at_vs,Opponent,League,GS,CG,SHO,GF,SV,IP,H,BFP,HR,R,ER,BB,IB,SO,SH,SF,WP,HBP,BK,2B,3B,GDP,ROE,W,L,ERA,Date,dblhead_num
AT,SD,N,1,0,0,0,0,4.1,8,21,0,4,4,0,0,4,0,0,0,0,0,1,0,0,0,0,1,8.31,9- 1-1995,
AT,LA,N,1,0,0,0,0,7,2,26,0,0,0,4,0,3,1,0,0,0,0,0,0,0,0,1,0,3.18,9- 6-1995,
VS,COL,N,1,0,0,0,0,8,5,29,1,1,1,1,0,3,0,0,0,0,1,0,0,1,0,1,0,1.12,4- 3-1996,
AT,PIT,N,1,0,0,0,0,6,8,25,2,5,5,0,0,2,0,0,0,0,0,1,0,1,0,1,0,3.86,4-10-1996,
AT,MON,N,1,0,0,0,0,5,7,26,2,6,4,2,0,2,0,0,0,1,0,3,0,0,1,0,0,4.74,4-16-1996,
VS,STL,N,1,0,0,0,0,7.2,7,30,0,2,2,1,0,6,1,0,0,0,0,2,0,1,0,1,0,4.05,4-21-1996,
AT,CIN,N,1,0,0,0,0,8,3,27,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,1,0,3.12,4-26-1996,
AT,FLA,N,1,0,0,0,0,8,5,31,0,0,0,2,1,8,0,0,0,0,0,1,0,1,1,1,0,2.53,5- 2-1996,
VS,HOU,N,1,0,0,0,0,6,8,26,1,3,3,0,0,4,1,0,0,0,0,1,0,0,0,0,0,2.77,5- 7-1996,
VS,ATL,N,1,1,1,0,0,9,4,30,0,0,0,1,0,5,0,0,0,0,0,0,0,1,0,1,0,2.34,5-12-1996,
AT,LA,N,1,0,0,0,0,4.2,6,21,2,5,5,1,0,1,1,0,0,0,0,0,0,0,0,0,1,2.89,5-17-1996,
AT,SD,N,1,0,0,0,0,6,5,24,1,3,3,3,0,2,0,0,0,0,0,1,0,0,0,0,1,3.03,5-22-1996,
VS,LA,N,1,0,0,0,0,7,9,31,0,3,3,1,0,8,1,0,0,0,0,4,0,0,0,1,0,3.11,5-28-1996,
VS,SD,N,1,0,0,0,0,4.2,5,23,0,5,5,3,0,2,0,0,0,0,0,2,1,0,1,0,0,3.49,6- 2-1996,
VS,SD,N,1,0,0,0,0,7,6,29,0,2,2,3,0,3,0,1,1,0,0,0,0,1,0,1,0,2.57,8-26-1997,
VS,NY,A,1,1,1,0,0,9,3,27,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,1.12,9- 2-1997,
AT,NY,N,1,0,0,0,0,5,5,20,2,4,4,1,0,5,0,0,0,0,0,0,0,2,1,1,0,2.57,9- 8-1997,
VS,CIN,N,1,0,0,0,0,8,5,30,0,2,1,1,0,10,0,0,1,0,0,2,0,0,0,0,1,2.17,9-13-1997,
AT,FLA,N,1,0,0,0,0,2,7,14,0,6,6,1,0,1,0,0,0,1,0,2,0,0,0,0,1,3.77,9-18-1997,
VS,ATL,N,1,0,0,0,0,8,6,31,1,2,2,4,1,6,0,0,0,0,0,2,0,1,0,0,0,3.46,9-25-1997,
AT,ATL,N,1,0,0,0,0,5,8,25,0,4,4,2,0,4,0,0,0,0,0,3,0,0,1,0,1,7.20,4- 3-1998,
VS,FLA,N,1,0,0,0,0,5,6,24,1,3,3,4,0,7,0,0,0,0,0,1,0,0,0,1,0,6.30,4- 8-1998,
AT,STL,N,1,0,0,0,0,6,8,28,0,6,6,3,1,4,1,0,0,0,0,4,0,0,0,0,1,7.31,4-18-1998,
VS,STL,N,1,0,0,0,0,3.2,8,21,0,4,4,2,0,2,0,0,0,1,0,2,1,0,0,0,0,7.78,4-24-1998,
AT,CIN,N,1,0,0,0,0,7,5,25,0,1,1,1,0,3,0,0,0,0,0,0,0,2,0,0,1,6.07,4-29-1998,
VS,COL,N,1,0,0,0,0,5,9,25,2,4,4,2,0,1,1,0,0,0,0,4,0,0,0,0,1,6.25,5- 5-1998,
VS,ARI,N,1,0,0,0,0,3,6,19,1,4,4,2,0,2,0,0,0,1,0,3,0,0,1,0,0,6.75,5-10-1998,
AT,SD,N,1,0,0,0,0,6,8,32,1,6,4,3,0,2,0,0,0,0,1,1,0,0,3,0,1,6.64,5-15-1998,
VS,STL,N,1,0,0,0,0,7,6,27,1,3,3,0,0,5,0,0,0,0,0,2,0,0,1,1,0,6.23,5-21-1998,
AT,CHI,N,1,0,0,0,0,6,6,26,0,2,2,2,0,1,1,1,0,0,0,2,0,0,0,1,0,5.87,5-27-1998,
VS,MON,N,1,0,0,0,0,6,5,29,0,2,2,6,0,1,1,0,0,2,0,1,0,0,0,0,0,5.58,6- 1-1998,
VS,BAL,A,1,0,0,0,0,4,9,23,1,6,3,2,0,2,0,0,0,0,0,2,0,1,1,0,0,5.65,6- 8-1998,
