at_vs,Opponent,League,GS,CG,SHO,GF,SV,IP,H,BFP,HR,R,ER,BB,IB,SO,SH,SF,WP,HBP,BK,2B,3B,GDP,ROE,W,L,ERA,Date,dblhead_num
VS,CHI,N,1,0,0,0,0,5,5,24,0,1,1,3,1,3,0,0,0,0,0,1,0,0,1,0,0,1.80,5-30-2004,
VS,SEA,A,1,0,0,0,0,5.1,4,21,0,4,4,1,0,3,0,0,1,0,0,0,0,0,0,0,1,4.35,6-19-2004,
AT,HOU,N,1,0,0,0,0,7,5,30,0,3,3,4,0,1,1,0,0,0,0,0,0,0,1,0,1,4.15,6-24-2004,
VS,STL,N,1,0,0,0,0,6,5,25,0,0,0,2,0,4,0,0,0,0,0,1,0,0,0,1,0,3.09,6-29-2004,
VS,MIL,N,1,0,0,0,0,6,9,26,0,2,2,0,0,4,0,1,0,0,0,2,0,0,0,1,0,3.07,7- 4-2004,
AT,MON,N,1,1,1,0,0,9,10,35,0,0,0,0,0,3,0,0,0,0,0,2,0,2,0,1,0,2.35,7- 9-2004,
VS,MON,N,1,0,0,0,0,7,8,28,0,1,1,3,0,1,0,0,0,0,0,0,0,2,0,1,0,2.18,7-20-2004,
VS,CIN,N,1,0,0,0,0,5.1,7,24,2,5,5,2,0,3,0,0,0,0,0,0,0,1,0,1,0,2.84,7-25-2004,
AT,MIL,N,1,0,0,0,0,2.1,4,14,0,5,4,2,0,0,1,0,0,1,0,1,0,1,1,0,1,3.40,7-30-2004,
AT,LA,N,1,0,0,0,0,4,8,23,4,6,6,2,0,4,0,0,0,0,0,0,0,0,1,0,1,4.11,8- 5-2004,
VS,SF,N,1,0,0,0,0,5.2,7,27,0,4,4,5,1,1,0,0,1,0,0,2,0,2,0,0,0,4.31,8-11-2004,
AT,ARI,N,1,0,0,0,0,5,5,20,1,2,2,1,0,3,0,0,0,0,0,0,0,1,0,0,0,4.26,8-16-2004,
AT,STL,N,1,0,0,0,0,4,9,21,2,8,8,3,0,0,0,0,0,0,0,2,0,2,0,0,1,5.02,8-21-2004,
VS,SF,N,0,0,0,0,0,0.2,2,4,1,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,27.00,5- 6-2008,
VS,ATL,N,0,0,0,1,0,1,1,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,10.80,5-12-2008,1
AT,STL,N,0,0,0,0,0,1,1,6,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,6.75,5-14-2008,
AT,STL,N,0,0,0,0,0,1.1,0,6,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,4.50,5-15-2008,
VS,MIL,N,0,0,0,0,0,1.2,3,9,0,2,2,1,0,2,0,0,0,0,0,1,0,0,0,0,0,6.35,5-20-2008,
VS,CHI,N,0,0,0,0,0,2,4,13,1,4,4,4,0,1,0,1,0,0,0,2,0,1,0,0,0,9.39,5-23-2008,
AT,CIN,N,0,0,0,1,0,1.1,1,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8.00,5-27-2008,
AT,CIN,N,0,0,0,0,0,1,2,6,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8.10,5-28-2008,
AT,STL,N,0,0,0,1,0,1,1,4,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,7.36,5-30-2008,
AT,STL,N,0,0,0,1,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75,6- 1-2008,
VS,WAS,N,0,0,0,0,0,0.1,2,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.30,6-12-2008,
AT,BAL,A,0,0,0,0,0,2,2,11,1,2,2,3,1,1,0,0,1,0,0,1,0,0,0,0,0,7.53,6-13-2008,
AT,CHI,A,0,0,0,1,0,1.2,1,6,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,7.31,6-17-2008,
AT,CHI,A,0,0,0,1,0,1,1,4,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,6.88,6-19-2008,
VS,TOR,A,0,0,0,1,0,1,0,5,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,6.50,6-22-2008,
VS,NY,A,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.16,6-25-2008,
VS,TB,A,0,0,0,0,0,3,2,11,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5.73,6-27-2008,
VS,TB,A,0,0,0,1,0,1,1,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5.48,6-29-2008,
AT,CIN,N,0,0,0,0,0,1,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.25,7- 1-2008,
AT,CIN,N,0,0,0,0,0,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.18,7- 2-2008,
AT,MIL,N,0,0,0,0,0,1.2,2,9,0,0,0,1,1,4,0,0,0,0,0,2,0,0,1,0,0,4.85,7- 6-2008,
VS,HOU,N,0,0,0,0,0,1.2,1,8,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,4.88,7- 9-2008,
VS,STL,N,0,0,0,1,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.71,7-11-2008,
VS,STL,N,0,0,0,0,0,1,2,5,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.85,7-12-2008,
VS,STL,N,0,0,0,0,0,1,1,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4.70,7-13-2008,
AT,COL,N,0,0,0,1,0,1,0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4.55,7-17-2008,
