at_vs,Opponent,League,GS,CG,SHO,GF,SV,IP,H,BFP,HR,R,ER,BB,IB,SO,SH,SF,WP,HBP,BK,2B,3B,GDP,ROE,W,L,ERA,Date,dblhead_num
VS,PIT,N,0,0,0,1,0,2,0,10,0,1,1,4,0,2,0,0,2,0,0,0,0,0,0,0,0,4.50,4-13-1962,
VS,STL,N,0,0,0,0,0,1,2,5,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.00,4-18-1962,
AT,CIN,N,0,0,0,0,0,1,2,6,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,9.00,4-24-1962,
AT,CHI,N,1,0,0,0,0,5.1,6,23,0,1,1,2,0,5,0,0,0,0,0,2,0,0,0,0,0,4.82,6-10-1962,2
VS,CHI,N,0,0,0,0,0,2.1,2,11,0,1,1,2,0,2,0,1,0,1,0,0,0,0,0,0,0,4.63,6-16-1962,
VS,MIL,N,1,0,0,0,0,3,6,16,1,5,5,2,0,1,1,0,0,1,0,0,0,2,0,0,1,6.75,6-20-1962,1
AT,PIT,N,0,0,0,0,0,5.2,10,29,0,7,7,2,0,1,0,2,0,0,0,2,1,0,0,0,0,7.97,6-25-1962,
AT,LA,N,0,0,0,1,0,7.1,6,31,1,1,1,5,0,7,0,0,1,0,0,0,0,1,0,0,0,6.18,6-30-1962,
AT,SF,N,0,0,0,0,0,1.2,4,14,0,5,1,3,0,1,0,1,0,0,0,0,0,0,2,0,0,6.14,7- 4-1962,2
VS,STL,N,0,0,0,1,0,2,2,9,1,1,1,1,0,4,0,0,0,0,0,0,0,0,0,1,0,6.03,7- 7-1962,1
VS,LA,N,0,0,0,0,0,0,1,3,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6.89,7-14-1962,
VS,SF,N,0,0,0,0,0,1,2,6,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.96,7-15-1962,2
VS,PIT,N,0,0,0,1,0,1,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.75,7-19-1962,1
AT,MIL,N,0,0,0,0,0,2.2,3,11,0,1,1,2,0,1,0,0,0,0,0,0,0,2,0,0,0,6.50,7-24-1962,
AT,STL,N,0,0,0,1,0,3,3,13,1,3,3,1,0,4,0,0,0,0,0,1,0,0,0,0,1,6.69,7-27-1962,2
AT,STL,N,0,0,0,1,0,2,2,9,0,3,3,2,1,1,0,0,0,0,0,1,0,0,0,0,1,7.02,7-29-1962,1
VS,PHI,N,0,0,0,0,0,1,3,6,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7.29,8- 1-1962,
VS,PHI,N,0,0,0,1,0,1,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.12,8- 2-1962,
VS,CIN,N,0,0,0,0,0,3,2,12,0,2,2,2,0,1,0,0,0,0,0,0,0,1,0,0,0,7.04,8- 3-1962,
VS,CIN,N,0,0,0,0,0,1,2,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.09,8- 5-1962,2
AT,LA,N,0,0,0,1,0,2,2,9,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6.98,8- 7-1962,
AT,CIN,N,0,0,0,0,0,3,1,13,1,1,1,3,0,1,0,0,1,1,0,0,0,1,0,0,0,6.75,8-10-1962,
VS,PHI,N,0,0,0,0,0,2,1,7,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.67,8-15-1962,2
VS,STL,N,0,0,0,0,0,5.1,4,25,1,3,3,3,0,6,0,0,0,1,0,0,0,0,1,0,0,6.52,8-18-1962,2
VS,PIT,N,0,0,0,1,0,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.49,8-21-1962,1
VS,PIT,N,0,0,0,0,0,2,1,7,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.42,8-21-1962,2
VS,LA,N,0,0,0,1,0,2,3,10,2,4,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,6.36,8-26-1962,
AT,PHI,N,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.50,8-30-1962,
AT,STL,N,1,0,0,0,0,3.1,6,18,1,5,5,3,0,1,0,0,1,0,0,2,0,0,0,0,1,6.85,9- 1-1962,
AT,PIT,N,0,0,0,1,0,2,3,8,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6.65,9- 3-1962,1
AT,PIT,N,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.56,9- 4-1962,
AT,HOU,N,0,0,0,0,0,2,2,11,1,2,1,1,0,1,0,0,0,0,0,0,0,0,2,0,0,6.50,9- 8-1962,1
AT,HOU,N,0,0,0,1,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.32,9- 9-1962,
VS,HOU,N,0,0,0,0,0,1,1,6,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6.48,9-18-1962,2
VS,HOU,N,0,0,0,1,0,3,4,13,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6.35,9-20-1962,2
AT,CHI,N,0,0,0,0,0,3,3,12,0,1,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,6.22,9-30-1962,
