at_vs,Opponent,League,GS,CG,SHO,GF,SV,IP,H,BFP,HR,R,ER,BB,IB,SO,SH,SF,WP,HBP,BK,2B,3B,GDP,ROE,W,L,ERA,Date,dblhead_num
AT,OAK,A,0,0,0,0,0,2.1,2,11,0,1,1,2,0,3,0,0,0,0,0,1,0,0,0,0,0,3.86,7-29-2002,
AT,SEA,A,0,0,0,1,0,1,1,5,0,1,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,2.70,8- 1-2002,
AT,SEA,A,0,0,0,0,0,2,2,10,1,3,3,2,0,3,0,0,0,0,0,0,0,0,0,0,0,6.75,8- 3-2002,
VS,TEX,A,0,0,0,0,0,2,4,9,0,2,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,7.36,8-11-2002,
VS,KC,A,1,0,0,0,0,2.2,7,18,0,6,5,3,0,2,0,0,0,0,0,0,1,0,0,0,1,16.88,9-15-2002,
VS,NY,A,1,0,0,0,0,4.2,3,19,0,3,3,2,0,1,0,0,1,0,0,1,0,0,0,0,1,9.82,9-21-2002,
AT,TOR,A,1,0,0,0,0,5,8,23,2,6,5,0,0,4,0,0,0,0,0,3,0,0,0,0,1,9.49,9-28-2002,
