at_vs,Opponent,League,GS,CG,SHO,GF,SV,IP,H,BFP,HR,R,ER,BB,IB,SO,SH,SF,WP,HBP,BK,2B,3B,GDP,ROE,W,L,ERA,Date,dblhead_num
VS,LA,N,1,0,0,0,0,2,5,14,1,6,6,3,0,3,0,0,0,0,0,2,0,0,0,0,0,27.00,6- 7-2001,
VS,CHI,N,1,0,0,0,0,5,6,24,0,3,3,2,0,6,0,0,0,0,0,3,0,0,1,1,0,11.57,6-13-2001,
AT,COL,N,1,0,0,0,0,7,6,29,1,3,3,3,0,3,0,1,0,0,0,0,0,1,1,1,0,7.71,6-21-2001,
VS,HOU,N,1,0,0,0,0,4,7,20,4,6,6,1,0,2,0,0,0,0,0,0,0,0,0,0,1,9.00,6-26-2001,
VS,SD,N,1,0,0,0,0,5,5,21,0,3,3,3,0,3,0,0,0,0,0,1,0,0,0,0,1,8.22,7-23-2001,
AT,TEX,A,1,0,0,0,0,6,4,24,1,1,1,3,0,5,0,0,0,0,0,0,1,0,0,0,0,1.50,7-28-2001,
AT,CHI,A,1,0,0,0,0,6,5,26,2,4,4,3,0,7,0,0,0,0,0,0,1,1,1,0,1,3.75,8- 3-2001,
VS,NY,A,1,0,0,0,0,3.2,13,23,2,7,7,1,0,3,0,0,0,0,0,1,0,0,0,0,1,6.89,8- 8-2001,
VS,MIN,A,1,0,0,0,0,7,2,27,0,0,0,3,0,7,0,0,0,1,0,2,0,0,0,1,0,4.76,8-13-2001,
AT,MIN,A,1,0,0,0,0,6,8,27,2,4,4,2,0,5,0,0,2,1,0,0,0,2,0,0,1,5.02,8-18-2001,
VS,BAL,A,1,0,0,0,0,6,9,28,0,3,2,0,0,3,0,0,0,0,0,2,0,0,1,0,0,4.67,8-23-2001,
VS,OAK,A,1,0,0,0,0,5.1,5,23,0,3,3,2,0,7,0,0,1,1,0,2,0,0,0,0,0,4.72,9- 1-2001,
AT,OAK,A,1,0,0,0,0,4.2,8,26,2,7,5,4,1,4,0,0,0,0,0,2,0,1,1,0,1,5.24,9- 8-2001,
AT,TOR,A,1,0,0,0,0,4.2,9,28,1,7,4,4,0,3,0,1,0,1,0,2,0,1,1,0,0,5.47,9-22-2001,
VS,TOR,A,1,0,0,0,0,6,6,24,1,1,1,0,0,7,0,0,0,0,0,1,0,0,0,1,0,5.04,9-29-2001,
VS,NY,A,1,0,0,0,0,6,2,25,0,1,0,5,0,5,0,0,0,0,0,0,0,0,2,1,0,4.55,10- 4-2001,
VS,BOS,A,1,0,0,0,0,4,8,22,0,7,7,1,0,3,0,0,2,1,0,2,0,1,1,0,1,15.75,4- 3-2003,
VS,BAL,A,1,0,0,0,0,4.1,9,25,2,7,5,2,1,2,1,0,0,1,0,3,0,1,1,0,0,12.96,4- 9-2003,
AT,BOS,A,1,0,0,0,0,4.2,10,24,1,5,5,1,0,2,0,0,0,0,0,4,0,1,0,0,0,11.77,4-15-2003,
AT,BAL,A,1,0,0,0,0,1.1,5,9,1,4,4,1,0,0,0,0,0,0,0,1,0,0,0,0,1,13.19,4-20-2003,
VS,BAL,A,0,0,0,0,0,1.2,3,10,1,2,2,3,0,1,0,1,0,0,0,0,0,0,0,0,0,12.94,4-26-2003,
AT,MIN,A,0,0,0,0,0,3.2,2,19,0,2,2,4,1,4,0,0,0,0,1,1,0,0,2,0,0,11.44,4-30-2003,
VS,MIN,A,0,0,0,0,0,3,3,13,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,9.93,5- 6-2003,
VS,DET,A,0,0,0,0,0,4.1,7,20,1,2,2,2,0,1,0,1,0,0,0,0,0,1,0,0,0,9.00,5-11-2003,
AT,TEX,A,0,0,0,0,0,0.1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.89,5-20-2003,
AT,TEX,A,0,0,0,0,0,0.2,2,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9.00,5-22-2003,
AT,ANA,A,0,0,0,1,0,1.1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.59,5-25-2003,
VS,ANA,A,0,0,0,0,0,5,5,25,0,4,3,3,1,4,1,1,2,2,0,1,0,0,1,0,0,8.13,5-31-2003,
AT,HOU,N,1,0,0,0,0,1,4,12,2,7,7,5,0,0,0,0,0,0,0,1,0,0,0,0,0,9.68,6- 6-2003,
VS,SD,N,0,0,0,1,0,1,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.00,6-12-2003,
AT,DET,A,0,0,0,1,0,1,1,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.00,6-19-2003,
AT,KC,A,0,0,0,1,0,2,2,9,0,3,3,1,0,1,0,1,0,0,0,1,1,0,0,0,0,6.75,6-30-2003,1
AT,KC,A,0,0,0,0,0,2,0,7,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,6.00,7- 2-2003,
AT,MIN,A,0,0,0,0,0,2,2,10,0,2,2,2,0,2,0,0,0,0,0,1,0,0,0,0,0,6.75,7- 4-2003,
AT,CIN,N,1,0,0,0,0,6,6,27,2,3,3,4,0,6,1,1,0,1,0,0,0,2,0,0,0,4.50,6-16-2004,
VS,SEA,A,1,0,0,0,0,6,5,26,1,2,2,3,0,2,0,0,0,1,0,0,0,1,0,1,0,3.75,6-23-2004,
AT,SEA,A,1,0,0,0,0,1.2,2,11,1,3,3,5,0,0,1,0,1,0,0,0,0,0,0,0,0,5.27,6-28-2004,
AT,CLE,A,1,0,0,0,0,3.1,1,17,0,3,3,7,0,2,0,0,1,0,0,0,0,0,0,0,1,5.82,7- 6-2004,
