at_vs,Opponent,League,GS,CG,SHO,GF,SV,IP,H,BFP,HR,R,ER,BB,IB,SO,SH,SF,WP,HBP,BK,2B,3B,GDP,ROE,W,L,ERA,Date,dblhead_num
AT,SEA,A,0,0,0,1,0,3,0,9,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0.00,9-18-1984,
AT,DET,A,0,0,0,0,0,0.1,1,3,0,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,54.00,4-10-1985,
VS,CHI,A,1,0,0,0,0,5.2,4,25,0,2,2,4,0,4,0,0,1,0,0,0,0,0,0,0,0,6.00,7- 7-1985,
VS,KC,A,1,0,0,0,0,8.1,7,32,1,4,4,1,0,6,0,0,0,0,0,0,0,0,0,0,0,5.02,7-12-1985,
AT,CHI,A,1,0,0,0,0,4.1,5,21,1,4,4,4,0,1,0,0,0,0,0,1,0,0,0,0,0,5.79,7-20-1985,
AT,KC,A,1,0,0,0,0,5,7,24,2,4,4,2,0,3,0,0,1,1,0,1,0,1,0,0,1,6.08,7-26-1985,
VS,NY,A,1,0,0,0,0,7.2,4,29,2,2,2,2,0,3,0,0,0,0,0,1,0,0,0,1,0,5.17,7-30-1985,2
AT,NY,A,1,0,0,0,0,1.1,2,11,1,4,4,5,0,0,0,0,2,0,0,0,0,0,0,0,0,6.06,8- 8-1985,2
AT,BAL,A,1,0,0,0,0,5,5,23,1,4,3,2,0,2,0,0,0,2,0,1,0,1,0,0,0,5.97,8-13-1985,
AT,DET,A,1,0,0,0,0,3.1,3,14,3,3,3,1,0,2,0,0,0,0,0,0,0,0,0,0,1,6.15,8-18-1985,
VS,MIL,A,1,0,0,0,0,5,4,22,0,0,0,3,0,2,0,0,0,0,0,0,0,1,1,1,0,5.48,8-25-1985,2
VS,BOS,A,1,0,0,0,0,4.1,7,21,0,6,6,3,0,3,0,0,1,0,0,1,0,0,0,0,1,6.08,8-29-1985,
AT,MIL,A,0,0,0,1,0,2.2,4,13,0,3,3,2,0,0,0,0,0,0,0,2,0,1,0,0,0,6.28,8-31-1985,
AT,BOS,A,0,0,0,1,0,3,6,15,1,3,3,2,0,2,0,0,0,0,0,3,0,1,0,0,0,6.43,9- 5-1985,1
AT,BOS,A,0,0,0,0,0,2.2,4,15,0,2,2,2,0,5,0,0,1,1,0,0,1,0,0,0,0,6.44,9- 7-1985,1
AT,BOS,A,0,0,0,1,0,1.1,0,6,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,6.30,9- 8-1985,
AT,SEA,A,0,0,0,0,0,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.27,9- 9-1985,
AT,SEA,A,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.41,9-11-1985,
VS,MIN,A,0,0,0,1,0,1,3,5,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.46,9-15-1985,
AT,CAL,A,0,0,0,1,0,3,3,14,0,3,3,2,0,3,0,1,0,1,0,0,0,0,0,0,0,6.58,9-21-1985,
