at_vs,Opponent,League,GS,CG,SHO,GF,SV,IP,H,BFP,HR,R,ER,BB,IB,SO,SH,SF,WP,HBP,BK,2B,3B,GDP,ROE,W,L,ERA,Date,dblhead_num
VS,LA,N,1,0,0,0,0,6,1,22,0,0,0,4,0,6,0,0,0,0,0,1,0,1,0,1,0,0.00,4-11-2015,
AT,SF,N,1,0,0,0,0,6.2,4,25,0,2,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,1.42,4-16-2015,
VS,TEX,A,1,0,0,0,0,6,2,24,0,1,1,5,0,2,0,0,0,1,0,0,0,2,0,1,0,1.45,4-22-2015,
VS,COL,N,1,0,0,0,0,1.1,2,6,0,1,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1.80,4-28-2015,
AT,PHI,N,1,0,0,0,0,2,5,15,1,4,4,3,0,1,0,0,0,0,0,1,0,0,1,0,1,3.27,5-16-2015,
AT,MIA,N,1,0,0,0,0,5,9,25,0,4,4,2,0,4,1,1,0,0,0,0,1,1,0,0,0,4.00,5-21-2015,
AT,STL,N,1,0,0,0,0,3.2,5,19,1,6,6,3,0,3,0,0,0,0,0,1,0,0,0,0,1,5.28,5-26-2015,
VS,ATL,N,1,0,0,0,0,5,8,25,1,5,5,3,1,1,0,0,0,1,0,2,0,2,0,0,1,5.80,6- 1-2015,
AT,SF,N,1,0,0,0,0,4.1,7,23,1,5,5,4,0,2,0,0,1,0,0,1,0,0,0,0,0,10.38,4-18-2016,
AT,COL,N,1,0,0,0,0,6,7,28,0,4,4,3,0,4,0,1,0,0,0,4,0,0,1,1,0,7.84,5- 9-2016,
VS,SD,N,1,0,0,0,0,7.1,4,27,1,3,3,1,0,9,0,0,0,0,0,1,0,0,0,1,0,6.11,5-29-2016,
AT,CHI,N,1,0,0,0,0,6,4,24,0,1,1,3,1,10,0,0,0,0,0,3,0,1,0,0,1,4.94,6- 3-2016,
VS,TB,A,1,0,0,0,0,5.2,5,26,2,4,4,4,0,5,0,0,0,0,0,0,1,0,0,0,1,5.22,6- 8-2016,
VS,LA,N,1,0,0,0,0,5.2,4,24,3,5,5,3,0,9,1,0,1,0,0,0,0,0,0,0,1,5.66,6-14-2016,
AT,PHI,N,1,0,0,0,0,6,3,23,0,1,0,2,0,5,0,0,0,0,0,0,0,1,1,1,0,4.83,6-19-2016,
AT,COL,N,1,0,0,0,0,5,5,24,0,1,1,4,0,5,0,1,1,0,1,2,0,0,0,0,0,4.50,6-24-2016,
VS,PHI,N,1,0,0,0,0,6,8,26,1,3,3,1,0,4,0,0,0,0,0,3,0,0,0,0,0,4.50,6-29-2016,
VS,SD,N,1,0,0,0,0,6,6,27,2,5,5,3,1,7,0,0,0,1,0,2,0,1,0,0,1,4.81,7- 4-2016,
AT,SF,N,1,0,0,0,0,6,7,27,0,2,2,2,0,6,0,1,0,0,0,3,0,0,0,0,1,4.64,7-10-2016,
VS,LA,N,1,0,0,0,0,6,6,27,0,1,1,3,1,3,0,0,0,0,1,3,0,0,0,0,0,4.37,7-16-2016,
AT,CIN,N,1,0,0,0,0,5,5,25,1,3,3,5,1,4,0,0,0,1,0,1,0,1,0,0,1,4.44,7-22-2016,
AT,MIL,N,1,0,0,0,0,7,4,26,0,1,1,3,0,6,0,1,0,0,0,2,0,0,0,1,0,4.17,7-27-2016,
VS,WAS,N,1,0,0,0,0,3.1,12,24,0,8,7,2,0,1,0,1,0,0,0,1,0,0,0,0,1,4.75,8- 1-2016,
VS,MIL,N,1,0,0,0,0,4.2,3,20,1,3,3,3,0,8,0,0,1,0,0,0,0,0,0,0,0,4.80,8- 7-2016,
AT,BOS,A,1,0,0,0,0,5.1,7,26,2,6,4,2,0,4,0,0,0,0,0,1,0,0,1,0,1,4.91,8-13-2016,
AT,SD,N,1,0,0,0,0,4.2,7,23,0,5,4,3,0,2,0,0,1,0,0,0,0,1,1,0,0,5.04,8-18-2016,
VS,ATL,N,1,0,0,0,0,5,7,26,0,3,3,3,0,7,0,1,0,1,0,2,0,0,0,0,0,5.06,8-23-2016,
VS,CIN,N,1,0,0,0,0,6,5,21,2,2,2,0,0,3,0,0,0,0,0,0,0,1,0,1,0,4.95,8-28-2016,
AT,COL,N,1,0,0,0,0,6,6,25,0,2,2,2,0,6,0,0,0,0,0,0,1,0,0,1,0,4.85,9- 4-2016,
VS,SF,N,1,0,0,0,0,3,8,19,0,5,5,2,1,3,1,0,1,0,0,2,1,0,0,0,1,5.10,9-10-2016,
VS,LA,N,1,0,0,0,0,6,9,28,0,3,3,2,0,7,0,0,1,0,0,3,0,1,0,1,0,5.07,9-15-2016,
AT,SD,N,1,0,0,0,0,5,2,21,0,2,2,3,2,7,0,1,0,1,0,2,0,0,0,0,0,5.02,9-20-2016,
AT,WAS,N,1,0,0,0,0,3.2,6,20,0,4,4,4,1,5,0,0,0,0,0,2,1,0,0,0,0,5.15,9-26-2016,
VS,SD,N,1,0,0,0,0,7,7,28,0,2,2,0,0,11,0,0,0,0,0,2,0,0,0,1,0,5.02,10- 1-2016,
VS,SF,N,0,0,0,0,0,3.1,3,14,0,0,0,1,0,7,0,0,0,0,1,1,0,0,0,0,0,0.00,4- 4-2017,
VS,CLE,A,0,0,0,0,0,2,1,7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.00,4- 9-2017,
AT,SF,N,0,0,0,1,0,1.1,0,5,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0.00,4-12-2017,
AT,LA,N,0,0,0,0,0,2.2,1,10,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00,4-16-2017,
