at_vs,Opponent,League,GS,CG,SHO,GF,SV,IP,H,BFP,HR,R,ER,BB,IB,SO,SH,SF,WP,HBP,BK,2B,3B,GDP,ROE,W,L,ERA,Date,dblhead_num
AT,CIN,N,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,4- 6-1974,
VS,LA,N,0,0,0,0,0,0.2,2,6,0,3,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,5.40,4- 9-1974,
VS,CIN,N,0,0,0,0,0,1,4,10,0,4,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,16.88,4-12-1974,
AT,HOU,N,0,0,0,0,0,2,2,9,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0.00,4- 9-1975,
VS,CIN,N,0,0,0,0,0,1,0,5,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0.00,4-24-1975,
AT,LA,N,0,0,0,1,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.00,4-29-1975,
AT,MON,N,0,0,0,1,0,2,2,11,0,2,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0.00,5-12-1975,
VS,PIT,N,0,0,0,0,0,0.2,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.00,6-15-1975,
AT,CIN,N,0,0,0,1,0,0.1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29,6-16-1975,
VS,CIN,N,1,0,0,0,0,2.2,5,13,1,4,4,0,0,1,0,0,0,0,0,1,0,0,0,0,1,4.66,6-23-1975,
AT,HOU,N,1,0,0,0,0,7,6,31,0,4,3,5,1,2,0,2,0,0,1,2,0,1,0,1,0,4.32,6-27-1975,
AT,SF,N,1,0,0,0,0,3.1,5,20,0,7,6,6,0,3,1,0,0,0,0,1,0,1,1,0,1,6.30,7- 1-1975,
VS,NY,N,1,0,0,0,0,6.1,7,31,2,3,3,3,0,5,0,0,0,2,0,2,0,0,0,0,1,5.81,7- 7-1975,
VS,MON,N,1,0,0,0,0,1,2,5,1,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6.26,7-12-1975,2
VS,SD,N,0,0,0,1,0,1,0,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,6.04,7-25-1975,2
VS,PIT,N,1,0,0,0,0,7,4,27,0,2,1,5,0,1,0,0,1,0,0,0,0,2,0,0,1,5.09,8-11-1975,
VS,STL,N,1,0,0,0,0,7,5,29,0,3,2,2,0,2,1,1,1,0,0,0,0,0,1,0,1,4.68,8-15-1975,1
AT,STL,N,1,0,0,0,0,4.2,8,23,0,4,4,2,1,2,0,0,1,0,0,1,0,1,0,0,0,4.98,8-22-1975,
AT,PIT,N,1,0,0,0,0,0,5,5,0,5,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5.94,8-26-1975,
