at_vs,Opponent,League,GS,CG,SHO,GF,SV,IP,H,BFP,HR,R,ER,BB,IB,SO,SH,SF,WP,HBP,BK,2B,3B,GDP,ROE,W,L,ERA,Date,dblhead_num
AT,CLE,A,1,0,0,0,0,5,5,18,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1.80,7- 7-1988,
VS,DET,A,1,0,0,0,0,8,5,27,0,0,0,1,0,3,0,0,0,0,0,0,0,2,0,1,0,0.69,7-17-1988,
VS,CLE,A,1,0,0,0,0,7.1,7,30,1,2,2,1,0,4,0,0,0,0,0,0,0,2,2,1,0,1.33,7-22-1988,
VS,OAK,A,1,0,0,0,0,5,8,24,1,7,7,3,0,3,0,0,1,0,0,1,0,1,0,0,0,3.55,7-27-1988,
AT,SEA,A,1,1,0,0,0,9,10,36,1,4,4,2,0,2,0,0,0,0,0,3,0,2,0,1,0,3.67,8- 1-1988,
VS,CHI,A,1,0,0,0,0,6,8,28,2,4,3,3,0,1,0,1,0,0,0,2,0,1,1,1,0,3.79,8- 6-1988,
AT,OAK,A,1,0,0,0,0,7.1,7,28,0,3,3,1,0,5,1,0,2,0,1,3,0,1,0,0,1,3.78,8-11-1988,
AT,NY,A,1,0,0,0,0,3.2,10,24,2,7,7,4,2,5,0,0,0,0,0,3,0,1,0,0,0,4.73,8-17-1988,
AT,BOS,A,1,0,0,0,0,6.2,8,33,0,6,6,6,0,3,1,0,1,0,0,2,1,0,0,0,1,5.12,8-22-1988,
VS,NY,A,1,1,1,0,0,9,7,36,0,0,0,3,0,5,0,0,0,0,0,3,0,1,0,1,0,4.43,8-27-1988,
VS,BOS,A,1,0,0,0,0,6.2,12,30,1,4,4,1,0,1,0,0,0,0,0,3,0,1,0,0,1,4.52,9- 1-1988,
AT,KC,A,1,0,0,0,0,8,5,29,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,4.19,9- 6-1988,
AT,TEX,A,1,0,0,0,0,7.2,11,38,0,6,6,5,3,3,0,2,1,0,0,1,0,0,0,0,1,4.43,9-11-1988,
VS,TEX,A,1,0,0,0,0,0.2,5,7,0,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4.80,9-17-1988,
VS,MIN,A,1,0,0,0,0,4,12,22,0,5,5,1,1,2,0,1,0,0,1,0,1,1,0,0,1,5.07,9-22-1988,
AT,TEX,A,1,0,0,0,0,4.2,6,22,0,3,1,2,0,5,1,1,2,0,1,0,1,2,2,0,1,1.93,8-26-1989,
AT,NY,A,1,0,0,0,0,1.1,5,10,0,4,4,1,0,0,1,0,0,0,0,1,0,0,1,0,1,7.50,9- 1-1989,
VS,MIL,A,0,0,0,1,0,4,2,13,0,1,1,0,0,2,0,0,0,0,0,0,1,1,0,0,0,5.40,9- 7-1989,
AT,CLE,A,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.91,9-23-1989,2
AT,ATL,N,1,0,0,0,0,4,9,25,0,7,6,3,0,2,1,0,0,0,0,2,0,0,1,0,0,13.50,7-24-1990,2
