at_vs,Opponent,League,GS,CG,SHO,GF,SV,IP,H,BFP,HR,R,ER,BB,IB,SO,SH,SF,WP,HBP,BK,2B,3B,GDP,ROE,W,L,ERA,Date,dblhead_num
VS,LA,N,0,0,0,0,0,2,3,9,0,2,1,0,0,2,0,0,0,0,0,0,1,0,1,0,0,4.50,4- 5-1983,
VS,PIT,N,0,0,0,0,0,2,1,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.25,4- 8-1983,
VS,PIT,N,0,0,0,0,0,2,1,8,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4.50,4-10-1983,
AT,LA,N,0,0,0,0,0,0,0,3,0,1,1,3,1,0,0,0,1,0,0,0,0,0,0,0,1,6.00,4-11-1983,
VS,SF,N,0,0,0,1,0,1,1,5,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,9.00,6-23-1984,
AT,ATL,N,0,0,0,0,0,3,2,11,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.50,6-25-1984,2
AT,ATL,N,0,0,0,0,0,3,3,12,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,2.57,6-27-1984,
AT,PHI,N,0,0,0,0,0,1.1,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2.16,6-29-1984,
AT,MON,N,0,0,0,0,0,5,6,21,0,2,2,1,0,2,2,0,0,0,0,2,0,1,0,0,0,2.70,7- 6-1984,2
VS,PHI,N,0,0,0,1,0,2,0,7,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2.35,7-12-1984,
VS,PHI,N,0,0,0,0,0,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.08,7-15-1984,
VS,NY,N,0,0,0,1,0,1,1,4,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1.96,7-16-1984,
VS,NY,N,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.86,7-18-1984,
VS,MON,N,0,0,0,1,0,2,2,9,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.69,7-21-1984,
AT,SF,N,0,0,0,0,0,0.2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64,7-26-1984,
AT,SD,N,0,0,0,0,0,1.1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.54,7-27-1984,
VS,ATL,N,0,0,0,0,0,0.1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.52,7-31-1984,
VS,ATL,N,0,0,0,0,0,1,2,5,1,2,2,0,0,3,0,0,0,0,0,0,0,0,0,0,1,2.19,8- 1-1984,
VS,SD,N,0,0,0,0,0,1.2,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.05,8- 4-1984,
VS,SD,N,0,0,0,0,0,0.2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.00,8- 5-1984,
VS,SF,N,0,0,0,0,0,0.2,2,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.95,8- 7-1984,
AT,CIN,N,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.28,8-10-1984,1
VS,CHI,N,0,0,0,0,0,1,1,5,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2.51,8-14-1984,
AT,CHI,N,0,0,0,0,0,3,1,9,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.27,8-20-1984,
VS,STL,N,0,0,0,0,0,2.1,1,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12,8-23-1984,
VS,PIT,N,0,0,0,0,0,2,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2.00,8-29-1984,
AT,STL,N,0,0,0,0,0,1.1,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.93,8-31-1984,
AT,STL,N,0,0,0,1,0,2,0,8,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1.83,9- 2-1984,
AT,ATL,N,0,0,0,0,0,0.2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.80,9- 4-1984,
AT,SD,N,0,0,0,0,0,2,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1.71,9- 9-1984,
VS,ATL,N,0,0,0,0,0,1.1,1,7,0,2,0,1,0,2,1,1,0,0,0,0,0,0,1,0,1,1.66,9-11-1984,
VS,SD,N,0,0,0,0,0,0.2,0,6,0,2,2,4,0,1,0,0,0,0,1,0,0,0,0,0,0,2.05,9-16-1984,
VS,SF,N,0,0,0,0,0,3,1,11,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1.91,9-18-1984,
VS,LA,N,0,0,0,0,0,1.2,2,7,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2.03,9-20-1984,
AT,CIN,N,0,0,0,0,0,2,1,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.95,9-30-1984,
VS,LA,N,0,0,0,0,0,0.1,3,5,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,54.00,4-10-1985,
AT,ATL,N,0,0,0,1,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.71,4-19-1985,
VS,ATL,N,0,0,0,0,0,1.2,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.50,4-27-1985,
AT,CIN,N,0,0,0,0,0,3,5,14,0,2,2,1,0,1,0,0,0,0,0,3,0,0,0,1,0,5.14,5-11-1985,
VS,PIT,N,0,0,0,1,0,2,3,10,0,1,1,2,1,4,0,0,0,0,0,2,0,0,0,0,1,5.00,5-28-1985,
VS,CHI,N,0,0,0,0,0,3,3,11,0,1,1,0,0,2,0,0,0,0,0,1,0,1,0,0,0,4.50,6- 1-1985,
AT,STL,N,0,0,0,0,0,3,2,10,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.20,6- 4-1985,
VS,SD,N,0,0,0,0,0,1.1,2,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.86,6-10-1985,
VS,LA,N,0,0,0,0,0,2,4,11,1,3,3,1,0,2,0,0,0,0,0,1,0,0,0,0,0,4.91,6-14-1985,
VS,LA,N,0,0,0,0,0,2,1,10,0,1,1,2,0,1,0,0,1,0,0,0,0,0,1,0,0,4.87,6-16-1985,
AT,ATL,N,0,0,0,1,0,1,1,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.06,6-18-1985,
AT,LA,N,0,0,0,1,0,2.2,0,10,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,4.50,6-21-1985,
AT,LA,N,0,0,0,0,0,0.1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.44,6-23-1985,
AT,CHI,N,0,0,0,0,0,2,4,11,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,4.10,9- 4-1985,
VS,SF,N,0,0,0,1,0,1,3,6,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4.28,9-11-1985,1
VS,LA,N,0,0,0,1,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.13,9-24-1985,
VS,LA,N,0,0,0,1,0,1,0,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,3.99,9-25-1985,
AT,CIN,N,0,0,0,1,0,2,0,7,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,3.73,9-28-1985,
AT,CIN,N,0,0,0,1,0,2,2,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.51,9-29-1985,
AT,SD,N,0,0,0,0,0,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.48,10- 4-1985,
AT,CIN,N,0,0,0,0,0,2.2,2,14,0,0,0,3,1,0,0,0,0,1,1,1,0,0,0,0,0,0.00,4-20-1986,
AT,ATL,N,0,0,0,1,0,1,2,5,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2.45,4-21-1986,
AT,ATL,N,0,0,0,0,0,1,1,4,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,1.93,4-23-1986,
VS,CIN,N,0,0,0,0,0,1.1,2,7,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.00,4-24-1986,
AT,PHI,N,0,0,0,0,0,2,7,13,0,3,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,5.62,4-29-1986,
AT,MON,N,0,0,0,0,0,1.1,2,9,0,3,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,7.71,5- 3-1986,
