at_vs,Opponent,League,GS,CG,SHO,GF,SV,IP,H,BFP,HR,R,ER,BB,IB,SO,SH,SF,WP,HBP,BK,2B,3B,GDP,ROE,W,L,ERA,Date,dblhead_num
AT,BAL,A,0,0,0,0,0,3,5,18,2,4,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0,12.00,9-12-1993,
AT,MIN,A,1,0,0,0,0,6,3,22,0,0,0,2,0,5,0,0,0,0,0,0,0,1,0,0,0,4.00,9-16-1993,
VS,KC,A,1,0,0,0,0,5,10,23,2,5,5,2,0,2,0,0,0,0,0,1,0,2,0,0,0,5.79,9-21-1993,
AT,SEA,A,1,0,0,0,0,7,6,30,1,2,2,3,0,3,0,0,0,0,0,2,0,0,1,0,0,4.71,9-26-1993,
VS,CAL,A,1,0,0,0,0,6,3,27,0,1,1,5,0,1,0,0,0,1,0,1,0,0,0,1,0,4.00,10- 1-1993,
VS,MIN,A,0,0,0,0,0,3.1,2,18,1,2,1,5,1,1,0,0,0,0,0,0,0,0,1,0,0,2.70,4-15-1994,
VS,NY,A,1,0,0,0,0,3.2,2,20,0,4,4,7,0,5,0,0,0,0,1,1,0,0,0,0,1,6.43,4-30-1994,
AT,CAL,A,1,0,0,0,0,2.2,6,17,2,6,5,1,0,3,0,0,1,0,0,2,0,0,2,0,1,9.31,5- 6-1994,
AT,DET,A,1,0,0,0,0,1.2,1,10,0,3,2,4,0,0,0,1,0,0,0,0,0,1,1,0,0,9.53,5-12-1994,
VS,TEX,A,1,0,0,0,0,6,8,29,1,5,5,5,0,3,1,0,0,0,0,0,0,0,0,0,0,8.83,5-17-1994,
VS,SEA,A,1,0,0,0,0,7.1,3,30,0,1,1,5,0,3,0,0,0,1,1,0,0,1,0,1,0,6.57,5-24-1994,
AT,CLE,A,1,0,0,0,0,5,9,26,4,6,5,2,1,4,0,0,1,0,0,2,0,0,1,0,1,6.98,5-29-1994,
VS,CLE,A,1,0,0,0,0,4.1,7,23,1,6,5,3,0,3,0,0,1,0,1,2,0,1,1,0,1,7.41,6- 4-1994,
