at_vs,Opponent,League,GS,CG,SHO,GF,SV,IP,H,BFP,HR,R,ER,BB,IB,SO,SH,SF,WP,HBP,BK,2B,3B,GDP,ROE,W,L,ERA,Date,dblhead_num
VS,BAL,A,1,0,0,0,0,7,7,27,1,2,2,1,0,4,0,0,0,1,1,2,0,2,0,0,0,2.57,6-16-2011,
AT,ATL,N,1,0,0,0,0,3.2,10,22,1,5,5,3,1,2,0,1,1,0,0,2,0,0,0,0,1,5.91,6-21-2011,
AT,DET,A,1,0,0,0,0,6,9,26,0,2,2,1,0,4,0,0,0,0,0,2,0,1,0,0,0,4.86,6-27-2011,
AT,MIN,A,1,0,0,0,0,6.1,8,27,0,1,1,1,0,2,1,0,0,1,0,2,0,1,0,1,0,1.42,8- 6-2011,
VS,KC,A,1,0,0,0,0,6.1,7,28,1,2,2,2,0,3,0,0,0,0,0,1,0,1,1,0,1,2.13,8-12-2011,
VS,CLE,A,0,0,0,1,0,1.2,0,6,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1.88,8-17-2011,
VS,CLE,A,0,0,0,0,0,2.2,4,13,1,2,2,1,0,2,0,0,0,0,0,1,0,0,0,0,0,2.65,8-18-2011,
AT,ANA,A,1,0,0,0,0,6,7,26,1,7,7,2,0,4,0,0,0,0,0,3,0,0,0,0,1,4.70,8-24-2011,
VS,MIN,A,1,0,0,0,0,4.2,7,22,1,6,6,2,0,3,0,0,1,0,0,1,0,0,0,0,0,5.86,8-30-2011,
AT,MIN,A,1,1,1,0,0,9,1,28,0,0,0,0,0,9,0,0,0,0,0,1,0,0,0,1,0,4.42,9- 5-2011,2
VS,CLE,A,1,0,0,0,0,5,7,23,0,3,3,2,1,4,0,0,0,0,0,1,0,1,0,0,1,4.54,9-11-2011,
AT,KC,A,1,0,0,0,0,5,11,26,1,5,5,2,0,2,1,0,0,0,0,1,1,2,0,0,1,5.01,9-17-2011,
VS,KC,A,1,0,0,0,0,4,12,23,4,9,9,0,0,1,0,1,0,0,0,3,0,1,0,0,1,6.22,9-23-2011,
VS,DET,A,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00,4-15-2012,
VS,BAL,A,0,0,0,1,0,1,5,9,1,6,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,4.50,4-16-2012,
VS,BAL,A,0,0,0,1,0,1,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.00,4-19-2012,
VS,BOS,A,0,0,0,1,0,2,3,8,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3.60,4-26-2012,
VS,CLE,A,0,0,0,0,0,1.1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.84,5- 1-2012,
VS,CLE,A,0,0,0,1,0,0.2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.57,5- 2-2012,
AT,DET,A,0,0,0,0,0,1,2,6,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,2.25,5- 6-2012,
VS,KC,A,0,0,0,1,0,1.1,3,7,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.89,5-12-2012,
VS,DET,A,0,0,0,0,0,3,1,11,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,1,0,2.19,5-14-2012,
AT,CHI,N,0,0,0,1,0,1,4,7,2,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.72,5-19-2012,
VS,MIN,A,0,0,0,0,0,3.1,1,11,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3.78,5-22-2012,
VS,CLE,A,0,0,0,1,0,1,2,4,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4.08,5-25-2012,
VS,SEA,A,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.08,6- 2-2012,
VS,TOR,A,0,0,0,0,0,2.2,6,14,0,4,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4.87,6- 5-2012,
VS,HOU,N,0,0,0,1,0,1,2,5,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5.06,6- 9-2012,
VS,HOU,N,0,0,0,0,0,2,1,8,1,2,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,5.40,6-10-2012,
AT,STL,N,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.18,6-14-2012,
VS,CHI,N,1,0,0,0,0,5.2,9,26,4,6,6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6.00,6-18-2012,
AT,ANA,A,1,0,0,0,0,3,10,19,2,9,9,0,0,2,0,0,0,0,0,5,0,0,0,0,1,27.00,8-29-2012,
AT,BAL,A,1,0,0,0,0,2.2,7,15,2,5,5,0,0,1,0,0,0,1,0,0,0,1,0,0,1,22.24,9-30-2012,
