at_vs,Opponent,League,GS,CG,SHO,GF,SV,IP,H,BFP,HR,R,ER,BB,IB,SO,SH,SF,WP,HBP,BK,2B,3B,GDP,ROE,W,L,ERA,Date,dblhead_num
VS,PHI,N,0,0,0,1,0,2,1,9,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0.00,4-28-1974,
AT,NY,N,0,0,0,0,0,2,1,7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0.00,5- 5-1974,1
AT,NY,N,0,0,0,1,0,2.1,5,11,1,3,3,0,0,0,1,0,0,0,0,0,0,1,0,0,1,4.26,5- 5-1974,2
AT,PHI,N,0,0,0,0,0,1.2,2,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.38,5- 7-1974,
AT,PHI,N,0,0,0,1,0,1,2,5,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.00,5- 8-1974,
VS,LA,N,0,0,0,0,0,0.1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.82,5-10-1974,
VS,LA,N,0,0,0,1,0,2,2,9,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,3.97,5-11-1974,
VS,LA,N,0,0,0,0,0,2,4,9,1,3,3,0,0,0,1,0,0,0,0,2,0,1,0,0,0,5.40,5-12-1974,
VS,ATL,N,0,0,0,1,0,0.2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.14,5-13-1974,
VS,ATL,N,0,0,0,1,0,2,3,10,0,0,0,2,2,3,1,0,0,0,0,0,0,0,0,0,0,4.50,5-14-1974,
VS,ATL,N,0,0,0,0,0,4,6,18,0,1,1,1,1,0,2,0,0,0,0,1,0,1,0,0,0,4.05,5-16-1974,
AT,SF,N,0,0,0,0,0,2,1,8,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,3.68,5-19-1974,1
AT,SF,N,0,0,0,0,0,2,3,10,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,3.38,5-19-1974,2
AT,HOU,N,0,0,0,0,0,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,5-20-1974,
AT,HOU,N,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.20,5-21-1974,
VS,CIN,N,0,0,0,0,0,3.1,6,17,0,1,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,3.14,5-23-1974,
VS,CIN,N,0,0,0,0,0,2,3,12,0,3,3,3,1,1,0,0,0,0,0,2,0,0,0,0,0,3.82,5-25-1974,
AT,PIT,N,0,0,0,0,0,0.1,1,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.06,5-27-1974,2
AT,PIT,N,1,0,0,0,0,3.1,7,18,1,6,5,2,0,1,1,1,0,0,0,1,1,0,0,0,1,4.98,5-29-1974,
AT,STL,N,0,0,0,1,0,1,2,6,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5.09,5-31-1974,
VS,CHI,N,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.95,6- 4-1974,
VS,CHI,N,0,0,0,0,0,0.1,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.91,6- 5-1974,
VS,STL,N,0,0,0,0,0,0.2,2,5,0,2,2,1,0,2,0,0,0,0,0,2,0,0,0,0,0,5.30,6- 9-1974,
VS,PIT,N,0,0,0,0,0,0.2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5.21,6-10-1974,
AT,MON,N,0,0,0,0,0,3,2,11,0,1,1,1,0,2,0,0,0,0,0,1,0,0,0,1,0,5.05,6-14-1974,
AT,MON,N,0,0,0,0,0,2,5,11,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5.02,6-15-1974,
AT,MON,N,0,0,0,0,0,2,4,9,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.00,6-16-1974,
AT,CHI,N,0,0,0,0,0,3.1,1,17,0,0,0,5,3,1,1,0,0,0,0,0,0,0,1,1,0,4.66,6-17-1974,
AT,HOU,N,0,0,0,0,0,1.1,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.53,6-21-1974,
AT,HOU,N,0,0,0,0,0,2,2,8,0,1,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,4.53,6-23-1974,
VS,SF,N,0,0,0,0,0,4,3,16,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,4.37,6-27-1974,
VS,HOU,N,0,0,0,1,1,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.34,6-28-1974,
VS,HOU,N,0,0,0,0,0,2.2,4,12,1,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4.45,6-30-1974,2
AT,SF,N,0,0,0,1,0,2,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,4.30,7- 2-1974,
AT,SF,N,0,0,0,0,0,0.2,1,5,0,3,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,4.26,7- 4-1974,
AT,PHI,N,0,0,0,0,0,0.1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.23,7- 6-1974,
AT,PHI,N,0,0,0,0,0,1,3,5,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4.31,7- 7-1974,
AT,NY,N,0,0,0,0,0,1,3,5,1,3,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4.66,7- 9-1974,
VS,MON,N,0,0,0,1,0,2,2,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.52,7-14-1974,1
VS,MON,N,0,0,0,0,0,2,1,7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4.39,7-14-1974,2
VS,PHI,N,0,0,0,0,0,1.2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.28,7-18-1974,
VS,NY,N,0,0,0,1,0,1,0,4,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,4.22,7-19-1974,
VS,NY,N,0,0,0,0,0,1,5,10,0,5,5,2,1,2,0,1,0,0,0,2,0,0,0,0,0,4.79,7-20-1974,
AT,ATL,N,0,0,0,0,0,1.1,2,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.71,7-25-1974,
AT,CIN,N,0,0,0,0,0,0.2,1,6,0,1,0,0,0,2,0,0,1,0,0,0,0,0,3,0,0,4.66,7-28-1974,
VS,LA,N,0,0,0,0,0,0.1,1,4,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,4.76,7-31-1974,
AT,LA,N,0,0,0,0,0,0.2,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.72,8- 1-1974,
VS,CIN,N,0,0,0,0,0,0,1,2,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4.84,8- 4-1974,1
VS,ATL,N,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.78,8- 5-1974,
AT,PIT,N,0,0,0,0,0,1,1,5,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,4.72,8- 9-1974,
AT,PIT,N,0,0,0,1,0,0.2,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.79,8-11-1974,
AT,STL,N,0,0,0,1,0,2,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.67,8-14-1974,
AT,CHI,N,0,0,0,0,0,0.1,1,4,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,4.65,8-16-1974,
AT,CHI,N,0,0,0,1,0,2.1,1,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.52,8-17-1974,
AT,MON,N,0,0,0,1,0,1.1,2,6,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.55,8-19-1974,
AT,MON,N,0,0,0,1,0,1.2,4,10,0,2,2,1,1,1,0,0,1,0,0,0,0,0,0,0,1,4.68,8-21-1974,
VS,PIT,N,0,0,0,0,0,0.2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.64,8-25-1974,1
VS,PIT,N,0,0,0,1,0,0.2,3,5,0,2,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,4.81,8-25-1974,2
VS,STL,N,0,0,0,1,0,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.80,8-28-1974,
VS,STL,N,0,0,0,1,0,1,4,7,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4.95,8-29-1974,
VS,CHI,N,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.84,8-30-1974,2
VS,CHI,N,0,0,0,1,0,2,3,10,0,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,4.83,9- 1-1974,
AT,ATL,N,0,0,0,0,0,0.2,1,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4.79,9- 3-1974,
AT,HOU,N,0,0,0,1,0,1,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4.74,9- 6-1974,
AT,HOU,N,0,0,0,0,0,0.1,1,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4.72,9- 7-1974,
AT,CIN,N,0,0,0,0,0,1.1,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4.66,9-10-1974,
VS,ATL,N,0,0,0,1,0,1,1,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.70,9-13-1974,
VS,ATL,N,0,0,0,0,0,0.1,3,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.78,9-14-1974,
VS,CIN,N,0,0,0,0,0,0.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.75,9-16-1974,
VS,CIN,N,0,0,0,1,1,0.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.72,9-18-1974,
AT,LA,N,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.67,9-19-1974,
VS,SF,N,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.62,9-25-1974,
VS,LA,N,0,0,0,1,0,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.61,9-26-1974,
VS,LA,N,0,0,0,0,0,0.1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.59,9-28-1974,
AT,SF,N,0,0,0,0,0,1.1,3,8,0,2,2,1,1,1,0,0,0,0,0,2,0,0,0,0,0,4.71,10- 1-1974,
AT,SF,N,0,0,0,0,0,0.1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.69,10- 2-1974,
AT,STL,N,0,0,0,0,0,0.1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,5-26-1975,
AT,PHI,N,0,0,0,0,0,1.1,4,10,2,5,3,1,0,3,0,0,0,0,0,0,0,0,1,0,0,16.20,6- 3-1975,
VS,PHI,N,0,0,0,1,0,1,2,5,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,13.50,6-10-1975,
AT,CIN,N,0,0,0,0,0,1.2,4,10,1,4,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,21.60,4-10-1976,
AT,CIN,N,0,0,0,1,0,0.2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.43,4-11-1976,
VS,SF,N,0,0,0,0,0,1.1,4,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9.82,4-12-1976,
VS,SF,N,0,0,0,1,1,2,1,7,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,6.35,4-14-1976,
VS,SD,N,0,0,0,1,0,1,2,6,0,2,2,1,1,0,1,0,0,0,0,1,0,0,0,0,0,8.10,4-18-1976,2
VS,LA,N,0,0,0,0,0,0.1,2,5,0,2,2,2,0,0,0,0,1,0,0,1,0,0,0,0,0,10.29,4-19-1976,
VS,LA,N,0,0,0,1,0,3,4,14,0,2,2,1,1,2,0,0,0,0,0,1,0,0,0,0,0,9.00,4-20-1976,
VS,LA,N,0,0,0,1,0,2,2,8,0,1,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,8.25,4-22-1976,
VS,NY,N,0,0,0,0,0,0.2,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.82,4-24-1976,
AT,MON,N,0,0,0,1,1,2,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.75,4-29-1976,
AT,NY,N,0,0,0,1,1,1,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6.32,5- 2-1976,1
