at_vs,Opponent,League,GS,CG,SHO,GF,SV,IP,H,BFP,HR,R,ER,BB,IB,SO,SH,SF,WP,HBP,BK,2B,3B,GDP,ROE,W,L,ERA,Date,dblhead_num
VS,PIT,N,1,0,0,0,0,6,3,21,1,2,2,1,0,4,0,0,0,0,0,1,0,0,0,0,0,3.00,4- 4-2001,
AT,PIT,N,1,0,0,0,0,6,6,25,0,2,1,1,0,5,0,0,0,0,0,0,0,0,0,1,0,2.25,4- 9-2001,
AT,NY,N,1,0,0,0,0,7.1,5,30,0,0,0,3,0,4,0,0,0,0,0,0,0,0,1,1,0,1.40,4-14-2001,
VS,NY,N,1,0,0,0,0,7,5,30,0,4,0,1,1,4,0,0,0,0,0,2,1,0,3,0,1,1.03,4-21-2001,
AT,COL,N,1,0,0,0,0,3.2,11,23,0,8,7,1,0,0,1,1,0,0,0,5,2,0,1,0,0,3.00,4-27-2001,
VS,LA,N,1,0,0,0,0,5,7,24,0,6,6,3,0,4,0,1,0,0,0,3,0,1,0,0,1,4.11,5- 3-2001,
AT,ARI,N,1,0,0,0,0,8,7,31,0,1,1,1,1,2,0,0,1,0,0,1,0,0,0,0,0,3.56,5- 8-2001,
VS,HOU,N,1,0,0,0,0,6.2,9,33,1,6,6,5,0,4,0,0,0,0,0,3,0,1,0,0,1,4.17,5-14-2001,
AT,HOU,N,1,0,0,0,0,6,7,25,2,4,4,0,0,3,2,2,1,0,0,1,0,0,0,0,1,4.37,5-19-2001,
VS,STL,N,1,0,0,0,0,5,5,21,0,2,1,2,1,3,0,1,0,0,0,2,0,0,0,0,0,4.15,5-25-2001,
VS,CHI,N,1,0,0,0,0,6.2,8,30,1,3,3,2,0,3,2,0,0,1,0,1,0,0,0,0,1,4.14,5-30-2001,
AT,MIL,N,1,0,0,0,0,7.2,6,30,3,3,3,1,0,6,0,0,0,0,0,2,0,0,0,0,0,4.08,6- 5-2001,
AT,CLE,A,1,0,0,0,0,7.2,9,32,2,3,3,1,0,1,0,0,0,0,0,3,0,0,0,1,0,4.03,6-10-2001,
VS,COL,N,1,0,0,0,0,4,6,18,0,4,4,0,0,1,0,0,0,0,0,1,0,0,0,0,1,4.26,6-15-2001,
VS,MIL,N,1,0,0,0,0,7.1,7,30,1,3,2,2,0,1,0,0,0,0,0,3,0,0,0,1,0,4.12,6-20-2001,
AT,STL,N,1,0,0,0,0,5,7,26,0,4,4,3,1,4,1,0,0,1,0,2,0,0,0,0,0,4.27,6-26-2001,
VS,CHI,N,1,0,0,0,0,6,7,27,0,2,2,2,1,3,2,0,0,0,0,2,0,0,0,0,1,4.20,7- 1-2001,
AT,MIN,A,1,0,0,0,0,6.1,7,27,0,3,3,2,0,2,1,1,0,1,0,4,1,0,0,0,0,4.20,7- 6-2001,
VS,CLE,A,1,0,0,0,0,5,10,26,2,6,6,3,0,3,0,0,1,0,0,2,0,0,0,0,1,4.49,7-12-2001,
VS,DET,A,1,0,0,0,0,7,6,30,0,3,3,2,0,2,1,0,0,1,0,1,0,0,0,0,1,4.45,7-17-2001,
AT,FLA,N,1,0,0,0,0,2.2,8,17,0,7,5,0,0,3,0,0,0,0,0,2,0,0,1,0,1,4.71,7-22-2001,
VS,FLA,N,0,0,0,0,0,1,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,4.68,7-29-2001,
AT,SD,N,1,0,0,0,0,7,6,27,1,2,2,1,0,4,0,0,0,0,0,0,0,1,0,0,1,4.57,8- 4-2001,
VS,COL,N,1,0,0,0,0,5.1,7,26,1,8,6,2,0,2,0,0,0,0,0,2,0,0,1,0,1,4.78,8-10-2001,
AT,STL,N,1,0,0,0,0,4,10,23,1,8,7,1,0,1,0,0,1,0,0,3,0,0,1,0,1,5.09,8-15-2001,
VS,STL,N,1,0,0,0,0,8,6,32,2,2,2,2,0,6,1,0,0,0,0,0,0,0,0,0,0,4.94,8-20-2001,
AT,MON,N,1,0,0,0,0,8.2,5,32,1,2,2,0,0,4,0,0,0,1,0,1,0,1,1,1,0,4.78,8-25-2001,
VS,PIT,N,1,0,0,0,0,7,6,26,1,3,3,0,0,2,0,1,0,0,0,1,0,1,0,1,0,4.74,8-31-2001,
VS,HOU,N,1,0,0,0,0,4.2,8,23,1,8,8,2,0,4,1,1,0,0,0,4,0,0,0,0,1,5.03,9- 5-2001,
AT,CHI,N,1,0,0,0,0,2.1,7,17,0,6,5,2,1,0,1,0,0,0,0,2,0,0,1,0,1,5.22,9-10-2001,
VS,CHI,N,0,0,0,0,0,2,1,8,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5.16,9-20-2001,
AT,MIL,N,0,0,0,1,0,2,1,8,1,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,5.16,9-23-2001,
VS,MON,N,0,0,0,0,0,0.1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15,9-29-2001,
AT,CHI,N,0,0,0,0,0,2,1,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5.09,10- 2-2001,
AT,CHI,N,0,0,0,0,0,1.1,5,9,1,5,5,0,0,3,0,0,1,0,0,0,0,0,0,0,0,5.30,10- 3-2001,
VS,PHI,N,0,0,0,0,0,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29,10- 6-2001,2
VS,MON,N,1,0,0,0,0,5,5,24,0,1,1,3,0,4,0,0,1,1,0,1,0,0,0,0,0,1.80,4- 6-2002,
AT,PHI,N,1,0,0,0,0,2.1,6,17,0,5,4,3,0,1,0,0,0,0,0,3,0,0,1,0,0,6.14,4-12-2002,
VS,HOU,N,1,0,0,0,0,6,7,27,2,2,2,2,0,7,1,0,0,0,0,1,0,0,0,0,0,4.72,4-18-2002,
VS,COL,N,1,0,0,0,0,3,1,10,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3.86,4-24-2002,
AT,LA,N,1,0,0,0,0,6,8,27,0,1,1,1,0,3,0,0,0,1,0,2,0,2,1,1,0,3.22,4-30-2002,
AT,SF,N,1,0,0,0,0,6,4,24,1,3,3,4,0,3,0,1,0,0,0,0,0,1,1,0,0,3.49,5- 5-2002,
VS,STL,N,1,0,0,0,0,5.2,5,23,0,1,1,2,0,4,0,0,0,0,0,1,0,0,0,1,0,3.18,5-11-2002,
AT,MIL,N,1,0,0,0,0,7,4,26,0,1,1,3,1,2,0,0,0,0,0,2,0,1,1,0,0,2.85,5-16-2002,
VS,FLA,N,1,0,0,0,0,7.2,7,33,0,1,1,2,0,6,0,0,0,1,0,1,0,0,0,1,0,2.59,5-21-2002,
AT,ATL,N,1,0,0,0,0,5,6,23,1,5,1,1,0,0,0,0,0,0,0,2,1,0,1,0,1,2.52,5-26-2002,
VS,ATL,N,1,0,0,0,0,4,6,19,0,2,2,1,0,0,0,0,0,0,0,2,0,0,0,0,1,2.65,5-31-2002,
AT,ANA,A,1,0,0,0,0,7,6,26,0,4,4,2,0,3,0,0,0,0,0,1,0,0,0,0,1,2.92,6- 7-2002,
AT,TEX,A,1,0,0,0,0,6.2,5,27,0,3,2,1,0,5,0,0,0,0,0,3,0,0,1,0,0,2.90,6-12-2002,
VS,SEA,A,1,0,0,0,0,5.2,7,27,0,6,6,3,2,2,0,1,0,0,0,4,0,0,0,0,1,3.39,6-18-2002,
VS,OAK,A,1,0,0,0,0,6.2,7,29,1,4,4,2,1,6,0,0,0,0,0,2,1,0,0,0,1,3.55,6-23-2002,
AT,STL,N,1,0,0,0,0,6.1,8,29,0,3,3,2,0,3,0,0,0,0,0,4,0,0,0,0,1,3.60,6-28-2002,
VS,HOU,N,1,0,0,0,0,4,7,21,2,9,0,0,0,5,0,1,0,0,0,0,0,0,2,0,1,3.45,7- 3-2002,
AT,MIL,N,1,1,1,0,0,9,5,32,0,0,0,3,0,4,0,0,0,0,0,1,0,3,0,1,0,3.15,7-15-2002,
VS,NY,N,1,0,0,0,0,5,8,24,3,7,6,1,0,1,1,1,0,0,0,0,0,1,1,0,1,3.50,7-20-2002,
VS,PIT,N,0,0,0,1,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3.47,7-23-2002,
VS,LA,N,0,0,0,1,0,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.41,7-30-2002,
