at_vs,Opponent,League,GS,CG,SHO,GF,SV,IP,H,BFP,HR,R,ER,BB,IB,SO,SH,SF,WP,HBP,BK,2B,3B,GDP,ROE,W,L,ERA,Date,dblhead_num
AT,LA,N,1,0,0,0,0,5.2,3,23,0,1,1,3,0,1,0,1,0,0,0,1,1,0,0,0,1,1.59,6- 5-1986,
VS,SF,N,1,0,0,0,0,5.2,7,25,0,1,1,1,0,3,0,0,0,0,0,3,0,0,0,1,0,1.59,6-12-1986,
AT,CIN,N,1,0,0,0,0,6,9,28,0,5,2,1,1,1,2,0,1,0,0,2,0,0,1,0,1,2.08,6-17-1986,
AT,SF,N,1,0,0,0,0,4.2,6,22,1,3,3,4,1,0,1,0,0,0,0,1,0,1,0,0,1,2.86,6-22-1986,1
VS,LA,N,0,0,0,0,0,1,1,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,2.74,6-29-1986,
VS,SD,N,0,0,0,0,0,0.1,3,6,0,4,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,4.24,7- 1-1986,
AT,LA,N,0,0,0,1,0,1,1,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4.07,9-10-1986,
VS,SD,N,0,0,0,0,0,2,2,8,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,3.76,9-21-1986,
VS,LA,N,0,0,0,0,0,1.1,1,5,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.90,9-22-1986,
VS,CHI,N,1,0,0,0,0,7,5,29,0,3,1,2,1,4,2,0,0,0,0,2,0,1,2,0,1,1.29,9- 1-1987,
VS,PIT,N,1,0,0,0,0,5.2,7,24,0,3,3,1,0,5,0,0,0,0,1,1,0,0,0,0,1,2.84,9- 6-1987,
AT,SD,N,0,0,0,1,0,0.1,2,3,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,3.46,9-10-1987,
AT,SD,N,0,0,0,0,0,2,4,11,0,3,3,1,0,0,0,1,0,0,0,0,2,0,0,0,0,4.80,9-11-1987,
VS,SD,N,0,0,0,1,0,1,1,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.06,9-19-1987,
VS,CIN,N,1,0,0,0,0,5.2,6,24,0,4,4,1,0,3,1,1,0,1,0,1,0,1,0,0,0,5.40,10- 3-1987,
AT,MON,N,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00,9-16-1989,
