at_vs,Opponent,League,GS,CG,SHO,GF,SV,IP,H,BFP,HR,R,ER,BB,IB,SO,SH,SF,WP,HBP,BK,2B,3B,GDP,ROE,W,L,ERA,Date,dblhead_num
AT,BAL,A,1,0,0,0,0,6.1,5,26,0,1,1,3,0,3,0,0,0,0,0,1,0,0,0,1,0,1.42,4-25-1978,
VS,KC,A,1,0,0,0,0,3,5,16,1,4,4,3,0,2,0,0,1,0,0,1,0,0,0,0,0,4.82,5- 1-1978,
VS,TEX,A,1,0,0,0,0,5.1,4,22,0,2,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0,4.30,5- 7-1978,
AT,CHI,A,1,0,0,0,0,5.1,4,22,0,1,1,1,0,2,0,0,0,0,0,0,0,0,1,1,0,3.60,5-15-1978,
AT,TOR,A,1,0,0,0,0,3,4,15,1,4,4,2,0,0,0,0,0,0,0,1,2,0,0,0,0,4.70,5-20-1978,
VS,TOR,A,1,0,0,0,0,6.1,6,27,1,2,1,5,0,0,0,0,0,0,0,1,0,2,1,0,0,3.99,5-26-1978,
VS,BAL,A,1,0,0,0,0,7,4,29,0,1,0,6,0,4,0,0,0,0,0,0,0,2,0,0,1,3.22,6- 1-1978,
AT,SEA,A,0,0,0,1,0,4,8,21,0,1,1,2,0,2,0,0,0,0,0,2,0,1,0,0,0,3.12,6- 5-1978,
AT,CAL,A,0,0,0,1,0,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.98,6-11-1978,
VS,CAL,A,1,0,0,0,0,6.1,8,32,0,5,4,3,1,2,3,1,1,2,0,2,0,0,1,0,1,3.33,6-16-1978,
AT,BOS,A,1,0,0,0,0,2,5,14,0,5,5,3,0,0,1,1,1,0,0,2,0,0,0,0,1,4.09,6-21-1978,
VS,KC,A,1,0,0,0,0,2.1,4,13,1,3,3,2,0,2,0,0,0,0,0,1,0,0,0,0,1,4.42,7-16-1978,
AT,CHI,A,1,0,0,0,0,4.1,7,22,0,4,3,2,0,1,0,0,1,0,1,3,0,1,1,0,0,4.55,7-21-1978,
VS,CLE,A,1,0,0,0,0,8,6,31,0,1,1,0,0,8,1,0,0,1,0,2,0,0,0,0,0,4.13,7-26-1978,
VS,MIN,A,1,0,0,0,0,8,7,30,0,2,1,1,0,2,2,0,0,0,0,1,0,2,0,0,1,3.80,7-30-1978,2
VS,BOS,A,1,0,0,0,0,4.2,7,23,1,4,4,2,0,2,0,0,0,0,0,0,0,0,1,0,1,4.04,8- 3-1978,
AT,BAL,A,1,0,0,0,0,2,3,11,2,4,4,1,0,3,0,0,1,1,0,0,0,0,0,0,1,4.39,8-12-1978,
AT,SEA,A,0,0,0,1,0,1,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.33,8-20-1978,
VS,CAL,A,1,0,0,0,0,7,5,26,1,2,2,0,0,4,0,0,0,0,0,1,1,0,0,0,0,4.19,8-29-1978,
VS,SEA,A,1,0,0,0,0,8,5,31,0,2,2,2,0,5,0,0,1,0,0,1,1,0,0,1,0,4.03,9- 3-1978,
AT,BOS,A,1,0,0,0,0,8.2,6,33,0,2,0,1,0,8,0,0,0,1,0,1,0,1,0,1,0,3.70,9- 8-1978,
AT,DET,A,1,0,0,0,0,6.1,3,27,0,2,2,4,0,4,0,0,0,1,0,0,1,0,0,1,0,3.65,9-13-1978,
VS,BOS,A,1,0,0,0,0,7,7,31,0,3,3,3,1,2,1,1,0,0,0,1,0,0,0,0,1,3.66,9-17-1978,
AT,CLE,A,1,0,0,0,0,2,4,12,0,4,4,2,0,1,0,0,1,1,0,0,1,1,0,0,1,3.90,9-23-1978,
VS,CLE,A,1,0,0,0,0,8,4,28,0,1,1,1,0,7,1,0,1,0,0,1,0,0,0,1,0,3.73,9-29-1978,
VS,OAK,A,0,0,0,0,0,1,3,7,0,2,2,1,0,0,0,0,0,0,0,1,0,0,1,0,1,18.00,5- 4-1979,
VS,SEA,A,1,0,0,0,0,7,10,32,1,3,3,2,0,4,1,0,0,0,0,1,0,1,1,1,0,5.62,5- 8-1979,
VS,CAL,A,1,0,0,0,0,5.1,3,24,0,3,3,5,0,3,0,0,1,0,0,1,0,0,0,1,0,5.40,5-13-1979,
AT,BOS,A,1,1,1,0,0,9,4,31,0,0,0,2,0,1,0,0,0,0,0,1,0,2,0,1,0,3.22,5-18-1979,
AT,DET,A,1,0,0,0,0,7.2,7,32,0,3,3,4,0,4,1,1,0,0,0,1,0,2,0,0,0,3.30,5-23-1979,
AT,MIL,A,1,0,0,0,0,7.1,6,32,0,1,1,5,0,3,1,0,0,0,0,0,0,1,1,0,0,2.89,5-28-1979,
VS,CHI,A,1,0,0,0,0,3,4,16,2,5,5,3,0,0,0,0,0,0,0,1,0,0,0,0,1,3.79,6- 2-1979,
VS,MIN,A,1,0,0,0,0,4.1,8,19,0,4,4,0,0,1,1,1,0,0,0,2,0,2,0,0,1,4.23,6- 7-1979,
AT,MIN,A,1,0,0,0,0,4.2,7,26,0,5,5,6,0,4,0,2,0,0,0,2,1,1,0,0,0,4.74,6-13-1979,
VS,TOR,A,1,0,0,0,0,1,2,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.83,6-20-1979,1
VS,MIN,A,1,0,0,0,0,5,6,21,1,5,5,0,0,1,1,1,0,0,0,2,1,0,0,0,1,5.20,8-17-1979,
AT,KC,A,1,0,0,0,0,6,7,30,0,3,3,5,0,3,1,0,0,0,0,1,0,0,0,0,1,5.14,8-22-1979,
AT,BOS,A,0,0,0,1,0,4,6,18,0,2,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,5.10,9-12-1979,
AT,CLE,A,1,0,0,0,0,5.2,8,27,0,3,3,4,0,3,0,0,0,0,0,2,0,1,0,0,1,5.07,9-17-1979,1
VS,CLE,A,1,0,0,0,0,5,4,23,1,5,4,3,0,2,1,1,0,0,0,1,0,0,1,0,0,5.21,9-25-1979,
VS,TOR,A,1,0,0,0,0,7,5,29,0,2,2,2,1,1,1,1,0,0,0,3,0,0,1,0,0,2.57,4-11-1980,
AT,OAK,A,1,0,0,0,0,4.2,8,24,0,6,6,3,1,2,0,0,0,1,0,2,1,2,0,0,1,6.17,4-16-1980,
VS,OAK,A,1,0,0,0,0,5,4,20,1,1,1,3,0,4,0,0,0,0,0,0,0,0,0,0,0,4.86,4-21-1980,
VS,CAL,A,1,0,0,0,0,1.2,5,12,0,4,4,2,0,1,0,0,0,0,0,1,0,0,0,0,0,6.38,4-26-1980,
AT,CAL,A,1,0,0,0,0,6.1,5,27,0,2,2,8,2,4,1,0,1,0,0,1,0,3,0,0,1,5.47,5- 1-1980,
VS,DET,A,1,0,0,0,0,6,8,27,0,5,4,2,0,1,0,0,0,0,0,1,0,0,0,0,1,5.58,5- 6-1980,
VS,CLE,A,1,0,0,0,0,6.2,8,28,1,3,3,2,0,2,0,1,0,0,0,0,0,1,0,1,0,5.30,5-11-1980,
AT,CHI,A,1,0,0,0,0,5,3,18,0,1,1,2,0,6,0,0,0,0,0,0,0,0,0,1,0,4.89,5-16-1980,
VS,MIL,A,1,0,0,0,0,8,8,35,3,5,5,5,2,2,0,0,0,0,0,2,0,1,0,1,0,5.01,5-21-1980,
AT,MIL,A,1,1,0,0,0,8,5,34,0,4,4,6,1,6,0,1,0,0,0,1,0,0,0,0,1,4.94,5-27-1980,
AT,CLE,A,1,0,0,0,0,6,8,28,0,4,4,3,0,3,0,2,0,0,0,1,1,1,0,0,0,5.04,6- 1-1980,
