at_vs,Opponent,League,GS,CG,SHO,GF,SV,IP,H,BFP,HR,R,ER,BB,IB,SO,SH,SF,WP,HBP,BK,2B,3B,GDP,ROE,W,L,ERA,Date,dblhead_num
VS,MIN,A,0,0,0,0,0,3.1,1,11,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0.00,4- 6-2013,
AT,NY,A,0,0,0,1,0,2,1,8,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0.00,4-14-2013,
VS,TB,A,0,0,0,0,0,2.1,4,12,0,2,2,1,0,3,0,0,0,0,0,1,0,0,0,0,0,2.35,4-17-2013,
VS,LA,N,0,0,0,0,0,2.2,4,14,0,1,1,2,0,3,0,0,0,0,0,1,0,0,0,0,0,2.61,4-21-2013,
AT,OAK,A,0,0,0,1,0,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.38,4-25-2013,
AT,SEA,A,0,0,0,0,0,1.1,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2.13,5- 1-2013,
VS,KC,A,0,0,0,0,0,1,3,6,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.29,5- 9-2013,
AT,MIN,A,0,0,0,0,0,2.2,2,11,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,2.76,5-10-2013,
VS,SD,N,0,0,0,0,0,2,4,11,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,2.95,5-15-2013,
VS,TB,A,0,0,0,0,0,2.1,2,11,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,2.61,5-19-2013,
AT,TOR,A,0,0,0,1,0,2,3,12,0,4,2,2,0,1,0,1,0,0,0,0,0,0,1,0,0,3.18,5-23-2013,
AT,WAS,N,0,0,0,0,0,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.92,5-28-2013,
VS,DET,A,0,0,0,0,0,3,5,16,2,5,5,2,0,2,0,0,0,0,0,2,0,0,0,0,0,4.23,6- 1-2013,
AT,TB,A,0,0,0,0,0,2.2,4,13,0,1,1,1,0,2,0,0,0,0,0,1,1,0,0,0,0,4.15,6- 8-2013,
VS,BOS,A,0,0,0,1,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.02,6-13-2013,
VS,BOS,A,0,0,0,1,0,3.2,1,12,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,3.60,6-15-2013,
AT,DET,A,0,0,0,0,0,2,2,8,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,3.41,6-19-2013,
AT,TOR,A,0,0,0,0,0,4.1,5,19,1,5,5,1,0,1,0,0,0,0,0,2,0,0,0,0,0,4.14,6-23-2013,
VS,NY,A,1,0,0,0,0,2.2,7,16,0,3,3,1,0,4,0,0,0,0,0,1,0,0,0,0,0,4.50,6-28-2013,
AT,NY,A,0,0,0,0,0,2,0,7,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4.30,7- 7-2013,
VS,TEX,A,0,0,0,1,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.21,7- 8-2013,
VS,TOR,A,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.12,7-13-2013,
AT,KC,A,0,0,0,0,0,1.2,1,7,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,3.99,7-23-2013,
VS,BOS,A,0,0,0,0,0,2.2,3,11,0,2,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,4.13,7-28-2013,
VS,HOU,A,0,0,0,0,0,2.1,3,11,0,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,4.12,7-31-2013,
VS,SEA,A,0,0,0,0,0,1.1,3,7,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4.18,8- 3-2013,
AT,ARI,N,0,0,0,1,0,1,1,4,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,4.26,8-13-2013,
VS,TB,A,0,0,0,0,0,2.2,4,12,0,4,4,1,1,0,0,0,0,0,0,1,0,1,0,0,0,4.68,8-20-2013,
VS,OAK,A,0,0,0,0,0,2.1,3,10,1,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4.79,8-25-2013,
AT,NY,A,0,0,0,0,0,2.2,4,10,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4.73,8-30-2013,
AT,CLE,A,0,0,0,0,0,2,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.59,9- 3-2013,
VS,CHI,A,0,0,0,0,0,1.2,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4.48,9- 8-2013,
AT,TOR,A,0,0,0,0,0,0.1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.46,9-13-2013,
AT,BOS,A,0,0,0,0,0,1,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4.39,9-17-2013,
AT,BOS,A,0,0,0,0,0,1,1,4,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,4.33,9-18-2013,
AT,TB,A,0,0,0,0,0,2,2,11,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,4.21,9-20-2013,
VS,TOR,A,0,0,0,0,0,1,3,8,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,4.28,9-25-2013,
VS,BOS,A,0,0,0,0,0,1,1,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,4.22,9-29-2013,
AT,TOR,A,0,0,0,0,0,1,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,4-22-2014,
VS,KC,A,0,0,0,1,0,3,5,13,0,1,1,0,0,2,0,0,0,0,0,1,0,1,0,0,0,2.25,4-25-2014,
VS,HOU,A,0,0,0,0,0,3,7,16,1,2,2,0,0,4,0,0,0,0,0,2,0,0,0,0,0,3.86,5-11-2014,
VS,CLE,A,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3.38,5-23-2014,
