at_vs,Opponent,League,GS,CG,SHO,GF,SV,IP,H,BFP,HR,R,ER,BB,IB,SO,SH,SF,WP,HBP,BK,2B,3B,GDP,ROE,W,L,ERA,Date,dblhead_num
VS,CHI,N,0,0,0,0,0,1.1,1,5,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0.00,9-10-2010,
AT,HOU,N,0,0,0,0,0,0.2,3,8,0,3,3,3,1,1,1,0,0,0,0,0,0,0,0,0,1,13.50,9-13-2010,
AT,SF,N,0,0,0,0,0,1,2,5,1,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,15.00,9-19-2010,
VS,CIN,N,0,0,0,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.25,9-22-2010,
VS,FLA,N,0,0,0,0,0,1,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,9.00,9-26-2010,
AT,NY,N,0,0,0,1,0,1,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7.50,9-30-2010,
AT,CIN,N,0,0,0,0,0,1.1,2,6,1,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7.36,10- 2-2010,
AT,CIN,N,0,0,0,0,0,1.1,4,9,1,4,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,6.75,4- 3-2011,
AT,WAS,N,0,0,0,1,0,2,1,7,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5.40,4-17-2011,1
AT,PHI,N,0,0,0,1,0,2,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3.38,4-18-2011,
AT,PHI,N,0,0,0,0,0,1.2,1,6,1,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,3.86,4-20-2011,
VS,HOU,N,0,0,0,0,0,1,3,6,0,2,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,5.62,4-23-2011,
VS,CIN,N,0,0,0,0,0,2.2,2,10,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4.22,4-25-2011,
AT,HOU,N,0,0,0,1,0,1.2,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.65,4-29-2011,
AT,ATL,N,0,0,0,0,0,1.1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.29,5- 2-2011,
AT,ATL,N,0,0,0,0,0,1,1,6,0,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,3.68,5- 4-2011,2
AT,MIA,N,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,9- 3-2012,
AT,MIA,N,0,0,0,0,0,1.1,3,7,0,2,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,7.71,9- 6-2012,
