at_vs,Opponent,League,GS,CG,SHO,GF,SV,IP,H,BFP,HR,R,ER,BB,IB,SO,SH,SF,WP,HBP,BK,2B,3B,GDP,ROE,W,L,ERA,Date,dblhead_num
VS,DET,A,1,1,0,0,0,9,6,34,0,1,1,2,0,6,0,1,0,0,0,0,1,1,0,1,0,1.00,8-12-1979,
AT,BAL,A,1,1,0,0,0,9,3,33,1,1,1,2,0,4,0,0,0,1,0,1,0,0,0,1,0,1.00,8-17-1979,
VS,BOS,A,1,1,0,0,0,9,10,36,0,2,2,1,0,7,0,0,0,0,0,2,0,1,0,1,0,1.33,8-24-1979,
VS,MIL,A,1,0,0,0,0,5,7,23,2,6,4,1,0,1,0,0,1,0,0,1,0,1,1,0,1,2.25,8-28-1979,
AT,NY,A,1,0,0,0,0,8,8,32,1,4,4,2,0,2,0,0,0,0,0,1,0,2,0,0,0,2.70,9- 2-1979,
AT,SEA,A,1,1,0,0,0,9,8,33,1,2,2,1,0,4,1,0,0,0,0,1,0,2,0,1,0,2.57,9- 7-1979,
VS,MIN,A,1,0,0,0,0,7.1,9,34,1,3,3,4,0,0,1,1,0,0,0,0,0,1,0,0,1,2.72,9-11-1979,
VS,SEA,A,1,0,0,0,0,5.2,6,25,0,4,4,3,0,1,0,1,0,0,0,2,1,0,0,0,0,3.05,9-15-1979,
VS,CAL,A,1,0,0,0,0,6.1,8,29,1,5,5,1,0,5,1,1,0,0,0,1,1,0,1,0,1,3.42,9-20-1979,
AT,CAL,A,1,0,0,0,0,1.1,3,8,0,3,3,1,0,0,0,0,1,0,0,0,0,0,0,0,1,3.75,9-25-1979,
VS,MIL,A,0,0,0,1,0,1,2,6,0,2,2,1,1,0,0,0,0,0,0,2,0,0,0,0,0,18.00,9- 1-1980,
AT,OAK,A,0,0,0,0,0,0.2,1,4,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,21.60,9-12-1980,
VS,OAK,A,0,0,0,0,0,4.2,5,22,2,4,3,2,0,3,0,0,1,0,0,1,0,0,1,0,0,9.95,9-20-1980,
AT,SEA,A,0,0,0,1,0,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.56,9-23-1980,
AT,MIN,A,0,0,0,0,0,1,0,3,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,6.75,9-28-1980,
