at_vs,Opponent,League,GS,CG,SHO,GF,SV,IP,H,BFP,HR,R,ER,BB,IB,SO,SH,SF,WP,HBP,BK,2B,3B,GDP,ROE,W,L,ERA,Date,dblhead_num
AT,ATL,N,1,0,0,0,0,7,3,26,0,1,1,2,0,4,2,0,0,1,0,1,0,0,1,1,0,1.29,8- 8-1996,
VS,ATL,N,1,0,0,0,0,6.2,6,28,2,4,4,2,0,4,0,0,0,0,0,2,0,0,0,0,1,3.29,8-13-1996,2
VS,SF,N,1,0,0,0,0,3,7,17,2,6,6,1,0,5,0,1,0,0,0,1,0,0,0,0,0,5.94,8-18-1996,
AT,SD,N,1,0,0,0,0,5,8,23,1,3,3,1,0,3,0,2,0,0,0,2,1,0,0,0,1,5.82,8-24-1996,
VS,LA,N,1,0,0,0,0,5.2,5,25,1,6,6,2,0,6,0,1,0,1,0,0,0,0,0,0,0,6.59,8-30-1996,
VS,SD,N,1,0,0,0,0,8,9,32,0,2,2,2,0,5,0,1,0,0,0,1,0,1,0,0,1,5.60,9- 4-1996,
AT,HOU,N,1,0,0,0,0,2,6,13,0,5,5,0,0,2,0,0,0,1,0,2,0,0,0,0,0,6.51,9-11-1996,
VS,FLA,N,1,0,0,0,0,4,5,18,2,5,5,1,0,4,0,1,0,0,0,0,0,0,0,0,1,6.97,9-17-1996,
AT,STL,N,1,0,0,0,0,4,1,13,0,1,1,3,0,2,0,0,0,0,0,0,0,2,0,0,0,2.25,5- 8-1997,
AT,CIN,N,1,0,0,0,0,1.1,4,14,0,6,5,6,1,2,0,0,0,0,0,1,0,0,0,0,1,10.12,5-26-1997,2
AT,NY,N,1,0,0,0,0,4,6,19,0,3,3,1,0,4,1,1,0,1,0,1,0,0,0,0,1,8.68,6- 1-1997,
AT,PIT,N,1,0,0,0,0,6,6,25,0,3,3,1,0,7,1,0,0,1,1,1,0,1,1,0,0,7.04,6- 6-1997,
AT,MON,N,1,0,0,0,0,7,4,26,2,3,3,0,0,6,0,0,0,1,0,0,0,0,0,0,0,6.04,6-11-1997,
AT,BOS,A,1,0,0,0,0,6.1,10,27,1,2,1,1,1,5,0,0,0,0,0,2,0,2,0,0,0,5.02,6-16-1997,
VS,ATL,N,1,0,0,0,0,5,6,25,2,6,6,4,0,3,1,1,0,0,0,2,0,0,0,0,0,5.88,6-21-1997,
AT,ATL,N,1,0,0,0,0,6,6,28,1,5,4,6,0,6,0,2,0,0,0,0,0,2,0,0,1,5.90,6-26-1997,
AT,BAL,A,1,0,0,0,0,6,10,30,2,3,3,1,0,3,0,1,0,1,0,2,0,0,0,0,1,5.72,7- 1-1997,
AT,FLA,N,1,0,0,0,0,4.1,5,24,0,5,5,6,1,8,1,0,0,0,0,3,0,0,0,0,0,6.12,7-10-1997,
VS,MON,N,1,0,0,0,0,6.2,6,27,2,3,3,2,0,3,1,0,0,0,0,0,0,1,0,0,1,5.88,7-17-1997,
AT,SF,N,1,0,0,0,0,6.2,7,30,2,4,4,4,1,7,0,0,1,0,0,0,0,0,0,0,0,5.83,7-22-1997,
AT,LA,N,1,0,0,0,0,5.2,7,25,2,6,6,1,0,8,0,1,0,0,0,2,0,0,0,0,1,6.13,7-27-1997,
VS,STL,N,1,0,0,0,0,6,8,28,0,2,2,3,0,8,0,0,0,0,0,2,0,1,0,0,1,5.88,8- 2-1997,
VS,HOU,N,1,0,0,0,0,7,7,31,1,4,4,4,1,6,1,0,1,0,0,2,0,1,0,0,0,5.82,8- 7-1997,
