at_vs,Opponent,League,GS,CG,SHO,GF,SV,IP,H,BFP,HR,R,ER,BB,IB,SO,SH,SF,WP,HBP,BK,2B,3B,GDP,ROE,W,L,ERA,Date,dblhead_num
VS,OAK,A,0,0,0,1,0,1,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0.00,7-21-2004,
VS,ANA,A,0,0,0,1,0,3,4,15,0,3,3,2,0,1,0,0,0,1,0,1,0,1,0,0,0,6.75,7-23-2004,
AT,ANA,A,0,0,0,1,0,4,4,16,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,3.38,7-29-2004,
AT,ANA,A,0,0,0,1,0,1,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3.00,8- 1-2004,
AT,TB,A,1,0,0,0,0,8,5,29,1,1,1,1,0,6,0,0,1,0,0,1,0,1,0,0,0,2.12,8- 5-2004,
VS,MIN,A,1,0,0,0,0,7,6,29,0,3,3,3,0,6,0,0,0,0,0,2,0,0,0,0,0,2.62,8-11-2004,
AT,KC,A,1,0,0,0,0,7,5,30,0,1,1,5,0,4,0,0,0,1,0,1,0,1,0,1,0,2.32,8-17-2004,
VS,TB,A,1,0,0,0,0,7,5,28,1,4,4,2,0,6,0,0,0,0,0,1,0,1,1,0,1,2.84,8-23-2004,
VS,KC,A,1,0,0,0,0,8,7,30,0,3,3,3,0,8,0,0,0,1,0,1,0,3,0,0,0,2.93,8-28-2004,2
AT,CHI,A,1,0,0,0,0,6,6,25,1,6,6,2,0,2,1,0,1,1,1,1,1,1,0,0,1,3.63,9- 3-2004,
VS,BOS,A,1,0,0,0,0,8,5,31,0,0,0,3,0,5,0,0,0,0,0,1,0,1,0,1,0,3.15,9- 9-2004,
VS,ANA,A,1,0,0,0,0,8.1,6,32,0,2,2,2,0,7,1,0,0,0,0,0,0,1,0,1,0,3.03,9-14-2004,
VS,OAK,A,1,0,0,0,0,7,8,32,0,2,2,4,0,7,0,0,0,0,0,4,0,1,0,0,1,2.99,9-19-2004,
AT,TEX,A,1,0,0,0,0,3.2,8,20,0,6,6,1,0,2,0,0,0,0,0,1,1,0,0,0,0,3.53,9-24-2004,
AT,OAK,A,1,1,0,0,0,9,3,35,0,2,1,4,1,4,0,0,0,0,0,2,0,0,1,1,0,3.27,9-29-2004,
VS,MIN,A,1,0,0,0,0,4.1,4,18,1,3,3,1,0,1,0,0,0,0,0,1,0,0,0,0,1,6.23,4- 6-2005,
