at_vs,Opponent,League,GS,CG,SHO,GF,SV,IP,H,BFP,HR,R,ER,BB,IB,SO,SH,SF,WP,HBP,BK,2B,3B,GDP,ROE,W,L,ERA,Date,dblhead_num
AT,ANA,A,0,0,0,1,0,1,2,5,0,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,9.00,8- 1-2017,
VS,CHI,N,0,0,0,0,0,1.1,4,9,0,5,5,1,0,1,0,0,0,0,0,2,0,0,0,0,0,23.14,8-26-2017,
AT,PIT,N,1,0,0,0,0,5,8,24,0,4,4,1,0,4,0,0,0,0,0,3,0,1,1,0,1,7.20,7- 8-2018,
VS,LA,N,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.00,7-24-2018,
VS,MIA,N,0,0,0,1,0,2.2,4,14,0,1,1,1,0,1,0,0,0,1,0,2,0,0,0,0,0,5.19,9-14-2018,
AT,COL,N,0,0,0,0,0,2,3,10,0,2,2,0,0,3,0,0,0,1,0,1,0,0,0,0,0,5.91,9-25-2018,
VS,ATL,N,0,0,0,0,0,2,2,8,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,4.97,9-28-2018,
VS,NY,N,0,0,0,0,0,2,0,8,0,0,0,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0.00,4-15-2019,
AT,NY,N,0,0,0,1,0,4,6,22,1,5,5,4,1,4,0,0,0,0,0,0,0,0,0,0,0,7.50,4-23-2019,
VS,CLE,A,0,0,0,0,0,1.1,4,10,2,6,6,2,0,2,0,0,1,0,0,1,0,0,0,0,1,40.50,8- 8-2020,
VS,SEA,A,0,0,0,0,0,3,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.00,7-31-2021,
VS,ANA,A,0,0,0,1,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,8- 4-2021,
AT,OAK,A,1,0,0,0,0,2,4,13,0,5,5,2,0,0,0,0,0,1,0,2,0,0,0,0,1,7.50,8- 7-2021,
VS,SEA,A,0,0,0,0,0,5,5,21,0,1,1,1,0,3,0,0,1,0,0,0,0,0,0,0,0,4.91,8-19-2021,
VS,HOU,A,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.50,9-15-2021,
VS,CHI,A,0,0,0,0,0,3,1,12,1,1,1,2,0,1,0,0,0,0,0,0,0,1,1,1,0,4.20,9-18-2021,
AT,BAL,A,0,0,0,0,0,3,1,11,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,3.50,9-24-2021,
VS,ANA,A,0,0,0,0,0,3,4,13,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3.43,9-30-2021,
VS,CLE,A,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.27,10- 3-2021,
