at_vs,Opponent,League,GS,CG,SHO,GF,SV,IP,H,BFP,HR,R,ER,BB,IB,SO,SH,SF,WP,HBP,BK,2B,3B,GDP,ROE,W,L,ERA,Date,dblhead_num
AT,TEX,A,0,0,0,0,0,3,2,13,0,3,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,9.00,4- 6-2006,
AT,TEX,A,0,0,0,0,0,1.2,0,7,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,5.79,4- 9-2006,
VS,CLE,A,0,0,0,0,0,4,2,16,0,0,0,3,0,2,0,0,0,0,0,0,0,1,0,0,0,3.12,4-15-2006,
AT,ANA,A,0,0,0,1,0,1,1,4,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,2.79,4-24-2006,
VS,MIN,A,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.53,4-28-2006,
VS,ANA,A,0,0,0,0,0,0.1,3,4,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.91,5- 4-2006,
AT,MIN,A,0,0,0,1,0,3,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.86,5- 7-2006,
AT,MIN,A,0,0,0,0,0,0.2,5,7,0,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.14,9-10-2006,
AT,OAK,A,1,0,0,0,0,7,6,29,0,2,2,2,0,5,0,0,0,1,0,1,0,1,0,1,0,2.57,7-30-2007,
VS,CHI,A,1,0,0,0,0,5,5,22,0,3,3,4,1,2,0,0,0,1,0,4,1,2,0,0,1,3.75,8- 5-2007,
VS,OAK,A,1,0,0,0,0,2,5,13,1,7,7,2,0,1,0,1,0,0,0,2,1,0,0,0,0,7.71,8-10-2007,
