at_vs,Opponent,League,GS,CG,SHO,GF,SV,IP,H,BFP,HR,R,ER,BB,IB,SO,SH,SF,WP,HBP,BK,2B,3B,GDP,ROE,W,L,ERA,Date,dblhead_num
AT,CLE,A,1,0,0,0,0,6,4,23,0,1,1,2,0,6,0,0,0,1,0,1,0,1,0,0,0,1.50,8- 9-2003,1
AT,MIN,A,0,0,0,0,0,2.1,4,11,0,3,3,1,0,1,0,0,0,0,0,1,1,1,0,0,0,4.32,9- 2-2003,
VS,KC,A,1,0,0,0,0,7,4,26,0,1,1,1,0,4,0,0,0,0,0,1,1,0,0,1,0,2.93,9- 6-2003,2
AT,SEA,A,1,0,0,0,0,7,3,25,1,1,1,2,0,3,0,0,0,0,0,0,0,0,0,1,0,2.42,9-14-2003,
AT,TEX,A,0,0,0,0,0,2.1,3,12,2,3,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,3.28,9-20-2003,
AT,SEA,A,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,-,4- 6-2004,
AT,SEA,A,0,0,0,1,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00,4- 8-2004,
AT,TEX,A,0,0,0,1,0,2,1,7,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0.00,4- 9-2004,
AT,TEX,A,0,0,0,1,0,2,0,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,4-12-2004,
VS,OAK,A,0,0,0,1,0,2.2,2,11,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0.00,4-18-2004,
VS,TEX,A,0,0,0,0,0,2.2,2,11,0,1,1,1,0,5,0,0,0,0,0,1,0,0,0,0,0,0.87,4-20-2004,
AT,OAK,A,0,0,0,1,1,4,3,15,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.63,4-23-2004,
AT,DET,A,0,0,0,1,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.59,4-28-2004,
AT,MIN,A,0,0,0,0,0,2,2,9,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.52,5- 1-2004,
VS,DET,A,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.49,5- 3-2004,
VS,DET,A,0,0,0,0,0,1.1,1,5,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0.46,5- 5-2004,
VS,TB,A,0,0,0,1,0,2,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.42,5- 8-2004,
AT,NY,A,0,0,0,0,0,1.2,3,9,0,2,2,1,0,3,0,0,0,0,0,0,1,0,0,0,0,1.16,5-11-2004,
AT,BAL,A,0,0,0,0,0,2,1,7,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1.42,5-14-2004,
AT,BAL,A,0,0,0,1,0,1.2,2,8,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1.33,5-16-2004,
VS,NY,A,0,0,0,0,0,1.2,1,8,0,0,0,2,0,3,0,0,0,0,0,1,0,0,0,0,0,1.26,5-19-2004,
VS,BAL,A,0,0,0,1,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.21,5-23-2004,
AT,TOR,A,0,0,0,0,0,1.1,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.16,5-24-2004,
AT,CHI,A,0,0,0,0,0,1.1,3,7,0,1,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1.39,5-28-2004,
VS,BOS,A,0,0,0,0,0,2.2,2,9,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1.29,6- 1-2004,
VS,CLE,A,0,0,0,1,0,1,1,4,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.50,6- 3-2004,
VS,CLE,A,0,0,0,1,0,1,1,4,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,1.46,6- 5-2004,
VS,MIL,N,0,0,0,0,0,2,2,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1.38,6- 8-2004,
VS,MIL,N,0,0,0,0,0,2,2,9,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,1.32,6-10-2004,
VS,CHI,N,0,0,0,0,0,1.1,3,9,0,4,4,1,0,1,1,0,1,1,0,2,0,0,0,0,0,2.13,6-12-2004,
AT,PIT,N,0,0,0,1,0,1,3,5,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.49,6-17-2004,
AT,HOU,N,0,0,0,0,0,0.2,3,6,1,4,4,1,0,0,0,0,0,0,0,2,0,0,0,0,0,3.27,6-19-2004,
AT,HOU,N,0,0,0,0,0,1.1,3,7,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3.38,6-20-2004,
VS,OAK,A,0,0,0,0,0,1.2,5,11,0,4,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,3.83,6-23-2004,
AT,LA,N,0,0,0,0,0,2,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.67,6-26-2004,
AT,OAK,A,0,0,0,0,0,1.2,2,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3.55,7- 1-2004,
AT,TOR,A,0,0,0,1,0,2,1,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3.42,7-10-2004,
VS,BOS,A,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.35,7-15-2004,
