at_vs,Opponent,League,GS,CG,SHO,GF,SV,IP,H,BFP,HR,R,ER,BB,IB,SO,SH,SF,WP,HBP,BK,2B,3B,GDP,ROE,W,L,ERA,Date,dblhead_num
AT,NY,A,1,0,0,0,0,4.2,10,26,3,7,7,2,0,3,0,0,0,0,0,1,0,0,0,0,1,13.50,6- 8-1991,
VS,KC,A,0,0,0,0,0,1,2,6,1,3,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,14.29,6-17-1991,
VS,KC,A,0,0,0,1,0,1.1,1,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,11.57,6-18-1991,
VS,KC,A,0,0,0,0,0,2.1,8,16,0,6,6,2,0,1,0,1,1,0,0,2,0,1,0,0,0,14.46,6-19-1991,
VS,FLA,N,0,0,0,0,0,0.2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.00,5-26-1993,
VS,LA,N,0,0,0,0,0,2,3,9,0,3,3,0,0,2,0,0,0,0,0,1,0,0,0,0,0,10.12,5-28-1993,
VS,LA,N,0,0,0,1,0,1,2,7,0,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,9.82,5-29-1993,
AT,COL,N,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.71,5-31-1993,
AT,COL,N,0,0,0,0,0,0.2,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6.75,6- 2-1993,
AT,SF,N,0,0,0,1,0,1,2,5,0,1,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,7.11,6- 6-1993,
VS,COL,N,0,0,0,0,0,2.2,3,11,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,5.00,6- 8-1993,
AT,FLA,N,0,0,0,0,0,2,2,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4.09,6-11-1993,
AT,FLA,N,0,0,0,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.75,6-13-1993,
VS,MON,N,0,0,0,1,0,1.1,0,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,3.38,7-28-1993,
AT,PHI,N,0,0,0,0,0,0.2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.21,7-31-1993,
AT,CHI,N,0,0,0,0,0,1,2,5,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.20,8- 2-1993,
AT,NY,N,0,0,0,0,0,0.2,2,4,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,4.60,8- 7-1993,2
VS,STL,N,0,0,0,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.32,8- 9-1993,
VS,STL,N,0,0,0,0,0,1.2,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.93,8-12-1993,
VS,FLA,N,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.72,8-14-1993,
VS,FLA,N,0,0,0,0,0,1,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.54,8-15-1993,
VS,SF,N,0,0,0,0,0,2,3,9,2,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.03,8-18-1993,
AT,SD,N,0,0,0,0,0,1.1,0,5,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,3.80,8-20-1993,
AT,LA,N,0,0,0,0,0,0.2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.70,8-23-1993,
AT,LA,N,0,0,0,0,0,1,8,12,1,7,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.04,8-24-1993,
VS,SD,N,0,0,0,0,0,1.2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.67,8-27-1993,
VS,SD,N,0,0,0,1,0,1,2,5,1,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6.11,8-29-1993,2
AT,COL,N,0,0,0,1,0,3,7,16,1,5,5,0,0,2,0,0,1,0,0,1,1,0,0,0,0,6.97,9- 4-1993,
VS,COL,N,0,0,0,0,0,1,1,4,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7.03,9-10-1993,
AT,STL,N,0,0,0,0,0,0.1,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,6.96,9-18-1993,
VS,CIN,N,1,0,0,0,0,6,7,24,0,1,1,1,0,1,0,0,0,0,0,2,0,2,1,0,0,1.50,5-26-1995,
VS,COL,N,1,0,0,0,0,5,7,23,1,4,4,1,0,3,0,0,0,1,0,1,0,1,0,0,1,4.09,5-31-1995,
AT,COL,N,1,0,0,0,0,6,8,25,1,4,4,0,0,2,0,0,0,0,0,2,0,0,0,1,0,4.76,6- 5-1995,
