at_vs,Opponent,League,GS,CG,SHO,GF,SV,IP,H,BFP,HR,R,ER,BB,IB,SO,SH,SF,WP,HBP,BK,2B,3B,GDP,ROE,W,L,ERA,Date,dblhead_num
AT,KC,A,1,0,0,0,0,6,3,24,0,1,1,4,0,8,0,0,0,0,0,1,0,0,0,0,0,1.50,5-27-1996,
AT,CHI,A,1,0,0,0,0,7.1,6,32,1,3,2,3,0,5,0,0,0,0,0,1,0,0,1,0,1,2.03,6- 2-1996,1
AT,CLE,A,1,0,0,0,0,5.2,5,25,1,6,2,2,1,3,0,1,0,0,0,3,0,0,1,0,1,2.37,8-17-1996,
AT,KC,A,1,0,0,0,0,5,7,23,0,3,3,3,0,0,0,0,0,0,0,1,0,1,1,1,0,3.00,8-22-1996,
VS,CLE,A,1,0,0,0,0,4.1,4,21,1,3,3,4,0,4,0,1,0,0,0,0,0,0,0,0,1,3.49,8-27-1996,
VS,KC,A,1,0,0,0,0,7,3,23,1,1,1,1,0,9,0,0,0,0,0,0,0,1,0,0,0,3.06,9- 1-1996,
AT,BAL,A,1,0,0,0,0,5,7,26,1,4,4,2,1,3,0,0,0,1,0,2,0,0,1,0,1,3.57,9- 7-1996,
VS,NY,A,1,0,0,0,0,4.2,6,24,1,5,5,5,0,4,0,0,0,0,0,0,0,0,0,0,1,4.20,9-12-1996,
VS,BOS,A,1,0,0,0,0,4,6,20,0,3,3,2,0,3,0,0,0,0,0,1,0,0,0,0,1,4.41,9-18-1996,
VS,TOR,A,1,0,0,0,0,5,7,23,0,4,4,1,0,4,0,0,0,1,0,1,0,2,1,0,0,4.67,9-23-1996,
VS,MIL,A,1,0,0,0,0,5,8,26,1,2,2,4,0,1,0,0,1,0,0,2,0,1,0,0,0,4.58,9-29-1996,
AT,MIN,A,1,0,0,0,0,6,3,25,0,4,4,4,0,5,1,0,0,0,0,1,0,0,0,0,0,6.00,4- 2-1997,
VS,MIN,A,1,0,0,0,0,6.2,8,27,0,4,4,4,0,0,0,1,0,0,0,2,0,2,0,1,0,5.68,4- 7-1997,
VS,CHI,A,1,0,0,0,0,7,7,30,0,1,1,4,0,1,0,0,0,0,0,2,0,2,0,0,0,4.12,4-13-1997,2
VS,OAK,A,1,0,0,0,0,6,8,27,2,4,4,3,0,3,0,0,1,0,0,0,0,1,0,0,1,4.56,4-19-1997,
AT,TEX,A,1,0,0,0,0,6.1,7,25,0,3,3,1,0,5,0,0,0,1,0,4,0,1,0,0,1,4.50,4-24-1997,
VS,MIL,A,1,0,0,0,0,6,5,25,1,3,3,2,0,6,0,0,0,0,0,3,0,0,0,1,0,4.50,4-30-1997,
AT,TOR,A,1,0,0,0,0,8,8,30,0,1,1,0,0,6,1,0,0,0,0,2,1,1,0,0,0,3.91,5- 6-1997,
