at_vs,Opponent,League,GS,CG,SHO,GF,SV,IP,H,BFP,HR,R,ER,BB,IB,SO,SH,SF,WP,HBP,BK,2B,3B,GDP,ROE,W,L,ERA,Date,dblhead_num
AT,KC,A,0,0,0,0,0,2.1,5,12,0,2,2,1,0,0,0,0,0,0,0,2,0,1,0,0,0,7.71,4-26-2002,
VS,KC,A,0,0,0,0,0,1,1,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5.40,5- 4-2002,
VS,CLE,A,0,0,0,1,0,1,2,5,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.31,5- 6-2002,
VS,CLE,A,0,0,0,0,0,5,0,19,0,0,0,4,0,3,0,0,0,1,0,0,0,0,0,0,0,3.86,5- 8-2002,
AT,OAK,A,0,0,0,0,0,2,1,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.18,5-21-2002,
AT,SEA,A,1,0,0,0,0,6,4,21,1,1,1,1,0,4,0,0,0,0,0,0,0,0,0,1,0,2.60,5-25-2002,
VS,SEA,A,1,0,0,0,0,6,8,27,1,5,5,2,0,4,0,0,0,0,0,2,0,0,0,0,0,3.86,5-31-2002,
AT,NY,A,1,0,0,0,0,7.2,7,32,1,3,3,2,0,6,0,0,0,1,0,1,0,1,0,1,0,3.77,6- 5-2002,
VS,SD,N,1,0,0,0,0,6.1,9,26,2,2,2,0,0,1,0,0,0,0,0,2,0,1,0,0,0,3.62,6-11-2002,
AT,PHI,N,1,0,0,0,0,6.1,5,26,1,2,2,2,0,5,0,0,0,0,0,0,0,0,0,1,0,3.50,6-16-2002,
AT,SF,N,1,0,0,0,0,5,6,23,1,2,2,4,0,2,1,0,0,0,0,0,0,1,0,1,0,3.51,6-22-2002,
VS,PHI,N,1,0,0,0,0,6,7,26,4,6,6,3,0,2,0,0,0,0,0,0,0,1,0,0,1,4.12,6-28-2002,
AT,ANA,A,1,0,0,0,0,6,8,26,0,2,2,0,0,3,0,0,0,0,0,3,0,0,0,1,0,4.01,7- 4-2002,
VS,OAK,A,1,0,0,0,0,5.1,7,26,1,5,5,3,1,3,0,0,0,1,0,2,0,1,0,0,1,4.36,7-13-2002,
AT,TOR,A,1,0,0,0,0,4,8,21,1,5,5,2,0,3,0,1,0,1,0,2,0,0,0,0,1,4.76,7-18-2002,
VS,TOR,A,1,0,0,0,0,7,5,29,1,4,4,2,0,2,0,0,0,0,0,0,0,0,1,0,1,4.79,7-24-2002,
AT,TB,A,1,0,0,0,0,4,10,25,0,3,3,3,0,3,0,0,1,0,0,2,0,0,0,0,1,4.89,7-29-2002,
AT,TOR,A,1,0,0,0,0,7,6,30,0,4,4,2,0,6,0,0,0,0,0,1,0,0,1,1,0,4.91,8- 3-2002,
VS,MIN,A,1,0,0,0,0,6.2,7,29,0,1,1,2,0,5,0,1,0,0,0,1,0,0,0,1,0,4.66,8- 8-2002,
AT,MIN,A,1,0,0,0,0,5.1,6,25,0,4,4,2,0,5,1,0,0,1,0,3,1,0,0,0,0,4.77,8-14-2002,
VS,TB,A,1,0,0,0,0,5.2,10,28,3,7,3,1,0,2,0,0,2,0,0,1,0,1,1,0,1,4.77,8-19-2002,
VS,TOR,A,1,0,0,0,0,5.1,7,26,0,3,3,2,0,3,0,0,0,1,0,2,0,0,0,0,1,4.78,8-24-2002,1
AT,TEX,A,1,0,0,0,0,4,7,23,0,5,4,4,0,4,0,0,0,1,0,2,0,1,0,0,0,4.93,8-29-2002,
VS,TEX,A,0,0,0,1,0,4,4,16,1,3,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4.99,9- 3-2002,
AT,NY,A,0,0,0,1,0,2,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.91,9-12-2002,
AT,BOS,A,0,0,0,1,0,3.1,1,11,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,4.78,9-14-2002,
VS,BOS,A,0,0,0,1,0,0.1,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4.76,9-22-2002,
AT,TOR,A,0,0,0,1,0,3,4,14,2,4,4,1,0,2,0,0,1,0,0,0,0,0,0,0,0,4.93,9-24-2002,
VS,NY,A,1,0,0,0,0,5,5,23,0,3,3,3,0,4,0,0,0,1,0,3,0,1,0,0,1,4.95,9-28-2002,
VS,DET,A,0,0,0,0,0,4,4,16,1,2,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,4.50,5- 6-2003,
AT,KC,A,0,0,0,1,0,3,5,16,1,5,5,2,1,3,0,0,0,0,0,1,0,0,0,0,1,9.00,5-11-2003,
VS,TB,A,0,0,0,1,0,4.2,1,15,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,5.40,5-16-2003,
AT,ANA,A,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.40,5-20-2003,
AT,TEX,A,0,0,0,0,0,3.1,5,16,2,3,2,1,0,5,0,0,1,0,0,2,0,0,0,1,0,5.40,5-25-2003,
VS,TEX,A,0,0,0,0,0,2.2,3,12,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,4.58,5-29-2003,
AT,HOU,N,0,0,0,0,0,1,2,6,0,2,2,0,0,0,2,1,0,0,0,1,0,0,1,0,0,5.30,6- 5-2003,
AT,STL,N,0,0,0,0,0,2,2,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.79,6- 6-2003,
AT,STL,N,0,0,0,0,0,2.1,7,13,0,5,5,0,0,0,0,0,0,0,0,3,0,0,0,0,1,6.26,6- 8-2003,
VS,CHI,N,0,0,0,1,1,4,2,14,0,1,1,0,0,3,0,0,0,0,0,1,0,1,1,0,0,5.67,6-12-2003,
AT,ATL,N,0,0,0,0,0,2,2,9,0,1,1,0,0,2,0,0,0,0,0,1,0,0,1,0,0,5.59,6-20-2003,
AT,TOR,A,0,0,0,0,0,2.2,5,15,0,3,3,1,0,3,0,0,0,1,0,0,0,0,0,0,0,5.97,6-23-2003,
AT,TOR,A,0,0,0,0,0,5.1,5,21,0,2,0,0,0,5,0,1,0,0,0,1,0,1,1,0,1,5.11,6-26-2003,
VS,TOR,A,0,0,0,0,0,2.2,2,10,1,1,1,0,0,2,0,0,1,0,0,0,0,0,0,1,0,4.99,7- 4-2003,
VS,ANA,A,0,0,0,0,0,0.1,4,5,1,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.85,7-20-2003,
VS,TEX,A,0,0,0,0,0,3.1,3,12,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,5.40,7-22-2003,
AT,TOR,A,0,0,0,0,0,2.1,5,13,1,2,2,1,0,2,0,0,0,0,0,1,0,0,0,0,0,5.52,7-27-2003,
AT,MIN,A,0,0,0,1,0,0.1,2,5,0,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,5.67,7-31-2003,
VS,BOS,A,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.55,8- 3-2003,
AT,BOS,A,0,0,0,1,0,1,3,6,1,3,3,0,0,1,0,0,1,0,0,0,0,0,0,0,1,6.00,8- 9-2003,
VS,SD,N,0,0,0,0,0,2,3,9,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.50,7-19-2004,
AT,ARI,N,0,0,0,0,0,1,3,5,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.00,7-24-2004,
VS,LA,N,0,0,0,0,0,0.1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.40,7-28-2004,
VS,CHI,N,0,0,0,1,0,2,2,9,0,1,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,5.06,8- 5-2004,
VS,CIN,N,0,0,0,0,0,3,4,13,0,3,3,1,0,4,0,0,0,0,0,1,0,1,0,0,0,6.48,8- 8-2004,
VS,STL,N,0,0,0,1,0,1,1,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.00,9- 3-2005,
VS,PIT,N,0,0,0,1,0,3,5,15,1,5,2,1,0,2,0,1,0,0,0,1,0,1,1,0,1,6.00,8-24-2007,
