at_vs,Opponent,League,GS,CG,SHO,GF,SV,IP,H,BFP,HR,R,ER,BB,IB,SO,SH,SF,WP,HBP,BK,2B,3B,GDP,ROE,W,L,ERA,Date,dblhead_num
AT,HOU,N,1,0,0,0,0,7,5,25,0,0,0,2,0,7,0,0,0,0,0,0,0,1,0,1,0,0.00,8- 1-1987,
VS,HOU,N,1,0,0,0,0,3.2,4,22,0,1,0,7,1,1,0,0,0,0,0,1,0,0,0,0,0,0.00,8- 7-1987,
VS,ATL,N,1,0,0,0,0,6,3,25,1,2,2,3,0,5,0,1,0,1,0,0,0,0,0,0,1,1.08,8-12-1987,
AT,PHI,N,1,0,0,0,0,5,3,21,0,2,2,4,0,3,0,0,0,0,0,1,0,1,0,0,0,1.66,8-18-1987,
AT,NY,N,1,0,0,0,0,6,5,27,2,3,2,2,1,2,0,0,0,1,0,2,0,0,1,0,1,1.95,8-23-1987,
VS,PHI,N,1,1,0,0,0,9,4,33,1,1,1,4,0,7,0,0,0,0,0,0,0,1,0,1,0,1.72,8-29-1987,
AT,STL,N,1,0,0,0,0,6.2,8,30,0,2,2,2,0,6,0,0,0,0,0,0,0,0,0,0,0,1.87,9- 4-1987,
AT,ATL,N,1,0,0,0,0,5.1,4,23,0,3,3,5,0,3,1,0,0,0,0,1,0,0,0,0,1,2.22,9- 9-1987,
AT,SF,N,1,0,0,0,0,2.1,6,14,2,6,6,1,0,1,0,0,1,0,0,0,0,0,0,0,1,3.18,9-15-1987,
AT,HOU,N,1,0,0,0,0,7,3,27,0,2,0,1,0,6,1,0,0,0,1,1,0,0,2,0,0,2.79,9-20-1987,
AT,LA,N,1,0,0,0,0,5,6,23,0,3,3,1,0,1,0,0,0,0,0,1,0,0,1,0,1,3.00,9-26-1987,
VS,CIN,N,1,0,0,0,0,4.1,6,23,0,3,3,4,0,2,0,0,2,0,0,3,0,1,1,0,1,3.21,10- 1-1987,
AT,HOU,N,0,0,0,1,0,1,1,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.00,4- 6-1988,
AT,SF,N,0,0,0,0,0,2,2,10,1,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,6.00,4- 7-1988,
VS,LA,N,0,0,0,0,0,2,7,14,0,6,6,1,1,3,0,0,0,0,0,3,0,0,0,0,0,27.00,9-10-1989,
VS,ATL,N,0,0,0,1,0,3,2,14,1,2,2,3,0,3,1,0,0,0,0,1,0,0,0,0,0,14.40,9-14-1989,
VS,SF,N,1,0,0,0,0,4,6,21,0,4,3,3,0,2,0,1,3,0,0,2,0,0,0,0,0,11.00,9-30-1989,
AT,LA,N,1,0,0,0,0,6.2,5,27,0,2,2,2,0,2,0,1,0,0,1,0,0,0,0,1,0,2.70,4-13-1991,
VS,LA,N,1,0,0,0,0,5.2,10,27,1,4,4,0,0,5,0,1,0,0,0,2,1,0,0,1,0,4.38,4-18-1991,
AT,SF,N,1,0,0,0,0,5.1,6,25,2,4,4,3,0,6,0,0,1,0,0,1,0,0,0,1,0,5.09,4-23-1991,
AT,PHI,N,1,0,0,0,0,1.1,7,12,1,8,8,2,0,0,0,1,0,0,0,2,0,1,0,0,1,8.53,4-28-1991,
AT,MON,N,1,0,0,0,0,0.1,3,5,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9.78,5- 4-1991,
VS,NY,N,1,0,0,0,0,2.2,6,15,1,6,6,2,0,2,0,0,0,0,0,0,0,0,0,0,1,11.05,5-14-1991,
VS,MIN,A,0,0,0,0,0,0,2,4,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,INF,5-27-1991,
VS,MIN,A,0,0,0,1,0,2,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.50,5-29-1991,
VS,SEA,A,0,0,0,1,0,0.2,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.38,6- 1-1991,
