at_vs,Opponent,League,GS,CG,SHO,GF,SV,IP,H,BFP,HR,R,ER,BB,IB,SO,SH,SF,WP,HBP,BK,2B,3B,GDP,ROE,W,L,ERA,Date,dblhead_num
VS,CHI,N,0,0,0,0,0,2,0,7,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00,9- 2-1981,
VS,PIT,N,0,0,0,1,1,2,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.00,9- 4-1981,
AT,CIN,N,0,0,0,0,0,0.2,1,3,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1.93,9- 7-1981,
AT,CIN,N,0,0,0,0,0,2,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.35,9- 9-1981,
AT,ATL,N,0,0,0,0,0,1.1,2,8,1,2,2,2,0,1,1,0,0,0,0,0,1,0,0,0,0,3.38,9-12-1981,
AT,ATL,N,0,0,0,1,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3.00,9-13-1981,
VS,LA,N,0,0,0,0,0,0.2,2,4,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4.66,9-14-1981,
VS,HOU,N,0,0,0,0,0,1.1,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.09,9-16-1981,
VS,ATL,N,0,0,0,0,0,1.2,2,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.55,9-18-1981,
VS,ATL,N,0,0,0,1,0,2,1,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,3.07,9-19-1981,
VS,CIN,N,0,0,0,0,0,2,3,10,0,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,2.70,9-22-1981,
VS,SF,N,0,0,0,0,0,2.1,0,7,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2.37,9-26-1981,
AT,LA,N,0,0,0,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25,10- 1-1981,
AT,SF,N,0,0,0,0,0,3,2,14,0,0,0,2,1,3,0,0,0,1,0,1,0,0,0,0,0,1.96,10- 3-1981,1
AT,SF,N,0,0,0,0,0,0,3,4,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3.13,10- 4-1981,
VS,ATL,N,0,0,0,1,0,1,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00,4- 6-1982,
AT,LA,N,0,0,0,0,0,2,1,8,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0.00,4-10-1982,
VS,LA,N,0,0,0,0,0,4,2,14,0,0,0,2,0,1,0,0,1,0,0,0,0,2,0,1,0,0.00,4-17-1982,
AT,ATL,N,0,0,0,0,0,2,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.00,4-24-1982,
VS,NY,N,0,0,0,1,0,5,2,17,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0.00,4-27-1982,
VS,PHI,N,0,0,0,0,0,0.1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,5- 1-1982,
VS,PHI,N,0,0,0,1,0,3,1,11,0,0,0,1,0,5,2,0,0,0,0,0,0,1,1,0,0,0.00,5- 2-1982,
AT,PHI,N,0,0,0,0,0,0.2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00,5- 6-1982,
AT,PHI,N,0,0,0,0,0,0.2,0,3,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.48,5- 7-1982,
AT,NY,N,0,0,0,0,0,0.1,1,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.95,5-10-1982,
AT,MON,N,0,0,0,0,0,1.2,2,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.87,5-14-1982,
VS,STL,N,0,0,0,0,0,1.1,3,7,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1.23,5-19-1982,
VS,STL,N,0,0,0,0,0,4,3,15,0,1,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1.38,5-20-1982,
VS,PIT,N,0,0,0,0,0,2,1,9,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1.29,5-23-1982,
AT,STL,N,0,0,0,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24,5-29-1982,
