at_vs,Opponent,League,GS,CG,SHO,GF,SV,IP,H,BFP,HR,R,ER,BB,IB,SO,SH,SF,WP,HBP,BK,2B,3B,GDP,ROE,W,L,ERA,Date,dblhead_num
VS,STL,N,1,0,0,0,0,7,4,25,1,1,1,2,0,3,0,0,0,0,0,1,0,1,0,1,0,1.29,8-25-1988,
VS,PIT,N,1,0,0,0,0,0.1,5,7,0,4,4,1,0,0,0,0,1,0,0,1,0,0,0,0,1,6.14,8-29-1988,
AT,SF,N,0,0,0,1,0,2,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4.82,9-28-1988,
VS,ATL,N,1,0,0,0,0,7,5,25,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,2.76,10- 2-1988,
VS,SD,N,0,0,0,0,0,3,4,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.00,8- 2-1990,
VS,HOU,N,0,0,0,0,0,2,2,8,1,2,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3.60,9-13-1990,
VS,LA,N,0,0,0,1,0,0.2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.18,9-15-1990,
VS,LA,N,0,0,0,0,0,0.2,1,4,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5.68,9-16-1990,
VS,SF,N,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.91,9-18-1990,
AT,HOU,N,0,0,0,0,0,2.1,3,11,0,2,2,2,0,1,0,0,0,0,0,0,0,1,0,0,0,5.59,9-19-1990,
VS,ATL,N,0,0,0,0,0,0.2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.23,9-25-1990,
VS,HOU,N,0,0,0,0,0,1,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.76,10- 1-1990,
VS,PHI,N,0,0,0,0,0,1.1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,6- 7-1991,
VS,MON,N,0,0,0,0,0,1.1,2,6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.00,6-20-1991,
VS,MON,N,0,0,0,0,0,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,6-22-1991,
VS,MON,N,0,0,0,0,0,1,1,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00,6-23-1991,
VS,SD,N,0,0,0,0,0,1.2,3,9,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.00,6-25-1991,
VS,HOU,N,0,0,0,0,0,2.2,2,12,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,6-29-1991,
AT,ATL,N,0,0,0,0,0,1,3,6,0,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.93,7- 3-1991,
AT,HOU,N,0,0,0,0,0,0.1,1,4,0,1,1,2,1,1,0,0,0,0,0,1,0,0,0,0,0,2.79,7- 7-1991,
VS,PIT,N,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.53,7-12-1991,
VS,STL,N,0,0,0,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.31,7-17-1991,
AT,PIT,N,0,0,0,1,0,0.1,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2.25,7-21-1991,
AT,CHI,N,1,0,0,0,0,4.2,5,22,1,1,1,4,0,4,0,0,0,0,0,1,0,1,0,0,0,1.93,7- 6-1992,
VS,PIT,N,1,0,0,0,0,3.1,5,15,1,4,3,1,0,1,0,0,0,0,0,2,0,1,0,0,1,4.50,7-11-1992,
