at_vs,Opponent,League,GS,CG,SHO,GF,SV,IP,H,BFP,HR,R,ER,BB,IB,SO,SH,SF,WP,HBP,BK,2B,3B,GDP,ROE,W,L,ERA,Date,dblhead_num
AT,CHI,N,0,0,0,0,0,3,3,13,0,1,1,1,0,4,0,1,1,0,0,1,0,0,0,0,0,3.00,7-29-2009,
AT,STL,N,1,0,0,0,0,7,2,27,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,1,0,0.90,8- 2-2009,
VS,MIL,N,1,0,0,0,0,6,3,25,1,2,2,5,0,7,0,0,0,0,0,1,0,0,0,1,0,1.69,8- 7-2009,
AT,FLA,N,1,0,0,0,0,5,10,27,1,5,4,1,0,6,0,1,0,0,0,1,0,0,1,1,0,3.00,8-12-2009,
VS,FLA,N,1,0,0,0,0,5.2,9,28,2,5,5,1,0,4,1,1,0,1,0,1,0,0,0,0,1,4.05,8-18-2009,
VS,ARI,N,1,0,0,0,0,1,6,12,0,6,6,3,0,1,0,0,0,0,0,1,0,0,0,0,1,5.86,8-23-2009,
AT,ARI,N,1,0,0,0,0,5,5,24,2,6,6,4,1,3,0,0,1,1,0,0,1,0,0,0,1,6.61,8-29-2009,
VS,PHI,N,1,0,0,0,0,6,6,24,2,2,2,0,0,6,0,0,0,0,0,1,0,0,0,1,0,6.05,9- 6-2009,
VS,PIT,N,1,0,0,0,0,6,6,24,1,1,1,1,0,7,0,0,0,0,0,1,0,1,0,1,0,5.44,9-11-2009,
AT,MIL,N,1,0,0,0,0,5,3,21,0,1,1,3,0,8,0,0,1,1,0,2,0,1,0,0,0,5.07,9-18-2009,
VS,STL,N,1,0,0,0,0,6,6,24,0,0,0,2,0,3,0,0,0,0,0,0,0,2,0,1,0,4.53,9-23-2009,
VS,PHI,N,1,0,0,0,0,2.2,6,18,0,3,3,4,0,3,0,0,0,0,0,2,0,0,0,0,1,10.12,4- 9-2010,
AT,STL,N,1,0,0,0,0,5,4,22,0,1,0,3,0,9,0,0,0,0,0,2,0,1,1,1,0,3.52,4-15-2010,
VS,FLA,N,1,0,0,0,0,5,3,21,0,4,3,2,0,5,1,0,0,0,0,0,1,0,1,0,0,4.26,4-21-2010,
VS,CIN,N,1,0,0,0,0,5,6,25,0,5,5,4,0,6,0,0,0,1,0,0,0,0,0,0,1,5.60,4-27-2010,
AT,ATL,N,1,0,0,0,0,4.2,8,25,0,7,7,4,0,3,0,1,1,1,0,2,0,1,0,0,1,7.25,5- 2-2010,
VS,SD,N,1,0,0,0,0,4,5,21,2,5,4,3,0,7,0,0,1,0,0,2,0,0,1,0,1,7.52,5- 7-2010,
