at_vs,Opponent,League,GS,CG,SHO,GF,SV,IP,H,BFP,HR,R,ER,BB,IB,SO,SH,SF,WP,HBP,BK,2B,3B,GDP,ROE,W,L,ERA,Date,dblhead_num
VS,BOS,A,0,0,0,0,0,2,0,7,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0.00,9- 4-2018,
AT,ARI,N,0,0,0,0,0,1,1,7,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,3.00,9- 7-2018,
VS,WAS,N,0,0,0,0,0,2,1,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.80,9-16-2018,
AT,NY,N,0,0,0,1,0,1,2,5,2,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4.50,9-26-2018,
AT,PHI,N,1,0,0,0,0,4.1,2,20,1,3,3,5,0,4,0,0,1,1,0,1,0,1,0,0,1,6.23,3-31-2019,
VS,MIA,N,1,0,0,0,0,6,5,22,2,2,2,1,0,4,0,0,0,0,0,0,0,1,0,0,0,4.35,4- 6-2019,
VS,NY,N,1,0,0,0,0,3.2,8,23,1,6,6,4,1,3,0,0,0,0,0,3,0,0,0,0,1,7.07,4-12-2019,
VS,WAS,N,1,0,0,0,0,2.2,7,17,0,7,7,3,0,3,0,0,1,0,0,2,1,1,0,0,1,9.72,7-18-2019,
AT,WAS,N,0,0,0,1,0,1,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,9.17,9-15-2019,
VS,PHI,N,0,0,0,1,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.68,9-18-2019,
VS,SF,N,0,0,0,0,0,1,2,5,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.69,9-21-2019,
AT,TB,A,1,0,0,0,0,2.2,4,15,0,5,5,3,0,3,0,0,0,0,0,0,0,0,0,0,1,16.88,7-28-2020,
VS,NY,N,1,0,0,0,0,3.1,5,18,0,0,0,4,0,5,0,0,0,0,0,1,0,1,0,0,0,7.50,8- 2-2020,
AT,PHI,N,1,0,0,0,0,6,6,26,2,4,4,3,0,3,0,0,0,0,0,1,0,1,0,0,1,6.75,8- 8-2020,
