at_vs,Opponent,League,GS,CG,SHO,GF,SV,IP,H,BFP,HR,R,ER,BB,IB,SO,SH,SF,WP,HBP,BK,2B,3B,GDP,ROE,W,L,ERA,Date,dblhead_num
VS,KC,A,1,1,0,0,0,9,4,34,0,1,1,4,0,3,0,0,0,0,0,2,1,0,0,1,0,1.00,9-28-1965,1
VS,DET,A,1,1,0,0,0,9,5,35,0,2,2,4,0,4,2,0,0,0,0,1,0,1,0,1,0,1.50,10- 3-1965,
VS,BOS,A,1,1,0,0,0,9,6,35,0,2,2,2,0,4,1,0,0,0,0,1,0,1,1,1,0,2.00,9-26-1966,2
VS,NY,A,1,0,0,0,0,8.2,8,38,0,4,3,2,0,2,0,0,0,1,0,3,0,1,2,1,0,3.12,4-12-1967,
VS,CHI,A,1,1,0,0,0,9,7,34,2,3,3,2,0,4,0,0,0,0,0,1,0,0,0,1,0,3.06,4-21-1967,
VS,MIN,A,1,0,0,0,0,6.2,8,33,1,5,5,4,0,7,1,0,1,0,0,0,0,0,1,0,1,4.07,4-28-1967,
AT,MIN,A,1,0,0,0,0,2,7,13,0,5,4,0,0,1,0,0,0,0,0,2,0,0,0,0,1,5.13,5- 9-1967,
VS,DET,A,0,0,0,0,0,2,2,11,1,2,2,2,0,1,0,1,0,1,0,0,0,0,0,0,0,5.40,5-17-1967,
VS,BAL,A,1,0,0,0,0,6.2,9,30,1,4,4,2,1,1,1,0,0,0,0,1,0,0,0,0,1,5.40,5-20-1967,
AT,DET,A,1,0,0,0,0,1.2,3,10,0,3,3,2,0,1,1,0,0,0,0,0,0,0,0,0,0,5.89,5-26-1967,
VS,CAL,A,1,1,0,0,0,9,10,37,0,3,1,1,0,8,0,0,1,0,0,0,0,1,1,1,0,4.93,5-31-1967,
AT,BAL,A,0,0,0,0,0,5,1,17,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,4.44,6- 4-1967,
AT,NY,A,1,0,0,0,0,1.2,5,13,0,5,5,3,1,2,0,0,1,0,0,1,0,0,0,0,1,5.16,6- 8-1967,
VS,CHI,A,1,0,0,0,0,6.1,6,25,0,4,4,1,0,2,0,0,0,1,0,1,0,1,0,0,0,5.22,6-12-1967,
VS,BOS,A,1,0,0,0,0,8,7,34,0,3,3,2,1,4,0,1,1,2,0,1,1,0,0,0,0,4.99,6-16-1967,2
AT,CHI,A,1,0,0,0,0,5.1,8,23,0,4,4,1,0,1,0,1,0,0,0,1,1,1,0,0,1,5.12,6-21-1967,1
AT,CAL,A,1,0,0,0,0,7,7,32,0,3,3,3,0,6,1,0,0,0,0,2,0,0,1,1,0,5.01,6-27-1967,
AT,MIN,A,1,0,0,0,0,3.2,8,21,0,5,5,2,0,1,0,1,0,0,0,1,0,0,0,0,1,5.33,7- 2-1967,2
AT,CLE,A,1,0,0,0,0,1.2,4,12,0,2,2,3,0,2,0,0,1,0,0,1,1,0,0,0,0,5.44,7- 8-1967,
VS,DET,A,1,1,0,0,0,9,4,34,0,1,1,3,0,4,0,0,1,1,0,0,1,1,0,1,0,5.01,7-13-1967,2
VS,CLE,A,1,0,0,0,0,5,9,24,0,2,1,2,0,4,0,1,0,0,1,1,0,1,0,1,0,4.85,7-17-1967,
AT,BAL,A,1,0,0,0,0,7,5,27,0,0,0,1,0,3,0,0,1,1,0,0,0,0,0,1,0,4.53,7-21-1967,2
VS,KC,A,1,0,0,0,0,8,7,31,0,3,3,2,0,4,0,1,0,0,0,1,0,2,0,1,0,4.45,7-26-1967,
VS,CAL,A,1,0,0,0,0,6,5,24,0,3,3,1,0,4,0,0,0,1,0,0,0,0,0,0,1,4.45,7-30-1967,2
AT,CAL,A,1,0,0,0,0,4,5,18,0,4,4,0,0,4,0,0,0,1,0,1,0,0,0,0,1,4.60,8- 4-1967,
AT,MIN,A,1,0,0,0,0,2,4,10,0,3,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,4.52,8- 9-1967,
