at_vs,Opponent,League,GS,CG,SHO,GF,SV,IP,H,BFP,HR,R,ER,BB,IB,SO,SH,SF,WP,HBP,BK,2B,3B,GDP,ROE,W,L,ERA,Date,dblhead_num
AT,CIN,N,1,0,0,0,0,7.2,5,32,0,0,0,6,0,4,0,0,1,0,0,1,0,0,0,1,0,0.00,4-20-1955,
AT,PIT,N,0,0,0,1,0,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,5- 2-1955,
VS,MIL,N,0,0,0,1,0,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,5- 7-1955,
VS,PHI,N,1,1,0,0,0,10,5,37,1,3,3,3,0,9,0,0,1,0,0,0,0,0,0,1,0,1.42,5-10-1955,
VS,PIT,N,1,1,1,0,0,9,6,32,0,0,0,0,0,3,0,0,1,0,0,2,0,1,0,1,0,0.96,5-16-1955,
AT,CIN,N,1,0,0,0,0,8.1,5,33,1,2,2,3,0,3,0,0,1,1,0,0,0,1,0,1,0,1.24,5-22-1955,2
VS,CIN,N,1,0,0,0,0,6.2,8,30,1,4,3,1,1,4,0,2,0,0,0,2,0,0,1,1,0,1.67,5-27-1955,
AT,PIT,N,1,1,0,0,0,9,6,32,0,2,1,1,0,2,1,0,0,0,0,1,0,1,0,1,0,1.56,6- 1-1955,
AT,BRO,N,1,1,0,0,0,8,5,34,2,5,4,6,0,4,0,0,0,0,0,1,0,2,1,0,1,1.95,6- 6-1955,
AT,NY,N,1,1,0,0,0,8,10,37,1,2,2,1,0,2,0,1,0,1,0,0,0,0,1,0,1,1.99,6-10-1955,
VS,PIT,N,1,0,0,0,0,7.2,9,31,0,3,3,0,0,3,0,0,0,0,0,2,0,1,0,1,0,2.14,6-15-1955,
VS,PHI,N,1,1,0,0,0,9,7,36,0,1,0,3,0,2,0,0,0,0,0,0,0,1,0,1,0,1.91,6-20-1955,
VS,NY,N,1,1,0,0,0,9,8,42,0,3,3,7,2,5,0,0,1,0,0,1,0,0,0,1,0,2.02,6-25-1955,
AT,CHI,N,1,0,0,0,0,1,5,8,2,4,4,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2.38,7- 1-1955,
AT,CIN,N,1,0,0,0,0,7,6,27,2,3,3,1,1,0,0,0,0,0,0,1,0,1,0,0,0,2.48,7- 5-1955,
AT,CIN,N,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.48,7- 6-1955,
VS,CHI,N,1,1,0,0,0,9,7,37,1,2,2,2,0,2,0,0,0,0,0,1,0,0,1,1,0,2.44,7-10-1955,
AT,PIT,N,1,0,0,0,0,5.1,9,27,0,5,4,2,1,2,0,0,0,0,0,2,1,1,1,0,1,2.64,7-16-1955,
AT,PIT,N,0,0,0,0,0,1.2,3,8,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,2.68,7-17-1955,1
AT,NY,N,1,0,0,0,0,3.2,5,18,2,4,4,2,0,2,0,0,0,0,0,2,0,0,0,0,0,2.89,7-21-1955,
