at_vs,Opponent,League,GS,CG,SHO,GF,SV,IP,H,BFP,HR,R,ER,BB,IB,SO,SH,SF,WP,HBP,BK,2B,3B,GDP,ROE,W,L,ERA,Date,dblhead_num
AT,HOU,N,0,0,0,0,0,3,6,15,0,2,2,1,0,2,0,0,0,0,0,2,0,0,0,0,0,6.00,9- 3-1988,
AT,MON,N,0,0,0,0,0,3,3,15,0,3,3,3,0,0,0,0,1,0,0,1,0,0,0,0,0,7.50,9-12-1988,
AT,PHI,N,0,0,0,0,0,3,2,11,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5.00,9-14-1988,
AT,PIT,N,1,0,0,0,0,5,5,21,0,3,3,2,0,3,0,0,0,0,0,3,0,0,0,0,1,5.14,9-27-1988,
VS,MON,N,1,0,0,0,0,7,5,30,0,2,2,5,0,2,2,0,0,1,0,1,1,1,0,1,0,2.57,4-20-1989,
VS,SF,N,1,0,0,0,0,7,6,27,0,3,3,1,0,2,0,0,0,0,0,2,0,0,0,0,1,3.21,4-25-1989,
VS,LA,N,1,0,0,0,0,8,4,28,0,0,0,1,0,5,0,0,0,0,0,1,0,0,0,0,0,2.05,4-29-1989,
AT,LA,N,1,1,1,0,0,9,3,31,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,1,0,1.45,5- 4-1989,
VS,SD,N,1,0,0,0,0,6.1,8,29,0,3,2,3,0,6,0,1,0,0,0,1,1,0,0,0,0,1.69,5- 9-1989,
VS,CIN,N,1,0,0,0,0,7.1,11,33,0,3,3,2,1,7,0,0,1,1,0,0,0,0,0,0,1,2.01,5-14-1989,
AT,ATL,N,1,0,0,0,0,7,7,32,0,2,2,4,1,1,0,0,2,0,0,3,0,0,0,0,0,2.09,5-19-1989,
AT,CIN,N,1,0,0,0,0,4.2,5,22,1,3,3,5,0,5,1,0,0,0,0,0,1,1,0,0,1,2.40,5-24-1989,
VS,HOU,N,1,0,0,0,0,8,4,31,0,3,2,4,0,5,1,0,0,0,0,1,0,1,2,0,1,2.38,5-29-1989,
VS,CHI,N,1,0,0,0,0,6,6,28,0,4,3,3,0,4,0,0,0,0,0,1,0,0,1,0,0,2.56,6- 3-1989,
AT,MON,N,1,0,0,0,0,5.1,6,26,0,2,0,5,0,5,0,0,0,0,0,3,0,2,1,1,0,2.38,6- 7-1989,
AT,CHI,N,1,0,0,0,0,4.1,8,20,2,4,4,1,0,4,1,0,0,0,0,0,0,0,0,0,0,2.70,6-11-1989,
VS,MON,N,1,0,0,0,0,5,4,24,0,3,3,4,1,3,0,1,0,0,0,0,0,0,1,0,0,2.86,6-15-1989,
AT,PHI,N,1,0,0,0,0,5,4,22,0,3,3,5,0,1,0,0,1,0,0,1,0,2,0,1,0,3.00,6-20-1989,1
VS,PHI,N,1,0,0,0,0,6,4,26,0,1,1,4,0,0,0,0,2,1,0,1,0,2,1,0,0,2.91,6-26-1989,
VS,SD,N,1,0,0,0,0,3.2,5,19,0,3,3,3,0,1,0,1,0,0,0,1,1,0,0,0,0,3.07,7- 1-1989,
VS,LA,N,1,0,0,0,0,6,5,25,0,2,2,2,0,5,0,0,1,0,0,0,0,0,0,1,0,3.07,7- 6-1989,
AT,LA,N,1,0,0,0,0,7,9,33,0,3,3,3,0,1,1,1,0,1,0,1,0,0,0,0,1,3.12,7-13-1989,
AT,SF,N,1,0,0,0,0,6,6,27,0,4,4,3,1,2,1,0,1,0,0,0,1,0,1,0,1,3.26,7-18-1989,
AT,SD,N,1,0,0,0,0,6,5,26,0,1,1,4,0,1,1,0,0,0,1,2,0,1,0,1,0,3.18,7-23-1989,
AT,MON,N,1,1,0,0,0,8,6,29,0,2,2,0,0,5,0,0,0,0,0,1,0,0,0,0,1,3.12,7-29-1989,
VS,NY,N,1,0,0,0,0,5.1,6,26,1,5,4,3,0,2,1,1,1,1,0,1,0,1,1,0,0,3.26,8- 3-1989,
AT,PIT,N,1,0,0,0,0,3.2,7,23,0,5,4,4,0,2,1,0,0,0,0,2,0,0,1,0,1,3.43,8- 8-1989,
AT,NY,N,1,0,0,0,0,6,5,28,0,3,2,4,0,5,0,0,0,0,0,0,1,0,1,0,1,3.41,8-13-1989,
AT,CIN,N,1,0,0,0,0,3.1,4,18,1,5,5,4,0,4,0,0,0,0,0,0,0,0,0,0,1,3.64,8-18-1989,1
AT,HOU,N,1,0,0,0,0,6,5,25,0,2,2,2,0,2,1,0,0,0,0,0,0,0,0,1,0,3.61,8-26-1989,
VS,HOU,N,1,0,0,0,0,5,2,22,0,2,1,4,0,1,0,0,0,0,0,0,0,0,1,0,0,3.56,9- 1-1989,
VS,MON,N,1,0,0,0,0,7,12,34,1,6,6,2,1,2,1,0,0,0,0,1,0,0,0,0,1,3.73,9- 5-1989,
AT,CHI,N,1,0,0,0,0,6,3,24,1,2,2,3,1,7,0,0,1,0,0,0,0,1,1,0,1,3.70,9-10-1989,
AT,PHI,N,1,0,0,0,0,7,7,30,1,2,2,3,0,5,1,0,0,0,0,1,0,0,0,0,1,3.66,9-15-1989,1
VS,NY,N,1,0,0,0,0,2.1,3,12,0,3,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,3.76,9-20-1989,
AT,PIT,N,1,0,0,0,0,5.1,6,22,0,3,3,1,0,4,1,0,1,0,0,1,1,1,0,0,1,3.80,9-26-1989,
VS,CHI,N,1,0,0,0,0,7,5,30,1,3,3,4,0,4,0,0,0,0,1,0,1,0,0,0,1,3.80,10- 1-1989,
VS,MON,N,0,0,0,0,0,0.1,1,4,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,81.00,4- 9-1990,
AT,PIT,N,0,0,0,1,0,1,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,20.25,4-17-1990,
AT,SF,N,0,0,0,0,0,2.1,5,14,1,4,4,1,0,1,0,0,0,0,0,1,0,0,1,0,0,17.18,4-27-1990,
AT,NY,N,1,0,0,0,0,7.2,3,30,0,1,1,3,0,9,0,1,0,0,0,2,0,0,1,1,0,6.35,7-26-1990,2
AT,PHI,N,1,0,0,0,0,0.1,2,7,1,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,1,10.03,8- 1-1990,
VS,NY,N,1,0,0,0,0,6.1,9,28,0,3,3,0,0,5,0,0,0,1,0,3,0,0,0,1,0,8.00,8- 4-1990,
AT,CHI,N,1,0,0,0,0,8,4,29,1,1,1,1,0,5,0,0,0,0,0,0,0,0,1,1,0,5.88,8- 9-1990,
VS,CIN,N,1,0,0,0,0,3,3,12,0,1,1,2,0,3,0,1,0,0,0,0,2,1,0,0,0,5.59,8-15-1990,
VS,ATL,N,1,1,0,0,0,9,6,35,1,2,2,2,0,6,0,0,0,0,0,1,0,0,0,1,0,4.74,8-20-1990,
AT,HOU,N,1,0,0,0,0,6,3,24,0,3,2,4,1,5,0,0,0,0,0,1,0,1,0,0,1,4.50,8-26-1990,
AT,ATL,N,1,0,0,0,0,7.1,7,30,0,3,3,2,0,6,1,0,2,0,0,1,0,0,0,0,1,4.38,9- 1-1990,
VS,MON,N,1,0,0,0,0,2,4,9,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4.39,9- 6-1990,
AT,NY,N,1,0,0,0,0,5,6,22,0,5,5,1,0,2,0,1,0,0,0,1,0,0,0,0,0,4.78,9-11-1990,
VS,CHI,N,1,0,0,0,0,2.2,8,17,0,5,5,1,0,0,1,0,1,0,0,4,0,0,0,0,1,5.31,9-16-1990,
AT,PIT,N,1,0,0,0,0,7,5,30,1,2,2,5,0,7,2,0,1,0,0,0,0,0,0,1,0,5.03,9-22-1990,
VS,PIT,N,1,0,0,0,0,4.2,5,22,1,6,6,3,0,1,1,1,0,0,0,1,0,0,0,0,1,5.45,9-28-1990,
AT,MON,N,1,0,0,0,0,6,6,26,1,4,4,2,0,7,0,0,0,0,0,2,1,0,0,0,1,5.49,10- 3-1990,
AT,CHI,N,1,0,0,0,0,6,4,25,1,1,1,3,0,3,0,0,0,0,0,0,0,0,0,1,0,1.50,4-11-1991,
AT,MON,N,1,0,0,0,0,5.2,9,26,1,4,4,3,0,3,0,1,0,0,0,2,1,0,0,0,1,3.86,4-16-1991,
VS,PHI,N,1,0,0,0,0,2.2,6,16,0,5,2,1,0,2,0,2,1,0,0,0,0,0,1,0,0,4.40,4-21-1991,
