at_vs,Opponent,League,GS,CG,SHO,GF,SV,IP,H,BFP,HR,R,ER,BB,IB,SO,SH,SF,WP,HBP,BK,2B,3B,GDP,ROE,W,L,ERA,Date,dblhead_num
VS,BRO,N,0,0,0,0,0,4,2,14,0,1,1,1,0,3,1,0,0,0,0,0,0,1,0,0,0,2.25,4-24-1954,
AT,CIN,N,0,0,0,0,0,2.2,1,12,0,2,1,3,0,1,0,1,1,0,0,0,0,0,1,0,0,2.70,4-28-1954,
AT,CHI,N,0,0,0,1,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.35,5- 2-1954,1
AT,MIL,N,0,0,0,1,0,2,1,7,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.79,5- 5-1954,
VS,CHI,N,1,1,0,0,0,9,4,34,1,1,1,4,0,4,0,0,0,0,0,1,0,0,0,1,0,1.93,5-16-1954,2
AT,BRO,N,1,0,0,0,0,7,7,31,1,3,3,3,0,2,0,0,0,0,0,2,0,0,1,0,1,2.45,5-22-1954,
AT,NY,N,0,0,0,0,0,0,2,3,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.51,5-25-1954,
VS,NY,N,0,0,0,0,0,6.1,3,22,0,1,1,0,0,3,0,1,0,0,0,0,1,0,0,0,0,3.09,5-31-1954,1
AT,MIL,N,1,0,0,0,0,2.1,5,13,1,4,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,3.93,6- 6-1954,2
AT,CIN,N,1,0,0,0,0,4,4,18,0,3,2,3,0,6,0,1,1,0,0,0,0,0,0,0,1,3.99,6-10-1954,
VS,STL,N,0,0,0,1,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.89,6-24-1954,
VS,BRO,N,1,0,0,0,0,7,4,27,1,4,4,1,0,5,0,1,0,1,0,1,1,0,0,0,1,4.08,7- 5-1954,2
AT,NY,N,0,0,0,0,0,1.2,3,9,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.94,7-10-1954,
AT,NY,N,0,0,0,0,0,3.1,5,15,1,1,1,0,0,2,1,0,0,0,0,1,0,0,0,0,0,3.86,7-11-1954,1
AT,CHI,N,1,0,0,0,0,7,9,32,0,2,2,2,0,1,0,0,0,0,0,4,0,0,1,0,0,3.70,7-16-1954,
AT,STL,N,1,0,0,0,0,3.2,3,16,0,4,4,1,1,2,0,0,0,1,0,2,0,0,0,0,0,4.06,7-21-1954,
VS,MIL,N,0,0,0,0,0,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.94,7-26-1954,
VS,CHI,N,1,0,0,0,0,5.2,7,28,0,3,0,2,0,2,0,0,0,0,0,1,0,0,2,0,0,3.62,7-31-1954,
VS,CIN,N,1,0,0,0,0,5,4,20,0,1,1,3,0,3,1,0,0,0,0,1,1,0,0,0,0,3.50,8- 4-1954,
VS,STL,N,1,0,0,0,0,6,4,24,0,2,2,3,0,2,0,1,0,0,0,0,0,1,0,0,0,3.46,8- 8-1954,2
AT,PHI,N,1,1,1,0,0,9,3,35,0,0,0,5,0,1,1,0,0,0,0,1,0,1,1,1,0,3.11,8-13-1954,2
VS,BRO,N,1,0,0,0,0,8,8,35,0,3,1,3,0,1,0,0,0,1,0,1,0,1,1,0,1,2.95,8-18-1954,
AT,NY,N,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.95,8-22-1954,1
AT,STL,N,1,0,0,0,0,2.2,7,17,1,7,5,2,0,0,1,1,0,0,0,3,0,0,1,0,1,3.32,8-25-1954,
AT,CIN,N,0,0,0,1,0,2,0,7,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,3.25,8-28-1954,
AT,CHI,N,1,0,0,0,0,4,6,20,2,6,5,1,0,2,1,1,0,0,0,0,1,0,2,0,1,3.55,8-31-1954,2
VS,PHI,N,0,0,0,0,0,0.2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.53,9- 3-1954,1
AT,BRO,N,1,0,0,0,0,7,9,31,3,7,7,1,0,3,0,1,0,0,0,2,0,0,0,1,0,3.87,9- 6-1954,2
VS,CIN,N,1,0,0,0,0,0.2,3,7,0,3,3,2,0,0,1,0,0,0,0,0,0,0,0,0,1,4.08,9-12-1954,2
VS,CHI,N,1,0,0,0,0,5,7,24,0,5,3,2,0,1,0,0,0,0,0,2,0,0,1,0,1,4.14,9-14-1954,1
AT,PHI,N,0,0,0,1,0,1,1,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4.10,9-23-1954,
AT,BRO,N,0,0,0,1,0,2,1,9,0,0,0,2,1,1,0,0,0,0,0,1,0,0,0,0,0,4.04,9-24-1954,
AT,BRO,N,1,1,0,0,0,8,4,29,1,1,1,1,0,5,0,0,0,0,0,0,0,0,0,0,1,3.86,9-26-1954,
VS,BRO,N,1,0,0,0,0,3.2,5,20,0,5,2,3,1,0,0,2,0,1,0,5,0,0,1,0,1,4.91,4-17-1955,1
