at_vs,Opponent,League,GS,CG,SHO,GF,SV,IP,H,BFP,HR,R,ER,BB,IB,SO,SH,SF,WP,HBP,BK,2B,3B,GDP,ROE,W,L,ERA,Date,dblhead_num
VS,PHI,N,0,0,0,0,0,4,3,16,0,2,2,0,0,2,0,0,0,1,0,1,0,0,0,0,0,4.50,9-29-1967,
VS,HOU,N,0,0,0,0,0,1.2,1,10,0,0,0,3,0,1,0,0,0,0,0,1,0,0,1,0,0,0.00,7- 7-1969,
VS,HOU,N,0,0,0,0,0,1,1,6,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0.00,7- 9-1969,
VS,SD,N,0,0,0,1,0,2,2,10,1,3,3,2,0,0,0,0,0,0,0,0,0,1,1,0,0,5.79,7-15-1969,
VS,LA,N,0,0,0,1,0,2.2,1,10,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,1,0,3.68,7-17-1969,
AT,STL,N,0,0,0,1,1,1,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.24,7-26-1969,
AT,CHI,N,1,0,0,0,0,5,5,21,1,2,2,2,0,1,0,0,0,0,0,0,0,1,0,0,0,3.38,7-29-1969,
VS,STL,N,0,0,0,1,0,0.2,2,4,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,3.21,8-10-1969,
VS,CHI,N,1,0,0,0,0,5,5,22,0,3,2,2,0,2,1,0,1,0,0,1,0,0,0,0,1,3.32,8-17-1969,2
AT,NY,N,1,0,0,0,0,6.2,7,29,1,5,5,2,0,4,1,0,1,0,0,2,0,0,1,0,0,4.21,8-21-1969,
VS,NY,N,1,0,0,0,0,6.2,8,26,1,2,2,1,0,2,0,0,0,0,0,1,0,2,0,0,0,3.90,8-31-1969,2
AT,HOU,N,1,0,0,0,0,7,7,30,1,2,2,2,0,5,0,0,1,1,0,1,0,1,0,1,0,3.66,9- 6-1969,
AT,ATL,N,1,0,0,0,0,3,4,15,1,3,3,2,0,0,1,0,0,0,0,0,0,0,0,0,1,4.04,9-10-1969,
VS,HOU,N,1,0,0,0,0,7.1,5,29,1,3,3,4,0,5,0,0,0,0,0,2,0,2,0,1,0,3.99,9-18-1969,
AT,SD,N,1,0,0,0,0,5,4,19,0,1,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,3.79,9-22-1969,
AT,LA,N,0,0,0,0,0,1,2,4,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3.88,9-27-1969,
VS,SD,N,0,0,0,0,0,2,5,12,1,4,4,2,0,1,0,0,0,0,0,1,0,1,0,0,0,4.37,10- 1-1969,
VS,HOU,N,0,0,0,0,0,2,1,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.00,4- 9-1970,
VS,CIN,N,1,0,0,0,0,5,6,23,1,3,3,1,0,3,0,0,0,0,0,1,1,0,1,0,1,3.86,4-12-1970,2
AT,ATL,N,0,0,0,1,0,4.1,1,15,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,2.38,4-13-1970,
AT,HOU,N,0,0,0,1,0,0.1,2,4,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,3.09,4-15-1970,
AT,HOU,N,0,0,0,1,0,3,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.45,4-16-1970,
AT,CIN,N,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.45,4-17-1970,
AT,CIN,N,0,0,0,0,0,0,3,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.07,4-19-1970,
VS,MON,N,0,0,0,0,0,2,3,10,0,3,3,1,0,2,0,0,1,0,0,1,0,0,0,0,1,4.32,4-25-1970,
VS,MON,N,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.08,4-26-1970,2
VS,NY,N,0,0,0,0,0,0.2,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.93,4-29-1970,
VS,PHI,N,0,0,0,1,0,3.2,4,15,1,2,2,0,0,4,1,0,0,0,0,0,0,0,0,0,1,4.09,5- 3-1970,1
VS,PHI,N,0,0,0,0,0,3,2,14,0,1,0,1,0,5,0,0,0,1,0,1,0,0,1,0,0,3.60,5- 3-1970,2
AT,MON,N,0,0,0,0,0,0,0,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4.32,5- 7-1970,
AT,NY,N,0,0,0,0,0,0.1,2,4,0,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5.33,5- 9-1970,
AT,LA,N,0,0,0,1,0,1,1,6,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,5.13,5-14-1970,
AT,LA,N,0,0,0,0,0,4.1,5,19,1,3,3,1,0,4,1,0,0,0,0,0,0,0,0,0,0,5.28,5-15-1970,
VS,SD,N,0,0,0,0,0,2,1,8,1,2,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,5.51,5-23-1970,
VS,LA,N,0,0,0,0,0,1.2,3,8,0,3,2,0,0,2,0,0,0,0,0,2,0,0,1,0,0,5.77,5-26-1970,
AT,PIT,N,0,0,0,0,0,0.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.66,5-30-1970,
AT,PIT,N,0,0,0,0,0,3.1,2,12,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,5.40,5-31-1970,
AT,STL,N,0,0,0,1,0,1.1,1,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5.22,6- 3-1970,
AT,CHI,N,0,0,0,0,0,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.18,6- 7-1970,
AT,NY,N,0,0,0,1,0,1,2,5,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.27,7-28-1970,
AT,PHI,N,1,0,0,0,0,8,10,36,0,6,6,3,0,4,0,1,0,0,0,4,0,0,1,0,0,5.51,8- 2-1970,
VS,HOU,N,1,0,0,0,0,0.1,3,6,1,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,6.02,8- 7-1970,
AT,CHI,N,1,0,0,0,0,1.2,2,10,0,3,3,3,0,1,1,0,2,0,0,0,0,0,0,0,0,6.35,8-12-1970,
AT,STL,N,1,0,0,0,0,7.1,7,29,0,2,1,2,0,5,0,0,0,0,0,0,0,1,0,1,0,5.71,8-16-1970,
VS,CHI,N,0,0,0,0,0,3,4,15,0,3,3,3,0,2,0,0,0,0,0,2,0,1,0,0,0,5.87,8-22-1970,
VS,PIT,N,1,1,0,0,0,9,6,34,0,1,1,2,0,8,0,0,0,0,0,1,0,1,0,1,0,5.25,8-30-1970,2
AT,ATL,N,1,0,0,0,0,4,4,18,1,1,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,5.09,9- 5-1970,1
VS,HOU,N,1,0,0,0,0,3.2,7,20,0,4,3,1,0,2,1,0,0,0,0,1,0,0,1,0,0,5.19,9- 9-1970,
VS,LA,N,1,0,0,0,0,9,6,35,0,3,2,4,0,5,0,0,0,0,0,1,0,0,0,0,1,4.86,9-13-1970,
AT,LA,N,1,0,0,0,0,7,6,29,0,1,1,3,0,1,2,0,0,0,0,3,0,0,0,0,1,4.60,9-22-1970,
AT,HOU,N,1,0,0,0,0,2,4,11,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4.78,9-28-1970,
AT,STL,N,0,0,0,0,0,2.1,2,10,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.00,4-11-1971,1
VS,STL,N,0,0,0,1,0,9,8,36,0,1,1,3,0,8,0,0,1,0,0,2,0,1,0,1,0,0.79,4-19-1971,
AT,PIT,N,1,1,1,0,0,9,3,29,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,1,0,0.44,4-24-1971,
