at_vs,Opponent,League,GS,CG,SHO,GF,SV,IP,H,BFP,HR,R,ER,BB,IB,SO,SH,SF,WP,HBP,BK,2B,3B,GDP,ROE,W,L,ERA,Date,dblhead_num
AT,DET,A,1,0,0,0,0,5,3,20,0,2,1,2,0,4,0,0,0,1,0,0,0,1,0,0,1,1.80,8- 4-2005,
VS,MIN,A,1,0,0,0,0,8,5,29,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,1,0,0.69,8- 9-2005,
VS,KC,A,1,0,0,0,0,8,3,28,0,1,1,1,0,11,0,0,1,0,0,0,0,0,0,1,0,0.86,8-15-2005,
AT,MIN,A,1,0,0,0,0,8,5,30,0,2,2,1,0,9,0,0,0,0,0,0,0,0,0,0,0,1.24,8-20-2005,
VS,CHI,A,1,0,0,0,0,7,7,28,2,3,3,1,0,8,0,0,0,0,0,1,0,0,0,0,0,1.75,8-26-2005,
VS,NY,A,1,0,0,0,0,8,4,29,2,2,2,4,0,7,1,0,0,0,0,0,0,3,0,0,1,1.84,8-31-2005,
AT,OAK,A,1,0,0,0,0,7,4,26,0,0,0,1,0,5,0,0,0,0,0,1,0,0,0,1,0,1.59,9- 5-2005,
VS,BAL,A,1,0,0,0,0,7,7,29,0,6,6,3,0,5,0,1,0,0,0,3,0,0,0,0,1,2.33,9-11-2005,
AT,TEX,A,1,0,0,0,0,3,8,20,1,5,5,3,0,4,0,0,0,0,0,2,0,0,0,0,1,2.95,9-16-2005,
AT,TOR,A,1,0,0,0,0,7.1,2,27,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,1,0,2.63,9-21-2005,
VS,TEX,A,1,0,0,0,0,9,5,34,0,2,2,4,0,7,0,0,0,1,0,1,0,2,0,0,0,2.56,9-27-2005,
VS,OAK,A,1,0,0,0,0,7,8,28,0,3,3,0,0,5,0,1,2,0,0,1,0,0,0,0,0,2.67,10- 2-2005,
VS,OAK,A,1,0,0,0,0,5,2,21,0,1,1,4,0,4,0,0,0,1,0,1,0,1,0,0,1,1.80,4- 7-2006,
AT,CLE,A,1,0,0,0,0,4.2,7,24,2,5,5,4,0,4,0,0,0,0,0,0,0,0,0,0,0,5.59,4-13-2006,
VS,TEX,A,1,0,0,0,0,5,6,22,2,4,4,1,0,9,0,0,0,0,0,1,0,0,0,0,1,6.14,4-18-2006,
VS,DET,A,1,0,0,0,0,7,6,30,0,3,1,1,0,9,1,0,0,2,0,0,0,0,0,0,1,4.57,4-23-2006,
AT,BAL,A,1,0,0,0,0,5,10,27,1,4,4,2,0,2,0,0,1,1,0,1,0,1,0,1,0,5.06,4-29-2006,
AT,CHI,A,1,0,0,0,0,5,7,23,1,4,4,2,0,7,0,0,0,0,0,1,0,0,0,0,1,5.40,5- 4-2006,
VS,TB,A,1,0,0,0,0,7.2,5,30,0,1,1,2,0,8,0,1,0,0,0,1,0,2,2,1,0,4.58,5- 9-2006,
AT,OAK,A,1,0,0,0,0,4,11,26,2,10,5,2,0,4,0,0,0,0,0,2,0,0,1,0,1,5.19,5-16-2006,
VS,SD,N,1,0,0,0,0,6,7,29,1,7,7,3,0,4,0,0,1,0,0,2,0,0,1,1,0,5.84,5-21-2006,
AT,MIN,A,1,0,0,0,0,7,5,26,1,3,3,1,0,8,0,0,0,0,0,1,0,1,0,0,1,5.59,5-26-2006,
AT,TEX,A,1,0,0,0,0,6,7,24,1,5,5,1,0,4,0,0,0,0,0,1,0,2,0,1,0,5.78,5-31-2006,
VS,MIN,A,1,0,0,0,0,7,6,28,0,1,1,2,0,5,0,0,0,0,0,3,0,0,0,1,0,5.32,6- 6-2006,
AT,ANA,A,1,1,0,0,0,9,4,30,0,2,2,0,0,9,0,1,1,0,0,1,0,0,0,1,0,4.94,6-11-2006,
VS,SF,N,1,0,0,0,0,6,6,27,3,4,4,3,0,5,0,0,0,0,0,3,0,0,0,1,0,5.02,6-16-2006,
AT,LA,N,1,0,0,0,0,5.2,11,28,0,4,4,0,0,6,1,0,0,0,0,0,0,0,1,0,1,5.10,6-22-2006,
AT,ARI,N,1,0,0,0,0,7,7,29,0,2,2,1,0,4,0,0,1,1,0,1,0,1,0,1,0,4.92,6-28-2006,
VS,ANA,A,1,0,0,0,0,6.2,6,27,1,5,4,2,0,6,0,0,0,0,0,0,0,1,0,0,1,4.95,7- 3-2006,
AT,TOR,A,1,0,0,0,0,6.2,7,28,0,3,3,3,0,4,0,0,0,0,0,3,0,1,0,0,0,4.89,7-16-2006,
VS,BOS,A,1,0,0,0,0,7,4,27,1,2,2,2,0,6,0,0,0,0,0,0,0,0,0,1,0,4.76,7-22-2006,
AT,CLE,A,1,0,0,0,0,6,4,27,1,1,1,6,2,5,0,0,1,0,0,1,0,2,1,0,1,4.60,7-28-2006,
AT,BAL,A,1,0,0,0,0,5,4,22,0,1,1,4,0,4,0,0,0,0,0,0,1,1,0,1,0,4.49,8- 2-2006,
VS,TB,A,1,0,0,0,0,8,5,30,0,1,1,1,0,5,0,0,2,1,0,3,0,1,0,0,0,4.29,8- 8-2006,
AT,TEX,A,1,0,0,0,0,5.2,6,27,0,7,6,4,0,8,0,0,2,0,0,2,1,0,1,0,1,4.50,8-13-2006,
AT,ANA,A,1,0,0,0,0,6,7,27,1,3,3,1,0,6,0,0,0,0,0,1,0,0,1,0,1,4.50,8-18-2006,
VS,NY,A,1,0,0,0,0,3.2,9,23,0,7,7,4,0,4,0,0,0,0,0,1,0,1,0,0,1,4.81,8-23-2006,
VS,ANA,A,1,1,1,0,0,9,5,31,0,0,0,0,0,4,0,0,0,0,0,0,0,1,1,1,0,4.54,8-28-2006,
AT,TB,A,1,0,0,0,0,7.2,10,34,3,7,7,1,0,7,0,0,1,0,0,2,0,0,0,0,1,4.70,9- 3-2006,
VS,TEX,A,1,0,0,0,0,5.2,7,24,0,1,1,1,0,5,0,1,1,0,0,0,0,1,0,0,0,4.60,9-10-2006,
AT,TEX,A,1,0,0,0,0,5,7,24,0,4,4,2,0,9,0,0,0,0,0,3,0,0,1,0,1,4.68,9-18-2006,
AT,CHI,A,1,0,0,0,0,5,3,18,1,2,2,0,0,6,0,0,0,0,0,1,0,0,0,0,0,4.65,9-23-2006,
