at_vs,Opponent,League,GS,CG,SHO,GF,SV,IP,H,BFP,HR,R,ER,BB,IB,SO,SH,SF,WP,HBP,BK,2B,3B,GDP,ROE,W,L,ERA,Date,dblhead_num
VS,STL,N,1,0,0,0,0,4.1,4,19,1,4,4,1,0,2,1,0,0,1,0,1,0,0,0,0,0,8.31,4- 9-2006,
AT,PIT,N,1,0,0,0,0,5,5,20,1,4,4,1,0,2,0,0,0,0,0,0,0,1,0,1,0,7.71,4-14-2006,
AT,LA,N,1,0,0,0,0,5,2,20,1,2,2,3,0,4,0,0,0,0,0,0,0,0,0,0,0,6.28,4-19-2006,
VS,FLA,N,1,0,0,0,0,7,2,24,0,0,0,2,0,7,0,0,0,0,0,0,0,1,0,1,0,4.22,4-25-2006,
VS,PIT,N,1,0,0,0,0,7.1,4,27,0,1,1,1,0,5,0,0,0,0,0,1,0,0,1,0,0,3.45,5- 1-2006,
AT,SD,N,1,0,0,0,0,6,3,24,0,1,1,3,0,6,0,0,1,0,0,0,0,0,0,0,0,3.12,5- 6-2006,
AT,SF,N,1,0,0,0,0,3.2,9,24,0,9,9,5,1,2,1,0,0,0,0,1,1,1,0,0,1,4.93,5-11-2006,
VS,WAS,N,1,0,0,0,0,6,1,23,0,0,0,4,0,6,0,0,1,0,0,0,0,0,0,1,0,4.26,5-17-2006,
AT,FLA,N,1,0,0,0,0,3.1,7,21,1,7,7,4,0,2,0,0,0,2,0,2,0,2,0,0,1,5.29,5-22-2006,
VS,ATL,N,1,0,0,0,0,6,7,27,0,2,2,2,0,2,1,0,0,0,0,3,0,0,0,0,1,5.03,5-27-2006,
AT,STL,N,1,0,0,0,0,6.1,8,27,0,2,2,1,0,4,0,0,0,1,0,0,0,1,0,0,0,4.80,6- 2-2006,
AT,HOU,N,1,0,0,0,0,7,4,25,1,1,1,3,0,5,1,0,0,0,0,0,0,2,0,0,1,4.43,6- 7-2006,
VS,HOU,N,1,0,0,0,0,4,7,22,1,5,5,4,0,1,0,0,0,0,0,1,0,1,0,0,1,4.82,6-13-2006,
AT,CLE,A,1,0,0,0,0,5,7,24,3,4,4,2,0,2,0,0,0,0,0,2,0,0,0,1,0,4.97,6-19-2006,
