at_vs,Opponent,League,GS,CG,SHO,GF,SV,IP,H,BFP,HR,R,ER,BB,IB,SO,SH,SF,WP,HBP,BK,2B,3B,GDP,ROE,W,L,ERA,Date,dblhead_num
AT,MON,N,0,0,0,1,0,1,2,5,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,9.00,5- 6-2001,
VS,PHI,N,0,0,0,1,0,1,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4.50,5- 7-2001,
AT,CIN,N,0,0,0,0,0,3.2,2,13,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,1,0,1.59,5-14-2001,
AT,CHI,N,0,0,0,0,0,2.1,1,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1.12,5-17-2001,
VS,CIN,N,0,0,0,0,0,1.2,2,8,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0.93,5-20-2001,
VS,SD,N,0,0,0,1,0,2,2,11,0,0,0,3,1,2,0,0,0,0,0,1,0,0,0,0,0,0.77,5-22-2001,
AT,LA,N,0,0,0,0,0,1.1,1,8,0,3,2,4,0,0,0,0,0,0,0,0,0,1,0,0,1,2.08,5-27-2001,
AT,SD,N,0,0,0,1,0,1,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.93,5-29-2001,
VS,LA,N,1,0,0,0,0,6,2,20,1,1,1,0,0,4,0,0,0,0,0,0,0,0,0,1,0,1.80,6- 2-2001,
AT,TEX,A,1,0,0,0,0,5,7,24,2,4,4,3,0,4,1,0,0,0,0,2,0,1,0,0,0,2.88,6- 8-2001,
AT,MIN,A,1,0,0,0,0,6,7,24,0,3,3,0,0,4,0,2,0,1,0,1,0,0,0,1,0,3.19,6-14-2001,
VS,COL,N,1,0,0,0,0,6.2,3,26,1,3,1,2,0,8,0,0,0,0,0,0,0,0,1,1,0,2.87,6-19-2001,
AT,MIL,N,1,0,0,0,0,6,4,21,0,0,0,0,0,8,0,0,0,0,0,0,0,2,1,1,0,2.47,6-30-2001,
VS,ARI,N,1,0,0,0,0,8,7,32,0,1,1,1,0,8,0,1,0,0,0,2,0,0,0,1,0,2.26,7- 5-2001,
VS,SD,N,1,0,0,0,0,7,6,29,1,2,2,2,0,8,0,0,0,0,0,1,0,0,0,1,0,2.30,7-13-2001,
VS,STL,N,1,0,0,0,0,4.1,11,27,1,8,7,2,0,5,1,0,0,0,0,3,0,1,2,0,0,3.14,7-18-2001,
VS,CHI,N,1,0,0,0,0,6,6,26,2,4,4,0,0,5,0,0,0,0,0,1,1,0,2,0,1,3.39,7-23-2001,
AT,PIT,N,1,0,0,0,0,6.1,7,26,0,2,2,0,0,6,0,1,0,0,0,2,0,0,0,0,0,3.35,7-28-2001,1
VS,MON,N,1,1,0,0,0,9,3,30,0,1,1,0,0,7,0,0,0,1,0,1,0,1,0,1,0,3.09,8- 4-2001,
AT,ATL,N,1,0,0,0,0,5.1,9,25,2,5,5,1,0,3,0,0,0,0,0,1,0,1,0,0,0,3.41,8- 9-2001,
VS,CHI,N,1,0,0,0,0,6,5,27,0,1,1,3,1,8,1,0,0,0,0,2,0,0,1,0,0,3.29,8-14-2001,
VS,PIT,N,1,0,0,0,0,8,5,29,0,2,1,0,0,10,0,0,0,0,0,1,1,1,1,1,0,3.13,8-19-2001,
AT,PIT,N,1,0,0,0,0,8,6,32,1,1,1,1,0,9,1,0,0,1,0,1,0,0,0,1,0,2.98,8-24-2001,
VS,CIN,N,1,1,0,0,0,9,3,30,1,1,1,0,0,9,0,0,0,1,0,0,0,1,0,1,0,2.83,8-30-2001,
AT,CIN,N,1,0,0,0,0,7,5,26,0,0,0,0,0,8,0,0,0,1,0,1,0,1,0,1,0,2.68,9- 4-2001,
VS,MIL,N,1,1,1,0,0,9,7,36,0,0,0,1,0,12,0,0,0,0,0,0,0,0,1,1,0,2.50,9- 9-2001,
AT,SF,N,1,0,0,0,0,2,3,10,1,1,1,1,0,3,0,0,0,0,0,1,0,0,0,0,0,2.53,9-18-2001,
AT,CHI,N,1,0,0,0,0,3,9,16,0,4,4,0,0,1,0,0,0,0,0,2,0,1,0,0,1,2.73,9-28-2001,
VS,MIL,N,1,0,0,0,0,6,5,24,0,2,2,2,0,6,0,1,0,1,0,1,0,1,0,1,0,3.00,4- 3-2002,
AT,COL,N,1,0,0,0,0,7,10,30,2,3,3,0,0,6,1,0,0,0,0,0,0,1,0,1,0,3.46,4- 8-2002,
AT,STL,N,1,0,0,0,0,6,8,28,0,1,1,1,0,10,0,0,1,0,0,1,0,0,1,0,0,2.84,4-13-2002,
AT,CIN,N,1,0,0,0,0,7,6,27,0,0,0,0,0,6,1,0,0,0,0,1,0,0,0,0,0,2.08,4-18-2002,
AT,FLA,N,1,0,0,0,0,7,5,30,0,2,1,4,0,8,0,0,0,0,0,2,0,1,1,1,0,1.91,4-24-2002,
VS,MON,N,1,0,0,0,0,7,8,30,0,5,5,2,0,1,2,0,0,0,0,1,1,1,1,0,1,2.70,4-30-2002,
VS,NY,N,1,0,0,0,0,7,4,27,0,1,0,2,0,7,0,0,0,0,0,0,0,0,0,1,0,2.30,5- 5-2002,
AT,PIT,N,1,0,0,0,0,7,5,28,0,4,3,2,0,2,1,1,0,0,0,2,0,1,1,0,1,2.50,5-11-2002,
VS,PIT,N,1,0,0,0,0,8,7,31,0,1,1,1,0,11,1,0,0,0,0,2,0,0,0,1,0,2.32,5-16-2002,
AT,STL,N,1,0,0,0,0,7,5,27,0,1,1,2,1,4,0,0,1,0,0,1,0,1,0,0,0,2.22,5-22-2002,
VS,STL,N,1,0,0,0,0,7.1,9,32,1,4,4,1,1,4,1,2,0,0,0,1,0,0,0,0,1,2.48,5-27-2002,
AT,CHI,N,1,0,0,0,0,7.2,8,34,0,3,3,2,1,7,0,0,1,0,0,1,1,0,1,1,0,2.57,6- 1-2002,
AT,OAK,A,1,0,0,0,0,5.2,8,29,2,5,4,5,0,4,0,1,0,0,0,1,0,1,0,0,1,2.81,6- 7-2002,
VS,CHI,N,1,0,0,0,0,7,8,28,1,4,4,0,0,7,0,0,0,0,0,1,0,1,0,1,0,2.98,6-12-2002,
AT,MIL,N,1,0,0,0,0,6,8,26,1,5,5,2,0,6,0,1,0,0,0,1,0,1,0,0,1,3.24,6-17-2002,
VS,SEA,A,1,0,0,0,0,7,5,27,1,2,2,2,0,7,0,0,0,0,0,1,0,0,0,0,0,3.20,6-22-2002,
