at_vs,Opponent,League,GS,CG,SHO,GF,SV,IP,H,BFP,HR,R,ER,BB,IB,SO,SH,SF,WP,HBP,BK,2B,3B,GDP,ROE,W,L,ERA,Date,dblhead_num
VS,STL,N,0,0,0,0,0,1.1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,9-21-1957,
AT,MIL,N,1,0,0,0,0,7,5,26,2,2,2,0,0,6,0,0,0,0,0,1,0,0,0,0,1,2.16,9-27-1957,
AT,PIT,N,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-,4-19-1958,
VS,MIL,N,0,0,0,0,0,2,1,9,1,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,4.50,4-24-1958,
VS,PIT,N,0,0,0,0,0,5.1,5,22,1,1,1,1,0,2,0,0,0,0,0,2,0,0,0,0,1,2.45,4-26-1958,
AT,CHI,N,0,0,0,0,0,2,1,7,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,1.93,5- 4-1958,1
AT,MIL,N,0,0,0,1,0,0.2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.80,5- 9-1958,
AT,PIT,N,0,0,0,0,0,3.1,3,13,0,2,2,2,0,1,0,0,0,0,0,0,1,1,0,0,1,2.70,5-14-1958,
VS,MIL,N,0,0,0,0,0,2.1,2,10,1,2,1,2,0,1,0,0,0,0,0,1,0,1,0,0,0,2.87,5-17-1958,
VS,STL,N,1,0,0,0,0,3,8,18,0,4,4,1,0,1,0,0,0,0,0,3,0,0,0,0,1,4.34,5-25-1958,1
AT,LA,N,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.34,6- 4-1958,
