at_vs,Opponent,League,GS,CG,SHO,GF,SV,IP,H,BFP,HR,R,ER,BB,IB,SO,SH,SF,WP,HBP,BK,2B,3B,GDP,ROE,W,L,ERA,Date,dblhead_num
VS,SF,N,0,0,0,1,0,3,5,16,1,6,2,1,0,2,1,1,0,1,0,2,0,1,1,0,0,6.00,6-29-2009,
AT,KC,A,1,0,0,0,0,4,8,22,2,8,8,3,0,5,0,2,0,0,0,2,0,0,0,0,1,18.00,8- 8-2009,
VS,SEA,A,1,0,0,0,0,7,6,31,0,4,4,3,0,1,0,0,0,1,0,1,0,0,0,0,1,9.82,9- 4-2009,
AT,MIN,A,1,0,0,0,0,6,5,24,1,1,1,2,0,0,0,0,1,0,0,1,0,1,0,1,0,6.88,9-11-2009,
VS,CLE,A,1,0,0,0,0,5,4,22,0,2,2,3,0,4,0,0,0,0,0,0,1,0,0,1,0,6.14,9-17-2009,
VS,TEX,A,1,0,0,0,0,4.2,6,22,1,7,3,1,0,1,0,1,0,0,0,1,0,0,2,0,1,6.07,9-23-2009,
AT,SEA,A,1,0,0,0,0,1,8,12,1,6,6,0,0,0,0,0,0,1,0,2,1,0,0,0,1,7.81,9-30-2009,
AT,CLE,A,1,0,0,0,0,6,6,26,1,4,3,2,0,7,0,0,0,0,0,0,0,0,0,0,0,4.50,7- 3-2010,
VS,SF,N,0,0,0,1,0,6,2,21,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0.00,4-18-2011,
AT,FLA,N,0,0,0,0,0,2,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.00,4-24-2011,
AT,SF,N,1,0,0,0,0,6,4,27,0,2,1,4,0,3,1,0,0,0,0,2,0,0,1,0,0,0.64,5- 7-2011,
VS,NY,N,0,0,0,0,0,2.1,0,7,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.55,5-12-2011,
VS,SF,N,1,0,0,0,0,6,7,24,2,4,4,2,0,4,1,0,1,1,0,1,0,3,0,1,0,2.01,5-16-2011,
AT,MIL,N,1,0,0,0,0,6.2,5,27,1,3,2,3,0,5,0,0,1,0,0,3,0,0,2,0,1,2.17,5-21-2011,
VS,ARI,N,1,0,0,0,0,6,5,26,1,4,4,3,1,5,0,0,0,0,0,1,0,0,1,0,1,2.83,5-26-2011,
AT,LA,N,1,0,0,0,0,4,5,19,1,5,5,4,1,0,0,0,0,0,0,2,0,2,0,0,1,3.69,5-31-2011,
AT,SD,N,1,0,0,0,0,6,5,24,0,0,0,2,0,3,0,0,1,0,0,1,0,0,0,1,0,3.20,6- 6-2011,
VS,LA,N,0,0,0,0,0,2,4,10,0,3,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,3.26,6-11-2011,
VS,DET,A,0,0,0,1,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.19,6-17-2011,
VS,DET,A,0,0,0,1,0,3,3,11,2,2,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,3.35,6-19-2011,
AT,NY,A,0,0,0,0,0,1,2,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.29,6-25-2011,
AT,CHI,N,0,0,0,1,0,2,1,7,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,3.33,6-27-2011,
VS,CHI,A,0,0,0,1,0,1,3,6,0,2,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,3.44,6-30-2011,
VS,KC,A,0,0,0,1,0,3.1,7,19,1,4,4,1,0,2,0,0,0,1,0,2,0,0,0,0,0,3.86,7- 3-2011,
VS,OAK,A,0,0,0,1,0,3,1,10,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0.00,5- 2-2012,
VS,BAL,A,0,0,0,0,0,3.1,2,12,1,1,1,0,0,5,0,0,0,0,0,1,0,0,0,0,0,1.42,5- 5-2012,
AT,KC,A,0,0,0,1,0,3,3,11,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0.96,5- 9-2012,
VS,MIA,N,0,0,0,0,0,2,3,9,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1.59,6-20-2012,
VS,ATL,N,0,0,0,1,0,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.54,6-22-2012,
VS,TOR,A,0,0,0,1,0,2.1,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.29,6-25-2012,
VS,TOR,A,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20,6-27-2012,
AT,OAK,A,0,0,0,0,0,5,2,18,0,1,1,2,0,2,0,2,0,0,0,0,0,0,0,0,0,1.35,7- 2-2012,
VS,NY,A,0,0,0,0,0,0.1,1,4,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1.33,7- 7-2012,2
VS,DET,A,0,0,0,0,0,2.2,1,11,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,1.17,7-31-2012,
VS,TEX,A,0,0,0,0,0,3,3,13,1,2,2,2,0,1,0,0,0,0,0,0,0,1,0,0,1,1.73,8- 8-2012,
