at_vs,Opponent,League,GS,CG,SHO,GF,SV,IP,H,BFP,HR,R,ER,BB,IB,SO,SH,SF,WP,HBP,BK,2B,3B,GDP,ROE,W,L,ERA,Date,dblhead_num
AT,BAL,A,0,0,0,0,0,2,2,9,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0.00,4-23-1961,
AT,WAS,A,1,0,0,0,0,7,5,26,0,2,2,2,0,8,0,0,0,0,0,2,0,1,0,0,1,2.00,4-30-1961,2
AT,LA,A,0,0,0,0,0,0.1,2,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.93,5- 5-1961,
VS,WAS,A,0,0,0,0,0,4,3,15,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1.35,5-16-1961,
VS,BAL,A,1,0,0,0,0,7,5,28,0,3,1,6,0,3,0,0,0,0,0,1,0,2,0,0,1,1.33,5-21-1961,2
VS,CHI,A,0,0,0,1,0,1,4,7,1,4,4,1,0,0,0,0,0,0,0,0,1,1,0,0,0,2.95,5-28-1961,1
AT,BOS,A,1,0,0,0,0,6.2,5,27,1,4,3,2,0,5,0,0,0,0,0,1,0,0,0,1,0,3.21,5-31-1961,
VS,MIN,A,1,1,0,0,0,9,6,33,0,1,1,1,0,3,0,0,1,0,0,1,1,1,0,1,0,2.68,6- 5-1961,2
VS,KC,A,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.61,6- 8-1961,2
VS,LA,A,1,0,0,0,0,8,6,36,0,1,1,6,0,6,0,0,0,0,0,1,1,0,0,1,0,2.35,6-11-1961,2
AT,DET,A,0,0,0,0,0,1.2,2,7,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.45,6-17-1961,
AT,KC,A,1,0,0,0,0,8.1,5,31,1,3,3,2,0,2,0,0,0,0,0,1,1,1,0,0,0,2.57,6-19-1961,
AT,MIN,A,1,0,0,0,0,5.2,6,25,3,5,5,2,0,3,0,0,0,0,0,1,1,0,0,1,0,3.06,6-24-1961,
AT,LA,A,0,0,0,1,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.02,6-27-1961,
VS,WAS,A,0,0,0,0,0,5.1,2,18,0,0,0,2,0,3,0,0,0,0,0,0,0,1,0,0,0,2.78,7- 1-1961,
VS,DET,A,0,0,0,0,0,1,1,6,0,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,2.87,7- 4-1961,2
VS,CLE,A,1,1,1,0,0,9,4,34,0,0,0,5,0,4,0,0,0,0,0,1,0,2,0,1,0,2.54,7- 5-1961,
VS,BOS,A,1,1,1,0,0,9,5,31,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,2.28,7- 9-1961,1
AT,CHI,A,1,0,0,0,0,5.1,9,27,0,6,6,1,0,1,0,1,3,1,0,2,0,0,0,0,1,2.73,7-14-1961,
AT,WAS,A,1,0,0,0,0,6,7,23,1,3,3,0,0,4,0,0,1,0,0,2,0,2,0,0,0,2.84,7-18-1961,
AT,BOS,A,1,0,0,0,0,3.1,7,18,0,4,4,2,0,1,0,0,0,0,0,2,0,1,0,0,0,3.10,7-22-1961,
VS,CHI,A,1,1,0,0,0,9,4,32,0,2,2,2,0,4,0,0,0,0,0,1,0,0,0,1,0,3.01,7-26-1961,
