at_vs,Opponent,League,GS,CG,SHO,GF,SV,IP,H,BFP,HR,R,ER,BB,IB,SO,SH,SF,WP,HBP,BK,2B,3B,GDP,ROE,W,L,ERA,Date,dblhead_num
VS,NY,N,1,0,0,0,0,1.1,4,13,1,6,6,5,0,1,0,0,0,0,0,0,1,0,0,0,1,40.50,9-21-1957,2
VS,CIN,N,0,0,0,0,0,2,0,7,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0.00,4-18-1958,
AT,PHI,N,0,0,0,0,0,1.1,3,9,0,2,2,2,1,0,1,0,1,0,0,1,0,0,0,0,0,5.40,4-23-1958,
AT,SF,N,0,0,0,0,0,2,2,11,0,1,1,3,0,2,0,1,2,0,0,0,0,0,0,0,0,5.06,5- 6-1958,
VS,LA,N,1,1,0,0,0,9,6,33,0,1,1,2,0,8,0,0,0,0,0,0,0,0,0,1,0,2.51,6-20-1958,
VS,STL,N,1,0,0,0,0,7,7,32,0,3,1,5,1,6,0,0,0,0,0,1,0,1,0,0,1,2.11,6-25-1958,
AT,CIN,N,1,0,0,0,0,6.1,5,24,0,0,0,3,0,2,0,0,0,0,0,0,0,2,0,1,0,1.63,7- 3-1958,
AT,STL,N,1,0,0,0,0,0,0,3,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.28,7-13-1958,2
AT,LA,N,1,0,0,0,0,5.1,6,25,2,4,4,4,0,5,0,1,0,0,0,0,0,0,0,0,1,3.00,7-17-1958,
VS,LA,N,1,0,0,0,0,5,4,20,0,0,0,4,0,2,0,0,0,0,0,1,0,2,0,1,0,2.61,7-24-1958,
VS,CHI,N,1,0,0,0,0,7,7,29,0,1,1,1,0,10,0,0,1,0,0,0,0,0,1,1,0,2.40,7-30-1958,
VS,STL,N,1,1,0,0,0,9,9,36,0,1,1,2,0,7,0,0,0,0,0,0,0,1,1,1,0,2.17,8- 3-1958,2
VS,CIN,N,1,1,1,0,0,9,3,36,0,0,0,4,0,10,0,0,0,0,0,0,0,0,2,1,0,1.86,8- 8-1958,
VS,MIL,N,1,1,1,0,0,9,2,33,0,0,0,4,0,4,0,0,1,1,0,2,0,1,0,1,0,1.62,8-12-1958,
AT,CIN,N,1,0,0,0,0,8,5,34,0,3,2,4,0,10,1,0,0,1,0,0,0,0,0,0,0,1.69,8-17-1958,1
AT,CHI,N,1,0,0,0,0,5.1,5,26,0,2,2,6,0,5,0,0,0,0,0,1,0,1,0,1,0,1.79,8-22-1958,
AT,STL,N,1,0,0,0,0,2,3,10,0,1,1,2,0,0,0,0,0,0,0,2,0,1,0,0,0,1.85,8-26-1958,
VS,MIL,N,1,1,1,0,0,10,5,38,0,0,0,4,1,3,1,0,0,0,0,1,0,1,0,1,0,1.66,9- 5-1958,
VS,SF,N,1,0,0,0,0,8.2,6,35,0,1,1,5,0,4,1,0,0,0,0,2,0,0,0,0,0,1.61,9- 9-1958,
AT,CIN,N,1,0,0,0,0,6,5,23,2,3,3,1,0,5,0,0,0,0,0,1,0,1,0,0,1,4.50,4-14-1959,
VS,CIN,N,1,0,0,0,0,6.1,6,28,0,4,4,6,0,5,1,0,0,0,0,2,0,2,0,0,1,5.11,4-23-1959,
VS,LA,N,1,0,0,0,0,0,2,4,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,8.03,4-27-1959,
VS,PHI,N,1,0,0,0,0,3.2,6,18,0,3,3,1,0,4,0,0,0,1,0,0,0,1,0,0,1,7.88,5- 8-1959,
VS,SF,N,1,0,0,0,0,2.1,6,14,1,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,9.82,6-10-1959,
VS,LA,N,1,0,0,0,0,2.2,2,14,0,2,2,4,0,0,0,0,0,0,0,0,1,0,0,0,0,9.43,6-14-1959,1
AT,STL,N,0,0,0,1,0,2,1,8,0,0,0,2,1,0,0,0,0,0,0,1,0,1,0,0,0,8.61,6-21-1959,1
AT,LA,N,0,0,0,0,0,2,0,8,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,7.92,6-28-1959,
VS,MIL,N,1,0,0,0,0,8,8,33,3,5,5,2,0,4,1,0,0,0,0,1,0,0,0,0,1,7.36,7- 3-1959,
VS,STL,N,1,0,0,0,0,6,6,25,0,3,1,2,1,3,0,0,0,0,1,0,0,1,2,0,0,6.46,7-12-1959,2
AT,MIL,N,1,0,0,0,0,6,4,25,1,2,2,4,0,3,0,0,0,0,0,0,0,0,0,0,1,6.00,7-26-1959,2
AT,SF,N,1,0,0,0,0,2,5,13,0,4,4,2,0,1,1,0,0,0,0,2,0,0,0,0,0,6.51,8- 1-1959,
AT,CHI,N,1,0,0,0,0,0.1,1,4,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6.65,8- 8-1959,
VS,CHI,N,0,0,0,0,0,2.1,2,9,0,2,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6.52,8-17-1959,
