at_vs,Opponent,League,GS,CG,SHO,GF,SV,IP,H,BFP,HR,R,ER,BB,IB,SO,SH,SF,WP,HBP,BK,2B,3B,GDP,ROE,W,L,ERA,Date,dblhead_num
VS,MIN,A,0,0,0,0,0,3,0,12,0,0,0,3,0,2,0,0,0,0,0,0,0,0,1,1,0,0.00,9-22-1962,
AT,MIN,A,1,0,0,0,0,7,2,24,0,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0.90,9-30-1962,
AT,CHI,A,0,0,0,0,0,2,1,8,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0.00,9- 9-1963,
VS,WAS,A,1,0,0,0,0,8,7,36,0,4,4,4,0,7,1,0,0,0,0,0,0,0,1,0,1,3.60,9-22-1963,2
VS,DET,A,1,0,0,0,0,7,4,33,0,2,2,9,0,6,0,0,1,0,0,3,0,1,0,1,0,3.18,9-27-1963,
VS,BOS,A,1,0,0,0,0,6,4,24,0,1,1,3,0,5,0,1,0,0,0,1,0,1,0,1,0,1.50,6-22-1965,1
AT,CHI,A,1,0,0,0,0,6,4,25,1,4,2,3,0,1,1,0,1,0,0,0,0,1,2,0,1,2.25,6-27-1965,1
VS,CLE,A,1,0,0,0,0,2.1,5,14,1,5,5,2,0,3,0,0,1,0,0,1,1,0,0,0,1,5.02,7- 2-1965,
AT,KC,A,1,0,0,0,0,6.1,4,27,0,0,0,3,0,6,1,0,1,1,0,0,0,0,0,1,0,3.48,7- 7-1965,
VS,KC,A,1,1,0,0,0,9,5,36,1,2,2,4,0,8,0,1,0,0,0,0,0,0,1,1,0,3.03,7-21-1965,2
VS,MIN,A,1,0,0,0,0,7,4,27,1,3,3,3,0,7,0,0,0,0,0,0,0,1,0,0,0,3.19,7-25-1965,
AT,MIN,A,1,0,0,0,0,8.1,5,32,0,1,1,2,0,5,1,0,0,0,0,1,0,0,0,0,0,2.80,7-31-1965,
AT,CAL,A,1,0,0,0,0,2.2,4,15,0,4,4,4,0,3,0,1,0,0,0,0,0,0,0,0,0,3.40,8- 4-1965,1
AT,BOS,A,1,0,0,0,0,5.1,7,28,0,4,4,5,0,5,0,0,0,0,0,2,1,0,0,1,0,3.74,8-10-1965,2
VS,WAS,A,1,0,0,0,0,8,5,32,0,3,3,5,0,4,2,0,0,0,0,0,0,1,0,0,1,3.69,8-15-1965,
AT,CHI,A,1,0,0,0,0,7.1,5,31,0,1,1,4,0,3,0,0,1,0,0,1,0,0,1,1,0,3.42,8-26-1965,
VS,CHI,A,1,0,0,0,0,7.1,7,30,0,0,0,4,0,3,0,0,1,0,0,0,1,0,0,1,0,3.09,8-31-1965,1
VS,CLE,A,1,0,0,0,0,4.2,5,25,0,3,3,7,0,3,0,0,0,0,0,0,0,1,1,0,0,3.25,9- 5-1965,
VS,KC,A,1,0,0,0,0,1,1,6,0,2,2,2,0,1,0,0,0,0,0,1,0,0,0,0,0,3.43,9-10-1965,2
VS,KC,A,1,0,0,0,0,5,4,23,0,2,0,3,0,8,0,0,1,0,0,0,0,0,1,0,0,3.23,9-27-1965,
AT,CLE,A,1,0,0,0,0,7,6,29,0,3,2,4,0,6,0,0,0,0,0,0,0,1,0,0,1,3.18,10- 1-1965,2
VS,CHI,A,1,0,0,0,0,6.1,7,25,0,2,2,1,0,7,0,0,0,0,0,1,0,0,0,0,0,2.84,5-10-1966,
