at_vs,Opponent,League,GS,CG,SHO,GF,SV,IP,H,BFP,HR,R,ER,BB,IB,SO,SH,SF,WP,HBP,BK,2B,3B,GDP,ROE,W,L,ERA,Date,dblhead_num
AT,BOS,A,0,0,0,0,0,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0.00,5- 5-1964,
VS,NY,A,0,0,0,0,0,2.2,5,15,0,5,5,2,1,1,0,0,0,0,0,2,1,0,0,0,0,12.27,5- 8-1964,
VS,NY,A,0,0,0,1,0,1,1,5,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,9.64,5-10-1964,1
VS,DET,A,0,0,0,0,0,2,1,7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.10,5-24-1964,
AT,WAS,A,0,0,0,1,0,1.2,1,9,0,0,0,4,1,2,0,0,0,0,0,0,0,1,0,0,0,6.48,5-29-1964,
VS,BAL,A,0,0,0,0,0,1.1,1,8,0,1,0,2,0,3,0,0,0,0,0,0,0,0,1,0,0,5.59,9-25-1964,
VS,CHI,A,1,0,0,0,0,7,5,28,1,2,2,3,0,9,0,0,2,0,0,1,0,0,0,0,0,2.57,9-17-1965,
AT,NY,A,1,0,0,0,0,6.1,6,26,1,3,3,1,0,6,0,0,0,0,0,1,1,0,0,1,0,3.38,9-22-1965,
AT,DET,A,1,1,0,0,0,9,2,30,1,1,1,3,0,9,0,0,0,0,0,0,0,2,0,1,0,2.42,9-26-1965,2
VS,BAL,A,1,0,0,0,0,7.2,6,31,0,2,2,6,0,7,0,0,0,0,0,1,0,2,0,0,1,2.40,10- 1-1965,1
VS,CHI,A,0,0,0,1,0,1,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00,4-29-1966,
AT,BAL,A,0,0,0,0,0,2,0,7,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0.00,5- 7-1966,
AT,BAL,A,0,0,0,0,0,3,5,14,1,3,3,0,0,1,0,0,0,0,0,1,1,0,0,0,0,4.50,5- 8-1966,2
VS,WAS,A,0,0,0,0,0,3.1,0,13,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,1,0,2.89,5-17-1966,
AT,CHI,A,0,0,0,0,0,4,3,18,0,1,0,4,0,4,1,0,1,0,0,0,0,1,0,0,0,2.03,5-21-1966,
AT,DET,A,0,0,0,1,0,7.1,5,28,1,2,2,2,0,6,0,0,1,0,0,0,0,1,0,1,0,2.18,5-25-1966,
VS,MIN,A,1,0,0,0,0,8,5,32,1,2,2,4,0,7,0,0,0,0,0,0,0,0,0,0,1,2.20,5-29-1966,1
AT,KC,A,0,0,0,0,0,1,4,8,1,4,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.34,6- 1-1966,
AT,MIN,A,1,0,0,0,0,4,3,16,2,3,3,2,0,1,0,0,0,0,0,0,0,1,0,0,0,3.74,6- 4-1966,
VS,NY,A,0,0,0,0,0,2,0,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3.53,6- 7-1966,
VS,BOS,A,0,0,0,0,0,0.2,3,7,2,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,4.46,6-14-1966,2
AT,BOS,A,0,0,0,1,0,1.1,1,6,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,4.54,6-22-1966,2
VS,KC,A,0,0,0,0,0,0.2,1,5,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,4.70,6-24-1966,
VS,KC,A,0,0,0,1,0,2,2,9,0,2,2,1,0,3,0,0,0,0,0,1,0,0,0,0,0,4.91,6-25-1966,
AT,MIN,A,0,0,0,0,0,5,4,19,1,2,1,1,0,5,0,0,0,0,0,0,0,1,1,0,0,4.57,6-28-1966,
VS,CAL,A,0,0,0,0,0,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.47,7- 3-1966,1
VS,MIN,A,1,0,0,0,0,6.1,8,29,1,4,4,2,0,4,1,1,0,0,0,1,0,0,0,0,1,4.61,7- 5-1966,
AT,KC,A,0,0,0,0,0,4.1,4,18,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,4.26,7-10-1966,1
AT,DET,A,1,0,0,0,0,7.1,7,31,0,1,1,2,0,6,0,0,0,0,0,1,0,0,0,1,0,3.92,7-17-1966,1
VS,DET,A,1,1,0,0,0,10,7,35,1,2,2,1,0,5,0,0,0,0,0,1,0,1,0,0,1,3.63,7-24-1966,2
AT,BAL,A,0,0,0,0,0,1,2,6,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.70,7-27-1966,
VS,BAL,A,0,0,0,0,0,1,5,8,1,3,3,0,0,2,0,0,0,0,0,2,0,0,0,0,1,4.01,8- 2-1966,
VS,NY,A,1,0,0,0,0,4.1,6,22,0,3,3,3,0,3,0,0,0,0,0,1,0,0,0,0,0,4.13,8- 7-1966,2
AT,BOS,A,0,0,0,0,0,2.1,4,12,0,5,5,2,1,0,1,1,0,0,0,1,0,0,0,0,0,4.55,8-11-1966,
