at_vs,Opponent,League,GS,CG,SHO,GF,SV,IP,H,BFP,HR,R,ER,BB,IB,SO,SH,SF,WP,HBP,BK,2B,3B,GDP,ROE,W,L,ERA,Date,dblhead_num
AT,ATL,N,1,0,0,0,0,5.2,4,24,1,2,2,4,0,5,0,0,0,1,0,1,0,1,0,0,0,3.18,5-10-2002,
VS,MON,N,1,0,0,0,0,6.2,4,24,0,1,1,4,0,6,0,0,1,0,0,2,0,2,0,0,0,2.19,5-15-2002,
AT,COL,N,1,0,0,0,0,5,5,23,3,4,4,3,0,4,0,0,0,1,0,0,0,0,0,0,0,3.63,5-21-2002,
AT,MIL,N,1,0,0,0,0,5.2,5,24,1,5,5,1,0,6,0,1,0,1,0,2,0,0,0,1,0,4.70,5-26-2002,
VS,MIL,N,1,0,0,0,0,4,10,24,1,7,7,5,1,3,1,0,0,0,0,3,0,0,0,0,1,6.33,5-31-2002,
VS,SF,N,1,0,0,0,0,3.1,3,19,1,5,5,3,0,3,0,0,0,3,0,1,0,0,0,0,1,7.12,6- 5-2002,
AT,BAL,A,1,0,0,0,0,3.1,4,19,0,5,5,5,0,1,1,0,1,0,0,2,0,0,0,0,0,7.75,6-10-2002,
AT,MON,N,0,0,0,1,0,1,2,5,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,7.79,8-18-2002,
VS,ATL,N,1,0,0,0,0,5,6,23,2,5,5,5,0,3,0,0,0,0,0,0,0,2,0,0,1,7.94,8-21-2002,
AT,HOU,N,0,0,0,1,0,1,3,6,0,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,8.19,8-29-2002,
VS,COL,N,0,0,0,0,0,2,0,8,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,7.80,9- 2-2002,
AT,COL,N,0,0,0,1,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.29,9- 6-2002,
AT,ARI,N,0,0,0,0,0,0.1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.24,9- 9-2002,
AT,SF,N,0,0,0,0,0,1.1,2,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.23,9-14-2002,
VS,ARI,N,0,0,0,0,0,1.1,3,8,0,2,2,1,0,2,0,0,0,0,0,1,0,0,0,0,0,7.40,9-18-2002,
AT,SF,N,0,0,0,0,0,0.2,3,6,0,1,1,2,1,0,0,0,0,0,0,1,0,1,0,0,0,7.48,9-24-2002,
AT,LA,N,1,0,0,0,0,2,4,15,0,5,5,5,0,1,1,1,0,0,0,0,0,0,0,0,1,8.06,9-28-2002,
AT,SF,N,1,0,0,0,0,0,3,7,0,7,7,4,0,0,0,0,0,0,0,1,0,0,0,0,1,INF,4- 9-2003,
AT,PHI,N,0,0,0,0,0,1,1,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.00,5-22-2004,
AT,PHI,N,0,0,0,0,0,0,2,4,0,2,2,2,0,0,0,0,1,0,0,1,0,0,0,0,0,18.00,5-23-2004,
AT,COL,N,0,0,0,0,0,2,0,7,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,6.00,5-25-2004,
AT,MIL,N,1,0,0,0,0,6,3,24,0,3,0,2,0,9,0,0,0,0,0,1,0,0,1,0,1,2.00,5-29-2004,
VS,MIL,N,1,0,0,0,0,6.1,6,29,0,3,2,3,2,5,0,0,0,0,0,3,1,0,1,0,1,2.35,6- 4-2004,
AT,NY,A,1,0,0,0,0,5,6,21,0,3,3,1,0,3,0,0,0,0,0,1,0,1,0,0,1,3.10,6-12-2004,
VS,TOR,A,1,0,0,0,0,5,4,20,0,2,2,2,0,1,1,0,0,0,0,0,1,2,1,0,0,3.20,6-19-2004,
AT,MON,N,1,0,0,0,0,5.1,7,26,2,6,5,3,0,4,0,0,0,0,0,0,0,0,0,0,1,4.11,8-27-2004,
VS,COL,N,1,0,0,0,0,4.1,6,22,1,6,6,3,1,3,0,0,0,1,0,2,0,1,0,0,1,5.14,9- 4-2004,
