at_vs,Opponent,League,GS,CG,SHO,GF,SV,IP,H,BFP,HR,R,ER,BB,IB,SO,SH,SF,WP,HBP,BK,2B,3B,GDP,ROE,W,L,ERA,Date,dblhead_num
AT,WAS,A,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,4-17-1955,
VS,BOS,A,1,0,0,0,0,5.2,6,23,0,2,2,1,0,2,0,0,0,0,0,3,0,1,0,1,0,2.70,4-23-1955,
AT,KC,A,1,0,0,0,0,2,4,12,0,4,4,2,0,0,0,0,1,0,0,0,1,0,0,0,1,6.23,4-29-1955,
AT,BOS,A,0,0,0,0,0,2,1,7,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,5.06,5- 7-1955,
VS,BAL,A,1,1,0,0,0,9,11,38,0,4,4,3,0,2,0,0,0,0,0,1,2,3,0,1,0,4.58,5-21-1955,
VS,WAS,A,1,1,0,0,0,9,7,34,2,4,4,1,0,2,0,0,0,0,0,1,0,0,0,1,0,4.40,5-26-1955,1
AT,KC,A,1,0,0,0,0,8,2,27,1,1,1,1,1,4,1,0,0,0,0,0,0,0,0,1,0,3.68,6- 1-1955,1
AT,DET,A,1,0,0,0,0,8.1,11,41,1,5,4,4,0,2,0,0,0,0,0,1,0,0,1,1,0,3.80,6- 6-1955,
AT,CLE,A,0,0,0,1,0,3.2,2,13,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3.70,6-11-1955,
VS,DET,A,1,0,0,0,0,2.1,7,16,0,4,4,2,0,0,0,0,0,1,0,0,0,1,0,0,1,4.24,6-15-1955,
VS,CHI,A,1,0,0,0,0,6,3,21,0,2,2,0,0,2,0,0,0,0,0,1,1,0,0,0,0,4.11,6-19-1955,2
VS,CLE,A,1,0,0,0,0,8,9,39,0,1,0,6,0,2,0,0,0,0,0,1,0,2,3,0,0,3.60,6-24-1955,
VS,BAL,A,1,0,0,0,0,3,7,15,0,3,3,0,0,2,1,0,0,0,0,2,0,0,0,0,0,3.84,6-29-1955,2
VS,BOS,A,0,0,0,0,0,5,4,19,0,1,1,2,0,3,1,0,0,0,0,1,0,1,0,0,1,3.70,7- 4-1955,2
AT,WAS,A,0,0,0,1,0,6,3,22,0,2,1,1,0,2,0,0,0,0,0,1,0,0,1,1,0,3.53,7-10-1955,2
AT,DET,A,1,0,0,0,0,5.1,7,24,1,3,3,2,0,1,0,0,0,0,0,1,0,1,1,0,0,3.63,7-16-1955,1
AT,CHI,A,0,0,0,0,0,3.2,6,19,0,4,4,2,0,2,0,1,0,0,0,1,0,0,0,0,0,3.89,7-20-1955,
AT,KC,A,1,1,1,0,0,9,6,34,0,0,0,2,0,5,0,0,0,0,0,0,0,1,0,1,0,3.53,7-24-1955,2
