at_vs,Opponent,League,GS,CG,SHO,GF,SV,IP,H,BFP,HR,R,ER,BB,IB,SO,SH,SF,WP,HBP,BK,2B,3B,GDP,ROE,W,L,ERA,Date,dblhead_num
AT,CLE,A,0,0,0,1,1,4,4,17,0,3,1,1,0,2,0,0,0,0,0,1,0,1,2,0,0,2.25,4-16-1977,
VS,DET,A,1,0,0,0,0,8,10,37,0,3,3,3,0,1,0,0,0,1,0,4,0,1,1,1,0,3.00,4-19-1977,
AT,TOR,A,1,0,0,0,0,4.1,7,19,0,5,5,0,0,0,0,0,1,1,0,2,0,1,0,0,0,4.96,4-25-1977,2
VS,OAK,A,1,0,0,0,0,6,8,29,0,4,3,2,0,2,1,0,0,1,0,3,0,1,1,0,0,4.84,5- 1-1977,
VS,CAL,A,1,1,1,0,0,9,6,33,0,0,0,2,0,3,0,0,0,0,0,1,0,2,1,1,0,3.45,5- 7-1977,
AT,SEA,A,1,0,0,0,0,7.2,10,33,2,4,4,0,0,2,0,0,0,0,0,0,1,1,2,1,0,3.69,5-14-1977,
VS,MIL,A,1,0,0,0,0,5.1,9,29,0,7,5,3,1,3,1,0,0,0,0,5,0,0,1,0,0,4.26,5-21-1977,
VS,MIN,A,1,0,0,0,0,5.2,12,28,0,5,5,1,0,0,0,1,0,0,0,2,2,1,0,0,1,4.68,5-25-1977,1
VS,KC,A,1,1,0,0,0,9,10,40,1,3,3,5,0,1,0,0,0,0,0,1,0,1,1,0,1,4.42,5-29-1977,
AT,MIN,A,1,0,0,0,0,2,5,13,0,4,3,1,0,0,0,0,0,0,0,0,3,0,1,0,1,4.72,6- 3-1977,
AT,KC,A,0,0,0,0,0,0.1,1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4.70,6- 7-1977,
VS,CHI,A,0,0,0,0,0,2.1,3,10,1,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4.81,6-13-1977,
VS,NY,A,0,0,0,0,0,3.2,2,11,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,4.54,6-17-1977,
AT,NY,A,0,0,0,0,0,2,2,9,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,4.41,6-24-1977,
AT,NY,A,0,0,0,0,0,3.1,2,16,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33,6-26-1977,
