at_vs,Opponent,League,GS,CG,SHO,GF,SV,IP,H,BFP,HR,R,ER,BB,IB,SO,SH,SF,WP,HBP,BK,2B,3B,GDP,ROE,W,L,ERA,Date,dblhead_num
AT,MIL,A,0,0,0,1,0,3,3,14,0,3,3,3,0,2,0,1,0,0,0,1,2,0,0,0,0,9.00,6-17-1996,
AT,CLE,A,1,0,0,0,0,5,4,20,1,3,3,2,0,3,0,0,0,0,0,1,0,1,0,1,0,6.75,9-20-1996,
VS,CLE,A,0,0,0,0,0,3,2,10,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5.73,9-27-1996,
AT,MIN,A,0,0,0,1,0,1,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.00,4- 5-1997,
VS,BAL,A,0,0,0,0,0,0.2,2,5,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0.00,4- 7-1997,
VS,BAL,A,0,0,0,1,0,0.2,2,5,0,2,2,1,0,1,0,0,0,0,0,1,0,0,0,0,1,7.71,4- 9-1997,
AT,TOR,A,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.40,4-14-1997,
VS,TEX,A,0,0,0,1,0,0.2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.50,4-16-1997,
AT,SEA,A,0,0,0,0,0,1,1,6,0,3,3,2,0,0,0,1,1,0,0,0,1,0,0,0,1,9.00,4-21-1997,
AT,SEA,A,0,0,0,0,0,0,0,2,0,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,12.60,4-22-1997,
AT,OAK,A,0,0,0,0,0,0.1,2,5,0,1,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,13.50,4-26-1997,
AT,CIN,N,0,0,0,1,0,0.2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.00,9- 2-1997,
AT,CIN,N,0,0,0,1,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.29,9- 3-1997,
VS,OAK,A,0,0,0,1,0,1.1,1,5,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,9.72,9- 5-1997,
VS,SEA,A,0,0,0,0,0,1.2,2,7,0,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,9.00,9- 9-1997,
AT,ANA,A,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.18,9-12-1997,
AT,ANA,A,0,0,0,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.50,9-13-1997,
VS,CHI,A,0,0,0,1,0,1,3,6,0,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,8.31,9-17-1997,
VS,CHI,A,0,0,0,1,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.71,9-18-1997,
VS,CLE,A,0,0,0,1,0,0.1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,7.53,9-21-1997,
AT,MIL,A,0,0,0,0,0,2,1,7,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6.61,9-24-1997,
AT,BAL,A,0,0,0,1,0,1,1,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9.00,4- 1-1998,
AT,MIN,A,0,0,0,1,0,1,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4.50,4- 3-1998,
AT,MIN,A,0,0,0,0,0,2,0,7,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,2.25,4- 4-1998,
VS,BAL,A,0,0,0,0,0,0.2,2,5,0,3,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,7.71,4- 7-1998,
VS,MIN,A,0,0,0,1,0,2.2,1,9,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,4.91,4-10-1998,
VS,TOR,A,0,0,0,1,0,1,1,4,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5.40,4-14-1998,
AT,OAK,A,0,0,0,0,0,1,2,5,0,1,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,5.79,4-17-1998,
AT,OAK,A,0,0,0,0,0,0.1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.59,4-18-1998,
AT,OAK,A,0,0,0,0,0,0.1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5.40,4-19-1998,
AT,SEA,A,0,0,0,0,0,1,0,6,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,1,0,4.91,4-21-1998,
VS,TEX,A,0,0,0,1,0,1,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4.50,4-24-1998,
VS,TEX,A,0,0,0,0,0,1.1,3,9,0,1,1,2,0,2,0,0,0,0,0,1,0,0,0,0,0,4.72,4-26-1998,
VS,SEA,A,0,0,0,0,0,0.1,1,3,0,2,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,5.93,4-28-1998,
VS,NY,A,0,0,0,1,0,1,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5.52,5- 1-1998,
VS,NY,A,0,0,0,0,0,1,1,5,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,5.17,5- 3-1998,
VS,TB,A,0,0,0,0,0,1,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.86,5- 6-1998,
VS,BOS,A,0,0,0,1,0,2,2,8,1,1,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,4.82,5- 8-1998,
AT,NY,A,0,0,0,0,0,1.1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.50,5-12-1998,
AT,BOS,A,0,0,0,0,0,0.2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.35,5-15-1998,
AT,BOS,A,0,0,0,0,0,1,2,5,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.57,5-17-1998,
VS,CLE,A,0,0,0,0,0,1,4,9,0,5,5,1,0,1,0,0,1,1,0,0,1,0,0,0,0,6.35,5-19-1998,
VS,CLE,A,0,0,0,0,0,1.1,1,6,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,6.00,5-21-1998,
VS,OAK,A,0,0,0,1,0,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.92,5-30-1998,
VS,ANA,A,0,0,0,0,0,1.1,3,9,0,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,6.31,6- 2-1998,
VS,CHI,A,0,0,0,0,0,1,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6.07,6- 3-1998,
AT,HOU,N,0,0,0,0,0,1.2,3,8,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,5.72,6- 6-1998,
AT,HOU,N,0,0,0,0,0,0.2,2,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.90,6- 7-1998,
VS,MIL,N,0,0,0,0,0,2,0,7,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,5.52,6-10-1998,
AT,CLE,A,0,0,0,0,0,1,2,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5.34,6-15-1998,
AT,DET,A,0,0,0,0,0,1.1,2,7,0,1,1,0,0,2,0,0,1,1,0,0,0,0,0,0,0,5.40,6-18-1998,
AT,DET,A,0,0,0,0,0,2,2,9,0,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,5.35,6-21-1998,
