at_vs,Opponent,League,GS,CG,SHO,GF,SV,IP,H,BFP,HR,R,ER,BB,IB,SO,SH,SF,WP,HBP,BK,2B,3B,GDP,ROE,W,L,ERA,Date,dblhead_num
AT,MIL,A,0,0,0,1,0,1,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.00,9-24-1985,
AT,NY,A,0,0,0,0,0,0.1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,9-29-1985,2
VS,BOS,A,0,0,0,1,0,3.1,4,15,1,3,3,2,0,1,0,0,0,0,0,2,0,1,0,0,0,5.79,10- 1-1985,
VS,DET,A,0,0,0,1,0,1,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4.76,10- 6-1985,
AT,NY,A,1,0,0,0,0,6.2,6,30,0,3,2,3,0,4,1,0,0,0,0,1,0,2,3,1,0,2.70,9-17-1986,
VS,NY,A,1,0,0,0,0,8,5,34,1,2,2,6,0,6,0,0,0,0,0,0,0,1,0,0,0,2.45,9-23-1986,
AT,MIL,A,1,0,0,0,0,7,5,29,1,3,3,4,0,8,0,1,0,0,0,2,0,0,0,0,1,2.91,9-28-1986,
VS,DET,A,1,0,0,0,0,1.2,7,12,2,6,6,1,0,0,0,0,0,0,0,2,0,0,0,0,1,5.01,10- 4-1986,
AT,CLE,A,1,0,0,0,0,6.1,3,24,1,1,1,2,0,7,0,0,0,0,0,1,0,0,0,1,0,1.42,4-12-1987,
VS,CLE,A,1,0,0,0,0,5.1,7,26,1,3,3,3,0,4,0,0,1,0,0,3,0,0,0,1,0,3.09,4-18-1987,
AT,TEX,A,1,0,0,0,0,3.2,5,19,1,8,3,1,0,6,0,0,1,1,0,1,0,0,2,0,1,4.11,4-23-1987,
AT,KC,A,1,0,0,0,0,2.1,4,13,0,3,2,3,0,0,0,0,0,0,0,1,1,0,0,0,0,4.58,4-29-1987,
AT,MIN,A,1,0,0,0,0,8.1,2,29,0,3,2,1,0,7,0,0,0,0,0,0,0,0,1,1,0,3.81,5- 5-1987,
AT,CHI,A,1,0,0,0,0,6.2,5,28,0,2,2,5,0,3,0,1,2,0,0,0,0,1,0,1,0,3.58,5-10-1987,
AT,CAL,A,1,0,0,0,0,0.2,3,8,0,4,2,2,0,2,0,0,0,0,0,0,0,0,1,0,0,4.05,5-15-1987,
AT,CAL,A,0,0,0,0,0,5.1,4,23,0,2,2,4,0,2,0,0,0,1,0,1,2,2,0,0,0,3.96,5-17-1987,
AT,OAK,A,1,0,0,0,0,7,7,30,0,3,3,4,0,1,0,0,1,0,0,1,0,1,0,1,0,3.94,5-25-1987,
VS,SEA,A,1,0,0,0,0,5.1,6,26,2,5,4,3,0,3,1,0,0,0,0,1,0,0,1,0,1,4.24,5-30-1987,
AT,TOR,A,1,0,0,0,0,2.2,6,17,2,5,5,3,0,2,0,0,0,0,0,1,0,0,0,0,1,4.86,6- 5-1987,
VS,BOS,A,1,0,0,0,0,3.1,7,20,1,6,6,5,0,2,0,0,0,0,0,1,0,2,0,0,1,5.53,6-10-1987,
AT,NY,A,1,0,0,0,0,3.2,8,21,0,5,5,3,0,2,0,0,0,0,0,2,0,0,0,0,1,5.93,6-15-1987,
VS,DET,A,1,0,0,0,0,6.1,7,30,2,3,3,3,0,2,0,0,1,0,0,3,0,0,1,1,0,5.78,6-20-1987,
VS,NY,A,0,0,0,0,0,0.2,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.72,6-22-1987,
AT,DET,A,1,0,0,0,0,0.2,2,7,1,2,2,4,0,0,0,0,0,0,0,1,0,0,0,0,0,5.93,6-28-1987,
AT,BOS,A,0,0,0,1,0,2,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.76,6-29-1987,
AT,MIN,A,1,0,0,0,0,6.2,7,30,1,4,4,3,0,2,0,0,2,0,0,1,0,1,1,0,1,5.73,7- 4-1987,
VS,MIN,A,1,0,0,0,0,7.2,6,30,1,3,3,2,0,4,0,0,0,0,0,1,0,2,1,0,1,5.53,7- 9-1987,
