at_vs,Opponent,League,GS,CG,SHO,GF,SV,IP,H,BFP,HR,R,ER,BB,IB,SO,SH,SF,WP,HBP,BK,2B,3B,GDP,ROE,W,L,ERA,Date,dblhead_num
VS,SEA,A,1,0,0,0,0,5.1,8,25,2,6,6,1,0,1,0,0,1,0,0,1,1,0,0,0,1,10.12,8-10-2000,
AT,BAL,A,1,0,0,0,0,7,6,27,1,4,4,2,0,2,0,0,0,0,0,2,0,1,0,1,0,7.30,8-15-2000,
VS,TB,A,1,0,0,0,0,5,8,26,1,8,4,2,0,2,0,1,1,0,0,2,0,0,1,0,0,7.27,8-20-2000,
AT,SEA,A,1,0,0,0,0,5.1,9,27,1,7,7,3,0,2,0,1,0,0,0,1,0,0,0,0,1,8.34,8-26-2000,
AT,CLE,A,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,4- 4-2001,
VS,DET,A,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.00,4- 7-2001,
VS,CLE,A,1,0,0,0,0,5,10,22,0,2,2,0,0,4,0,0,0,0,0,2,0,2,0,1,0,2.57,4- 9-2001,
AT,DET,A,1,0,0,0,0,6,8,24,1,3,0,0,0,4,0,0,0,0,0,1,0,0,1,0,0,1.38,4-17-2001,
VS,MIN,A,1,0,0,0,0,5,3,24,0,2,2,6,1,3,0,0,0,0,0,1,0,0,0,0,0,2.00,4-22-2001,
VS,SEA,A,1,0,0,0,0,5.1,8,29,1,6,6,5,1,4,0,0,1,0,0,3,0,0,0,0,1,3.86,4-28-2001,
AT,TEX,A,1,0,0,0,0,6,4,26,0,2,2,3,0,2,0,0,0,2,0,2,0,0,0,0,1,3.68,5- 5-2001,
VS,ANA,A,1,0,0,0,0,6.2,8,28,3,6,6,1,0,4,0,0,2,0,0,1,0,0,0,0,0,4.50,5-10-2001,
AT,SEA,A,1,0,0,0,0,6,5,25,0,3,3,2,0,2,0,0,0,0,0,1,0,0,0,0,1,4.50,5-16-2001,
AT,TOR,A,1,0,0,0,0,3,7,18,1,7,7,2,0,2,0,0,0,1,0,2,0,1,0,0,1,5.60,5-21-2001,
AT,DET,A,1,0,0,0,0,6.1,3,24,0,1,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,5.08,5-27-2001,
VS,DET,A,1,0,0,0,0,7,6,29,1,3,3,2,0,6,0,0,0,1,0,2,0,0,0,0,0,4.94,6- 3-2001,
VS,CHI,N,1,0,0,0,0,3,2,11,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,4.70,6- 9-2001,
VS,KC,A,1,0,0,0,0,5,5,20,0,1,1,0,0,4,0,0,1,0,0,1,0,0,1,0,0,4.48,6-20-2001,
AT,MIN,A,1,0,0,0,0,6.2,4,28,0,3,3,4,1,6,0,0,1,0,0,1,0,0,0,0,0,4.44,6-26-2001,
VS,BAL,A,1,0,0,0,0,5.1,5,26,0,6,6,3,0,4,1,1,0,2,0,1,0,0,0,0,1,4.83,7- 1-2001,
VS,PIT,N,1,0,0,0,0,6,5,27,1,5,4,3,0,6,0,0,0,1,0,0,0,0,1,0,0,4.91,7- 6-2001,
AT,MIL,N,1,0,0,0,0,6,3,23,1,2,2,4,0,3,0,0,0,0,0,0,0,2,0,1,0,4.78,7-15-2001,
VS,BOS,A,1,0,0,0,0,7,6,29,2,6,6,2,0,5,0,0,0,0,0,1,0,0,0,0,1,4.99,7-20-2001,
AT,CLE,A,1,0,0,0,0,2.1,8,17,1,7,6,2,0,1,1,0,0,1,0,4,0,0,0,0,1,5.42,7-25-2001,
VS,KC,A,0,0,0,0,0,1,4,8,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5.45,8- 1-2001,
VS,TB,A,0,0,0,0,0,1.2,1,7,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,5.36,8- 4-2001,
AT,ANA,A,0,0,0,1,0,1,2,5,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5.40,8- 7-2001,
AT,SEA,A,0,0,0,0,0,2.2,1,10,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,5.35,8-10-2001,
VS,TEX,A,0,0,0,0,0,1.2,0,8,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,5.27,8-15-2001,
VS,OAK,A,0,0,0,0,0,3,6,14,1,2,2,0,0,1,0,0,0,0,0,0,0,1,0,0,1,5.29,8-19-2001,
AT,KC,A,0,0,0,0,0,2,2,9,1,2,2,1,0,1,0,1,0,0,0,0,0,0,0,1,0,5.35,8-23-2001,
AT,DET,A,1,0,0,0,0,5,9,25,0,6,3,1,0,1,1,0,0,0,0,2,1,1,1,0,0,5.35,8-28-2001,
VS,CLE,A,1,0,0,0,0,5,7,24,0,7,5,2,0,5,0,1,1,0,0,2,0,0,1,1,0,5.50,9- 2-2001,
AT,CLE,A,1,0,0,0,0,6,4,24,1,2,2,2,0,6,0,0,0,0,0,0,0,0,0,1,0,5.39,9- 7-2001,
VS,OAK,A,0,0,0,1,0,1,1,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.00,5- 4-2002,
AT,TEX,A,0,0,0,0,0,1.2,2,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.00,5- 6-2002,
AT,TEX,A,0,0,0,1,0,0.2,1,3,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2.70,5- 9-2002,
AT,ANA,A,0,0,0,1,0,1.1,1,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1.93,5-11-2002,
VS,TEX,A,0,0,0,0,0,2,3,9,1,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4.05,5-15-2002,
VS,ANA,A,0,0,0,0,0,1.1,0,6,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4.50,5-18-2002,
VS,DET,A,0,0,0,0,0,1.2,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3.72,5-25-2002,
VS,NY,A,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.72,5-28-2002,
AT,CLE,A,0,0,0,0,0,1,1,5,0,0,0,2,1,1,0,0,1,0,0,0,0,1,0,0,0,3.38,6- 1-2002,
VS,KC,A,0,0,0,1,0,2,0,7,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2.84,6- 5-2002,
VS,MON,N,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63,6- 9-2002,
VS,NY,N,0,0,0,0,0,2,0,7,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2.30,6-10-2002,
VS,NY,N,0,0,0,0,0,0.1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.25,6-12-2002,
AT,CHI,N,0,0,0,0,0,0.1,1,3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2.20,6-15-2002,
AT,CHI,N,0,0,0,0,0,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16,6-16-2002,
AT,PHI,N,0,0,0,1,1,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12,6-18-2002,
AT,PHI,N,0,0,0,1,0,0,3,4,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,2.65,6-19-2002,
AT,ATL,N,0,0,0,0,0,0.2,2,4,1,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3.57,6-22-2002,
AT,ATL,N,0,0,0,1,0,2,4,10,2,3,3,0,0,1,0,0,0,0,0,2,0,0,0,0,0,4.58,6-23-2002,
AT,MIN,A,0,0,0,0,0,0.1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.50,6-27-2002,
VS,CHI,N,0,0,0,0,0,3,3,14,1,1,1,3,0,2,0,0,0,0,0,0,0,1,0,0,0,4.30,6-30-2002,
VS,DET,A,0,0,0,0,0,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.24,7- 3-2002,
VS,CLE,A,0,0,0,0,0,2,1,8,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,3.91,7- 7-2002,
AT,DET,A,1,0,0,0,0,4.1,4,19,1,2,2,3,0,5,0,0,0,0,0,0,1,0,0,0,1,3.94,7-13-2002,2
AT,KC,A,0,0,0,0,0,1.2,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.73,7-17-2002,
AT,BAL,A,0,0,0,0,0,2.2,1,11,0,0,0,2,2,2,0,0,1,0,0,0,0,0,0,0,0,3.44,7-20-2002,
VS,MIN,A,0,0,0,0,0,0,1,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.71,7-22-2002,
VS,MIN,A,0,0,0,0,0,1.2,1,6,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3.79,7-24-2002,
VS,KC,A,0,0,0,0,0,1,0,5,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,3.68,7-26-2002,
VS,KC,A,1,0,0,0,0,4,5,18,0,2,2,2,0,3,0,0,0,1,0,2,0,0,0,0,0,3.76,7-28-2002,
AT,TB,A,0,0,0,0,0,0.1,4,5,0,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.61,8- 4-2002,
VS,ANA,A,0,0,0,0,0,1,3,6,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.71,8- 6-2002,
VS,ANA,A,0,0,0,0,0,0.2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4.64,8- 8-2002,
VS,SEA,A,0,0,0,0,0,1,2,6,1,3,2,0,0,0,0,0,1,0,0,0,0,0,1,0,1,4.95,8-10-2002,
AT,TEX,A,0,0,0,0,0,3,2,12,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,4.63,8-14-2002,
AT,OAK,A,0,0,0,0,0,1,0,7,0,2,2,3,0,0,0,0,1,1,0,0,0,0,0,0,0,4.91,8-17-2002,
VS,MIN,A,0,0,0,1,0,0.1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.88,8-19-2002,
VS,TB,A,0,0,0,0,0,1,2,6,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4.78,8-23-2002,
VS,TOR,A,0,0,0,1,0,3.1,0,11,0,0,0,2,0,6,0,0,0,0,0,0,0,1,0,0,0,4.47,8-26-2002,
AT,TOR,A,1,0,0,0,0,4,4,18,1,2,2,2,0,3,0,0,0,1,0,1,0,0,0,0,0,4.47,9- 3-2002,
VS,CLE,A,1,0,0,0,0,5.1,4,21,2,4,4,2,0,5,0,0,0,0,0,0,0,1,0,0,0,4.67,9- 8-2002,
AT,NY,A,1,0,0,0,0,5,3,21,0,2,0,3,0,5,0,0,0,0,0,2,0,1,1,1,0,4.32,9-13-2002,
VS,KC,A,1,0,0,0,0,6,4,22,1,2,2,2,0,3,0,0,0,0,0,1,1,0,0,0,1,4.21,9-19-2002,
VS,BOS,A,1,0,0,0,0,5,6,22,0,2,1,2,0,2,0,0,0,0,0,2,0,2,1,1,0,4.06,9-25-2002,
AT,ATL,N,0,0,0,1,1,1,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.00,4- 2-2003,
AT,NY,N,0,0,0,1,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.00,4- 5-2003,
AT,NY,N,0,0,0,1,1,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00,4- 6-2003,
AT,CHI,N,0,0,0,1,0,1,1,4,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,2.25,4-10-2003,
VS,NY,N,0,0,0,1,1,1,0,5,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1.80,4-12-2003,
VS,NY,N,0,0,0,1,0,2,2,9,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1.29,4-13-2003,
VS,NY,N,0,0,0,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12,4-14-2003,
VS,ATL,N,0,0,0,0,0,1.1,2,13,1,6,5,5,2,2,1,0,0,1,0,1,0,0,1,0,1,5.79,4-17-2003,
VS,CIN,N,0,0,0,0,0,0.2,2,4,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.30,4-19-2003,1
VS,ARI,N,0,0,0,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.73,4-23-2003,
VS,ARI,N,0,0,0,1,1,0.2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.40,4-24-2003,
VS,HOU,N,0,0,0,1,0,1,1,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,4.97,4-26-2003,
AT,MIL,N,0,0,0,1,1,1,1,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4.61,4-29-2003,
AT,MIL,N,0,0,0,1,0,1,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4.30,4-30-2003,
AT,STL,N,0,0,0,1,0,0.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.11,5- 3-2003,
VS,SD,N,0,0,0,1,1,1,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.86,5- 6-2003,
VS,SD,N,0,0,0,1,0,2,3,9,0,2,2,0,0,2,1,0,0,0,0,1,0,0,0,1,0,4.42,5- 7-2003,
VS,LA,N,0,0,0,1,1,1,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4.19,5-10-2003,
AT,SF,N,0,0,0,1,1,1,2,5,0,1,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,4.43,5-12-2003,
AT,SF,N,0,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.22,5-13-2003,
AT,SF,N,0,0,0,1,0,1,1,5,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.43,5-14-2003,
AT,COL,N,0,0,0,1,1,1,0,5,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,4.24,5-16-2003,
AT,COL,N,0,0,0,1,1,1,1,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4.07,5-17-2003,
VS,FLA,N,0,0,0,1,1,1,1,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.26,5-20-2003,
VS,PHI,N,0,0,0,1,1,1,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.10,5-25-2003,
AT,FLA,N,0,0,0,1,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.95,5-29-2003,
AT,PHI,N,0,0,0,1,0,1,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.81,6- 1-2003,2
VS,ANA,A,0,0,0,0,0,1.1,3,8,0,1,1,0,0,3,0,0,1,0,0,0,0,0,1,0,0,3.94,6- 5-2003,
VS,TEX,A,0,0,0,0,0,2,0,9,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,3.69,6- 7-2003,
VS,TEX,A,0,0,0,1,1,1,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3.58,6- 8-2003,
AT,SEA,A,0,0,0,1,1,1.1,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.44,6-11-2003,
AT,PIT,N,0,0,0,0,0,1,1,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3.34,6-18-2003,1
AT,PIT,N,0,0,0,1,0,0.1,4,5,0,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,3.82,6-18-2003,2
