at_vs,Opponent,League,GS,CG,SHO,GF,SV,IP,H,BFP,HR,R,ER,BB,IB,SO,SH,SF,WP,HBP,BK,2B,3B,GDP,ROE,W,L,ERA,Date,dblhead_num
AT,COL,N,0,0,0,0,0,3.2,6,19,0,5,5,1,0,4,1,0,1,1,0,1,1,0,0,1,0,12.27,6- 1-2018,
AT,COL,N,0,0,0,1,0,2.2,2,12,0,1,1,1,0,2,0,1,0,1,0,0,1,0,0,0,0,3.38,4- 7-2019,
AT,STL,N,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.45,4-10-2019,
VS,MIL,N,0,0,0,0,0,1.1,3,11,1,3,3,3,0,4,0,0,1,1,0,0,0,0,0,0,0,7.20,4-13-2019,
VS,SF,N,0,0,0,0,0,2,3,10,0,2,2,0,0,3,0,0,0,1,0,1,0,0,0,0,0,9.00,7-25-2020,
AT,HOU,A,0,0,0,1,0,2.1,0,8,0,0,0,2,0,4,0,0,0,0,0,0,0,1,0,1,0,4.15,7-29-2020,
AT,ARI,N,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.38,8- 1-2020,
VS,SF,N,0,0,0,0,0,1.1,3,7,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4.05,8- 7-2020,
VS,SD,N,0,0,0,1,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.52,8-11-2020,
VS,SD,N,0,0,0,0,0,1.2,1,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2.89,8-13-2020,
AT,ANA,A,0,0,0,1,0,2,0,8,0,0,0,3,0,1,0,0,1,0,0,0,0,1,0,0,0,2.38,8-16-2020,
AT,SEA,A,0,0,0,0,0,0.2,3,8,1,4,4,2,0,1,0,0,0,1,0,0,0,0,0,0,1,5.25,8-19-2020,
VS,COL,N,0,0,0,1,0,1.1,1,5,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5.40,8-23-2020,
AT,SF,N,0,0,0,1,0,0.2,2,4,1,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6.43,8-25-2020,
AT,TEX,A,0,0,0,1,0,2,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5.62,8-30-2020,
VS,COL,N,0,0,0,1,0,1,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.29,9- 6-2020,
VS,WAS,N,0,0,0,0,0,1,3,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.00,4-10-2021,
VS,COL,N,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,4-15-2021,
AT,SD,N,0,0,0,0,0,1,0,5,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0.00,4-16-2021,
AT,SD,N,0,0,0,1,0,0.2,2,5,0,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4.91,4-18-2021,
VS,SD,N,0,0,0,1,0,1,2,6,0,2,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,7.71,4-23-2021,
VS,CIN,N,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.35,4-26-2021,
VS,CIN,N,0,0,0,0,0,0.2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.68,4-27-2021,
VS,CIN,N,0,0,0,1,0,0.1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.40,4-28-2021,
AT,MIL,N,0,0,0,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.70,5- 1-2021,
AT,CHI,N,0,0,0,0,0,2,1,9,0,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,4.66,5- 4-2021,1
AT,CHI,N,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.22,5- 5-2021,
AT,ANA,A,0,0,0,0,0,0.1,3,6,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7.36,5- 8-2021,
VS,MIA,N,0,0,0,0,0,0.2,2,5,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.71,5-14-2021,
VS,MIA,N,0,0,0,0,0,1.1,1,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6.92,5-16-2021,
AT,SF,N,0,0,0,1,0,1,1,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6.43,5-23-2021,
AT,HOU,A,0,0,0,1,0,1,2,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,6.00,5-26-2021,
AT,SEA,A,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00,7- 3-2021,
VS,DET,A,0,0,0,0,0,1.2,2,8,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,3.38,7- 5-2021,
VS,OAK,A,0,0,0,1,0,0.1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.00,7-10-2021,
VS,OAK,A,0,0,0,0,0,1,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2.25,7-11-2021,
AT,TOR,A,0,0,0,0,0,2,3,10,1,4,4,1,0,1,0,0,1,0,0,0,0,0,0,0,0,7.50,7-16-2021,
AT,DET,A,0,0,0,0,0,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.11,7-19-2021,
AT,DET,A,0,0,0,1,0,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.40,7-20-2021,
AT,HOU,A,0,0,0,0,0,1.1,0,6,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,4.66,7-23-2021,
AT,HOU,A,0,0,0,0,0,0.2,1,5,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,5.23,7-25-2021,
VS,ARI,N,0,0,0,1,0,1,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4.76,7-28-2021,
VS,SEA,A,0,0,0,0,0,2,0,7,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,4.05,7-30-2021,
VS,SEA,A,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.77,8- 1-2021,
VS,ANA,A,0,0,0,0,0,0.1,3,6,0,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5.52,8- 3-2021,
AT,OAK,A,0,0,0,0,0,1,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.17,8- 6-2021,
AT,OAK,A,0,0,0,0,0,1.2,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4.67,8- 8-2021,
AT,SEA,A,0,0,0,0,0,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.42,8-10-2021,
AT,SEA,A,0,0,0,1,0,0.1,3,4,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,4.82,8-11-2021,
VS,OAK,A,0,0,0,0,0,1.1,3,7,0,2,2,1,0,1,0,0,0,0,0,0,1,1,0,1,0,5.40,8-13-2021,
VS,SEA,A,0,0,0,0,0,2,0,6,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,4.91,8-17-2021,
VS,SEA,A,0,0,0,0,0,0.1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.84,8-19-2021,
AT,BOS,A,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.63,8-21-2021,
AT,BOS,A,0,0,0,1,0,1,2,7,1,5,2,1,1,1,1,0,0,0,0,1,0,0,1,0,1,5.18,8-23-2021,
AT,CLE,A,0,0,0,0,0,1.1,1,6,1,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,5.26,8-26-2021,
VS,HOU,A,0,0,0,0,0,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.19,8-29-2021,
VS,COL,N,0,0,0,0,0,0.2,0,4,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,5.06,8-31-2021,
AT,ANA,A,0,0,0,0,0,1.1,4,7,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,5.14,9- 3-2021,
AT,ARI,N,0,0,0,0,0,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.08,9- 8-2021,
AT,OAK,A,0,0,0,0,0,1,2,6,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,4.91,9-10-2021,
AT,OAK,A,0,0,0,0,0,2,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4.60,9-12-2021,
VS,HOU,A,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.45,9-15-2021,
VS,HOU,A,0,0,0,0,0,0.2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.36,9-16-2021,
VS,CHI,A,0,0,0,0,0,1,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4.24,9-18-2021,
VS,CHI,A,0,0,0,0,0,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.19,9-19-2021,
AT,NY,A,0,0,0,1,0,1,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4.08,9-21-2021,
AT,NY,A,0,0,0,0,0,0.2,0,3,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,4.00,9-22-2021,
AT,BAL,A,0,0,0,0,0,0.1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.96,9-25-2021,
AT,BAL,A,0,0,0,0,0,0.2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.89,9-26-2021,
VS,ANA,A,0,0,0,0,0,1.2,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.72,9-28-2021,
VS,CLE,A,0,0,0,0,0,1,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3.63,10- 3-2021,
AT,TOR,A,0,0,0,0,0,1.1,1,6,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,6.75,4- 8-2022,
AT,TOR,A,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.86,4-10-2022,
VS,COL,N,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.70,4-11-2022,
AT,OAK,A,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08,4-24-2022,
VS,HOU,A,0,0,0,1,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.69,4-26-2022,
VS,ATL,N,0,0,0,0,0,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59,4-30-2022,
AT,PHI,N,0,0,0,0,0,0.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.42,5- 3-2022,
AT,NY,A,0,0,0,0,0,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35,5- 8-2022,1
AT,NY,A,0,0,0,0,0,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29,5- 8-2022,2
VS,KC,A,0,0,0,0,0,1,1,6,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,2.25,5-11-2022,
VS,BOS,A,0,0,0,0,0,1,1,4,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,3.00,5-14-2022,
VS,ANA,A,0,0,0,0,0,1,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2.70,5-17-2022,
VS,ANA,A,0,0,0,1,0,1,1,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2.45,5-18-2022,
AT,HOU,A,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25,5-21-2022,
AT,ANA,A,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.08,5-25-2022,
AT,OAK,A,0,0,0,1,1,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.93,5-27-2022,
AT,OAK,A,0,0,0,0,0,0.2,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.84,5-29-2022,
VS,TB,A,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.72,5-30-2022,
VS,TB,A,0,0,0,1,0,2,1,8,0,2,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1.53,6- 1-2022,
VS,SEA,A,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.45,6- 4-2022,
VS,SEA,A,0,0,0,0,0,0.2,1,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.40,6- 5-2022,
AT,CLE,A,0,0,0,0,0,1.1,1,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.31,6- 7-2022,2
AT,CHI,A,0,0,0,0,0,1.2,1,7,0,1,1,1,0,3,0,0,0,0,0,1,0,0,0,0,0,1.61,6-10-2022,
AT,CHI,A,0,0,0,0,0,1.2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.50,6-12-2022,
VS,HOU,A,0,0,0,0,0,0.2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.46,6-14-2022,
AT,DET,A,0,0,0,0,0,1,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,1.40,6-16-2022,
AT,DET,A,0,0,0,0,0,0.1,1,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.38,6-19-2022,
VS,PHI,N,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33,6-21-2022,
VS,PHI,N,0,0,0,0,0,1,1,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1.29,6-22-2022,
VS,WAS,N,0,0,0,0,0,0.1,2,3,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1.59,6-24-2022,
AT,KC,A,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53,6-28-2022,
AT,NY,N,0,0,0,0,0,1.1,1,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.47,7- 2-2022,
AT,BAL,A,0,0,0,0,0,0.2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.44,7- 4-2022,
AT,BAL,A,0,0,0,0,0,0.2,3,7,0,3,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2.25,7- 5-2022,
VS,MIN,A,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.18,7- 8-2022,
VS,MIN,A,0,0,0,0,0,0.2,2,5,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2.41,7- 9-2022,
VS,OAK,A,0,0,0,0,0,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.38,7-11-2022,
VS,OAK,A,0,0,0,0,0,1.1,2,9,0,6,5,3,1,1,0,1,0,0,0,1,0,0,0,0,1,3.57,7-12-2022,
VS,SEA,A,0,0,0,0,0,0.1,3,5,0,3,3,0,0,1,0,0,0,1,0,0,0,0,0,0,1,4.29,7-14-2022,
VS,SEA,A,0,0,0,0,0,0.2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.21,7-17-2022,
AT,MIA,N,0,0,0,1,0,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.10,7-21-2022,
AT,OAK,A,0,0,0,0,0,0.2,0,4,0,2,1,3,0,0,0,0,0,0,0,0,0,1,0,0,1,4.26,7-23-2022,
AT,SEA,A,0,0,0,0,0,0.1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.23,7-25-2022,
AT,ANA,A,0,0,0,0,0,0.1,2,4,0,3,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,4.89,7-30-2022,
VS,BAL,A,0,0,0,1,0,1,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4.76,8- 1-2022,
VS,BAL,A,0,0,0,1,0,1,2,6,1,2,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,5.09,8- 2-2022,
AT,COL,N,0,0,0,0,0,0.1,5,6,0,4,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5.93,8-24-2022,
VS,DET,A,0,0,0,0,0,1.2,0,6,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,5.70,8-27-2022,
VS,HOU,A,0,0,0,0,0,2,1,8,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,5.44,8-31-2022,
AT,BOS,A,1,0,0,0,0,2,1,9,0,1,1,2,0,3,0,0,0,0,0,1,0,0,0,0,1,5.40,9- 3-2022,
AT,HOU,A,0,0,0,0,0,1.1,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5.25,9- 7-2022,
VS,TOR,A,0,0,0,0,0,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.21,9- 9-2022,
VS,TOR,A,0,0,0,0,0,1,1,4,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,5.11,9-10-2022,
AT,MIA,N,0,0,0,1,0,1,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.01,9-12-2022,2
VS,OAK,A,0,0,0,0,0,1.1,2,7,1,2,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,5.23,9-14-2022,
AT,TB,A,0,0,0,1,0,1.1,3,6,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5.26,9-17-2022,
VS,ANA,A,0,0,0,0,0,0.1,3,4,0,3,3,0,0,1,0,0,0,0,0,1,0,0,0,0,1,5.74,9-20-2022,
VS,CLE,A,0,0,0,1,0,1,0,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5.63,9-23-2022,
VS,CLE,A,0,0,0,1,0,1.1,0,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5.50,9-25-2022,
AT,SEA,A,0,0,0,0,0,0.1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.46,9-27-2022,
AT,ANA,A,0,0,0,1,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5.37,10- 2-2022,
VS,NY,A,0,0,0,0,0,0.2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.31,10- 4-2022,1
VS,NY,A,0,0,0,0,0,1,0,4,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,5.22,10- 5-2022,
