at_vs,Opponent,League,GS,CG,SHO,GF,SV,IP,H,BFP,HR,R,ER,BB,IB,SO,SH,SF,WP,HBP,BK,2B,3B,GDP,ROE,W,L,ERA,Date,dblhead_num
AT,CAL,A,0,0,0,0,0,3.2,2,17,0,2,0,2,0,1,0,0,0,2,0,0,0,1,1,0,0,0.00,4-12-1974,
AT,OAK,A,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,4-15-1974,
VS,KC,A,0,0,0,0,0,1,3,7,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.00,4-21-1974,
VS,DET,A,0,0,0,0,0,1.1,2,7,0,1,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1.50,4-27-1974,
VS,DET,A,0,0,0,0,0,3.2,2,14,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1.86,4-28-1974,
VS,MIN,A,1,0,0,0,0,5.1,8,26,0,2,2,3,0,2,1,0,0,1,0,1,0,1,0,0,1,2.40,5-13-1974,
VS,OAK,A,1,0,0,0,0,5,9,26,0,2,2,2,1,1,0,0,0,0,0,2,1,0,0,1,0,2.70,5-18-1974,
VS,TEX,A,1,0,0,0,0,0.2,4,6,0,3,3,0,0,2,0,0,0,0,0,2,0,0,0,0,0,3.92,5-23-1974,
VS,BOS,A,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.92,6- 7-1974,
VS,CLE,A,0,0,0,0,0,3,1,11,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,3.42,6-12-1974,
VS,MIN,A,1,0,0,0,0,6.1,5,28,1,3,3,3,0,2,1,0,0,0,0,2,0,0,1,0,0,3.60,6-29-1974,
VS,KC,A,1,0,0,0,0,3.2,5,19,1,4,4,4,1,1,0,0,0,0,0,1,0,0,0,0,1,4.28,7- 3-1974,
AT,DET,A,0,0,0,1,0,6.1,4,28,3,5,5,3,0,3,0,0,0,1,0,1,0,0,1,0,1,4.72,7- 5-1974,2
AT,TEX,A,0,0,0,0,0,2,6,11,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.93,7-26-1974,
VS,TEX,A,0,0,0,0,0,4.1,6,19,0,2,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,4.66,8- 3-1974,
