at_vs,Opponent,League,GS,CG,SHO,GF,SV,IP,H,BFP,HR,R,ER,BB,IB,SO,SH,SF,WP,HBP,BK,2B,3B,GDP,ROE,W,L,ERA,Date,dblhead_num
VS,MIN,A,1,0,0,0,0,6.1,3,27,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0.00,9-15-1961,
AT,NY,A,1,0,0,0,0,4.2,4,22,0,3,3,5,1,2,0,0,0,0,0,2,0,0,0,0,0,5.79,4-22-1962,2
AT,LA,A,0,0,0,0,0,4,0,14,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,3.12,4-26-1962,
VS,LA,A,1,0,0,0,0,0.2,3,8,1,4,4,3,0,1,0,0,0,0,0,1,0,0,0,0,1,6.75,5- 1-1962,
AT,KC,A,0,0,0,0,0,3,3,13,0,0,0,2,0,1,0,0,0,0,0,2,0,1,0,1,0,5.11,5- 4-1962,
AT,KC,A,0,0,0,0,0,1.2,2,8,0,1,1,2,0,1,0,0,0,1,0,0,0,1,0,0,0,5.14,5- 6-1962,
AT,MIN,A,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.80,5- 9-1962,
VS,NY,A,1,0,0,0,0,0.2,1,7,0,3,2,3,0,0,0,1,0,1,0,0,0,0,0,0,1,5.74,5-12-1962,
VS,KC,A,0,0,0,1,0,1.1,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5.29,5-15-1962,
VS,DET,A,1,0,0,0,0,5.2,7,32,2,6,5,7,0,6,0,0,1,0,0,1,0,1,2,0,1,5.96,5-20-1962,2
AT,WAS,A,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.70,5-26-1962,
AT,BAL,A,0,0,0,1,0,1.2,4,8,0,2,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,6.04,5-30-1962,2
AT,LA,A,1,0,0,0,0,4.1,2,19,0,3,3,4,0,2,0,0,0,1,0,0,0,0,0,0,0,6.07,7-20-1962,
AT,KC,A,1,0,0,0,0,4.2,7,25,1,5,5,5,0,3,0,0,2,0,0,0,0,1,0,0,1,6.55,7-25-1962,
VS,LA,A,1,0,0,0,0,7,7,34,0,4,4,7,0,4,0,0,0,0,0,1,0,2,1,0,0,6.31,8- 1-1962,2
VS,DET,A,1,0,0,0,0,8,3,33,3,3,3,5,0,9,0,0,1,0,0,0,0,0,2,0,0,5.84,8- 6-1962,
AT,WAS,A,1,0,0,0,0,6,8,27,0,7,6,2,0,6,1,0,0,0,0,3,2,1,1,0,1,6.18,8-11-1962,
VS,CHI,A,1,0,0,0,0,3,2,12,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,5.86,8-15-1962,1
AT,BAL,A,0,0,0,1,0,1.1,1,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5.73,8-19-1962,
AT,DET,A,0,0,0,0,0,0.2,0,4,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,5.67,8-22-1962,
AT,NY,A,1,0,0,0,0,7,10,35,0,4,4,4,0,5,0,0,1,0,0,2,1,0,0,0,1,5.61,8-27-1962,
VS,BAL,A,1,0,0,0,0,2.2,5,18,1,6,4,4,0,5,0,0,0,0,0,2,0,0,1,0,1,5.91,9- 1-1962,
AT,CHI,A,0,0,0,1,1,2.2,1,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.70,9- 3-1962,2
AT,MIN,A,0,0,0,0,0,4.1,6,22,0,5,5,4,0,2,0,0,0,0,0,0,0,0,0,0,0,5.96,9-14-1962,
AT,KC,A,0,0,0,0,0,3,1,15,0,5,5,7,0,2,0,1,0,0,0,0,0,2,0,0,0,6.30,9-19-1962,
VS,LA,A,1,0,0,0,0,7.2,4,29,1,3,3,2,0,10,0,0,0,0,0,0,1,0,0,1,0,6.06,9-30-1962,1
AT,MIN,A,1,0,0,0,0,3,4,14,1,3,3,1,0,2,0,0,0,0,0,1,0,0,0,0,1,9.00,4-10-1963,
VS,WAS,A,1,1,1,0,0,9,2,36,0,0,0,7,0,13,0,0,0,0,0,1,0,0,0,1,0,2.25,4-16-1963,
AT,BAL,A,1,0,0,0,0,0.1,2,6,0,4,4,3,0,0,0,1,0,0,0,0,0,0,0,0,1,5.11,4-21-1963,1
AT,LA,A,1,0,0,0,0,1.1,2,9,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,4.61,5- 3-1963,
AT,WAS,A,1,0,0,0,0,8,7,31,0,2,2,2,0,8,0,0,2,0,0,0,0,2,0,0,0,3.74,5- 7-1963,
AT,DET,A,1,1,0,0,0,9,6,36,1,3,2,6,0,8,0,0,1,0,0,0,0,3,0,1,0,3.23,5-12-1963,
VS,MIN,A,1,0,0,0,0,7.1,7,32,2,7,7,3,0,6,0,0,0,0,0,1,0,0,0,0,1,4.26,5-18-1963,
VS,BAL,A,1,0,0,0,0,6.1,7,31,1,5,5,7,0,8,1,0,2,0,0,1,0,1,0,0,1,4.67,5-24-1963,
AT,CHI,A,1,0,0,0,0,2,4,12,0,4,3,2,0,1,0,0,1,0,0,0,0,0,0,0,0,5.05,5-30-1963,1
VS,NY,A,1,1,0,0,0,9,9,35,0,2,2,1,0,4,0,0,1,0,0,0,0,2,0,1,0,4.55,6- 2-1963,2
AT,WAS,A,1,0,0,0,0,2,2,9,0,1,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,4.55,6- 9-1963,
VS,BAL,A,0,0,0,0,0,1.1,3,9,0,3,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,4.91,6-19-1963,2
AT,BOS,A,1,0,0,0,0,5.2,6,27,1,2,2,6,0,4,0,0,0,0,0,0,0,1,0,0,1,4.76,6-25-1963,2
AT,CHI,A,0,0,0,0,0,0.2,2,5,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.85,6-30-1963,2
AT,WAS,A,0,0,0,0,0,3.1,2,13,1,1,1,2,0,6,0,0,0,0,0,0,0,0,0,1,0,2.70,5-31-1964,1
VS,CHI,A,1,1,0,0,0,9,9,40,0,2,2,3,0,14,0,0,0,0,0,2,0,0,1,1,0,2.19,6- 2-1964,
VS,WAS,A,1,0,0,0,0,7.2,6,33,0,2,2,4,0,10,0,0,0,0,0,1,0,0,0,0,0,2.25,6- 7-1964,1
VS,KC,A,1,1,1,0,0,9,4,39,0,0,0,6,0,9,0,0,0,2,0,1,0,0,0,1,0,1.55,6-12-1964,
VS,KC,A,0,0,0,0,0,0.2,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.52,6-14-1964,2
VS,MIN,A,1,0,0,0,0,8,9,37,0,2,2,4,0,6,2,0,1,0,0,1,0,0,0,0,0,1.67,6-17-1964,1
AT,MIN,A,1,0,0,0,0,1.2,6,13,0,4,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2.52,6-22-1964,
AT,MIN,A,1,0,0,0,0,6,6,26,0,3,3,3,0,6,1,1,0,0,0,4,0,1,0,0,1,2.78,6-24-1964,2
VS,CHI,A,1,0,0,0,0,9,6,40,0,1,1,7,1,7,0,0,0,0,0,2,0,0,0,0,0,2.48,6-29-1964,
AT,CHI,A,1,0,0,0,0,7.2,4,40,0,4,3,11,1,12,1,0,0,1,0,1,0,0,1,0,1,2.61,7- 4-1964,
VS,BAL,A,1,1,0,0,0,9,9,41,1,2,2,5,0,7,0,0,0,0,0,1,0,1,1,0,1,2.54,7- 9-1964,2
AT,KC,A,1,0,0,0,0,6.1,6,26,1,3,3,1,0,8,0,0,0,0,0,0,0,1,1,0,0,2.68,7-14-1964,
AT,NY,A,1,0,0,0,0,5.1,10,27,0,6,6,2,1,7,0,0,1,0,0,2,0,1,0,0,1,3.16,7-19-1964,1
AT,BAL,A,1,0,0,0,0,2.2,5,14,1,5,5,1,0,1,0,1,0,0,0,0,0,0,0,0,1,3.59,7-23-1964,
AT,WAS,A,1,0,0,0,0,7.1,4,30,1,1,1,6,0,9,0,0,1,0,0,0,0,1,0,0,0,3.40,7-29-1964,
VS,DET,A,1,1,0,0,0,9,4,34,0,1,1,3,0,7,0,0,0,0,1,0,0,0,0,1,0,3.19,8- 2-1964,1
VS,MIN,A,1,0,0,0,0,4,3,16,0,0,0,2,0,4,0,0,1,0,0,0,0,1,0,0,0,3.07,8- 7-1964,2
VS,MIN,A,0,0,0,0,0,0.2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.05,8- 9-1964,2
AT,LA,A,1,0,0,0,0,1.2,4,11,0,3,3,2,0,3,1,0,0,0,0,0,0,0,0,0,1,3.25,8-12-1964,
AT,MIN,A,0,0,0,0,0,4.1,2,17,0,0,0,2,0,3,0,0,1,0,0,1,0,0,0,0,0,3.12,8-15-1964,
VS,KC,A,1,0,0,0,0,6.1,5,29,1,4,3,7,0,7,0,1,0,0,0,1,0,2,1,1,0,3.19,8-19-1964,
AT,BAL,A,1,0,0,0,0,5,5,22,1,3,3,3,1,7,0,0,0,0,0,1,0,0,0,0,0,3.27,8-25-1964,
AT,KC,A,0,0,0,1,1,1,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.25,8-30-1964,2
AT,WAS,A,1,0,0,0,0,6.1,6,27,0,0,0,3,0,4,0,0,0,0,0,1,0,0,0,1,0,3.09,9- 1-1964,
VS,DET,A,1,1,0,0,0,9,5,33,0,2,1,1,0,8,0,1,1,0,0,1,0,0,0,1,0,2.96,9- 7-1964,
VS,CHI,A,1,0,0,0,0,5.2,6,31,0,6,4,7,0,7,1,0,4,0,1,2,0,0,1,1,0,3.09,9-12-1964,
VS,WAS,A,1,0,0,0,0,7.1,7,31,1,2,2,3,1,6,2,0,0,0,0,2,0,2,1,1,0,3.06,9-16-1964,2
AT,DET,A,0,0,0,1,0,0.1,1,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.05,9-20-1964,1
VS,NY,A,1,0,0,0,0,9,6,37,0,3,0,4,1,6,0,0,0,0,0,0,0,2,2,0,0,2.88,9-23-1964,1
AT,BOS,A,1,1,1,0,0,9,7,36,0,0,0,4,0,6,0,0,0,0,0,1,0,2,0,1,0,2.73,9-30-1964,2
AT,NY,A,0,0,0,1,0,2,1,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2.70,10- 4-1964,
AT,KC,A,1,0,0,0,0,4.2,7,28,0,4,3,5,0,10,1,0,0,0,0,3,0,0,2,0,1,5.79,4-15-1965,
VS,CAL,A,1,0,0,0,0,8.2,6,34,0,5,5,3,0,10,1,0,0,0,0,1,0,1,1,0,0,5.40,4-21-1965,
VS,MIN,A,1,0,0,0,0,0.2,3,8,0,6,6,3,0,0,0,0,0,0,0,1,0,0,0,0,1,9.00,4-27-1965,
VS,WAS,A,1,0,0,0,0,7,4,29,1,2,2,5,0,9,0,0,0,0,0,0,0,0,0,0,0,6.86,5- 2-1965,2
AT,BOS,A,1,0,0,0,0,7.2,5,30,1,4,4,2,0,8,0,0,0,0,0,1,0,0,0,1,0,6.28,5- 9-1965,1
AT,WAS,A,1,1,0,0,0,9,5,33,0,1,1,2,0,12,0,0,0,0,0,1,0,1,0,1,0,5.02,5-14-1965,
AT,WAS,A,0,0,0,0,0,0.1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.97,5-16-1965,1
VS,BAL,A,1,1,1,0,0,9,3,37,0,0,0,6,0,10,0,0,1,0,0,0,0,0,1,1,0,4.02,5-19-1965,
VS,BOS,A,1,0,0,0,0,2.2,3,15,0,4,1,4,0,6,0,0,1,0,0,0,0,0,1,0,1,3.99,5-23-1965,1
AT,NY,A,0,0,0,1,1,4,3,15,0,0,0,1,0,5,0,0,0,0,0,1,0,1,0,0,0,3.69,5-25-1965,
AT,DET,A,1,1,0,0,0,9,4,38,1,2,2,7,0,13,0,0,1,1,0,0,0,2,1,1,0,3.45,5-30-1965,
VS,DET,A,1,1,0,0,0,10,4,38,0,1,0,5,1,15,1,0,1,0,0,0,0,0,1,1,0,2.97,6- 5-1965,
AT,MIN,A,1,0,0,0,0,8,8,36,0,1,1,5,0,9,0,0,1,0,0,0,0,1,0,1,0,2.79,6-10-1965,
