at_vs,Opponent,League,GS,CG,SHO,GF,SV,IP,H,BFP,HR,R,ER,BB,IB,SO,SH,SF,WP,HBP,BK,2B,3B,GDP,ROE,W,L,ERA,Date,dblhead_num
AT,BOS,A,1,1,0,0,0,11,10,43,1,4,4,3,3,5,0,0,0,0,0,2,1,2,0,0,1,3.27,4-11-1962,
AT,LA,A,1,0,0,0,0,6.1,3,26,1,2,2,5,0,3,0,0,0,0,0,0,0,1,0,1,0,3.12,4-24-1962,
VS,MIN,A,1,0,0,0,0,6.2,6,28,2,6,6,2,0,2,0,1,0,0,1,1,0,1,1,0,0,4.50,4-28-1962,
AT,KC,A,1,0,0,0,0,2.1,6,15,1,6,5,1,0,1,0,0,1,1,0,1,0,0,0,0,1,5.81,5- 5-1962,1
AT,MIN,A,0,0,0,1,0,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.74,5- 9-1962,
VS,NY,A,0,0,0,0,0,3,7,16,0,3,3,2,1,1,0,1,0,0,0,2,0,0,0,0,0,6.07,5-12-1962,
VS,KC,A,0,0,0,1,0,0.2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.93,5-16-1962,
VS,DET,A,0,0,0,1,0,3,3,12,1,2,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5.94,5-20-1962,2
VS,PHI,N,0,0,0,1,0,1.1,1,6,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0.00,4-14-1963,2
AT,PHI,N,1,0,0,0,0,6,6,25,1,3,2,0,0,1,0,0,0,2,1,0,0,1,1,0,0,2.45,4-21-1963,1
AT,LA,N,0,0,0,0,0,3,2,11,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,0,0,1.74,4-26-1963,
AT,LA,N,0,0,0,1,1,2.2,2,10,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1.38,4-28-1963,
VS,CHI,N,0,0,0,0,0,2.1,5,12,0,3,3,0,0,2,0,0,0,1,0,2,0,1,0,0,0,2.93,5- 1-1963,
AT,CIN,N,0,0,0,0,0,2,1,6,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,2.60,5- 5-1963,1
VS,LA,N,0,0,0,0,0,3,3,13,0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,2.66,5- 8-1963,
AT,PIT,N,0,0,0,1,0,2,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.42,5-11-1963,
AT,PIT,N,0,0,0,0,0,0.1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2.38,5-12-1963,1
VS,CIN,N,0,0,0,0,0,1.2,2,7,0,1,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,2.59,5-18-1963,
AT,CHI,N,0,0,0,1,1,1.2,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2.42,5-21-1963,
AT,CHI,N,0,0,0,0,0,1.2,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.28,5-22-1963,
VS,NY,N,1,0,0,0,0,6,6,25,1,1,1,1,0,2,1,0,0,0,0,2,0,0,0,0,0,2.14,5-26-1963,2
VS,HOU,N,0,0,0,1,0,1,1,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,2.08,5-28-1963,
VS,SF,N,1,1,0,0,0,9,10,38,1,4,4,3,0,7,0,1,0,0,0,1,0,2,0,1,0,2.47,6- 1-1963,
AT,NY,N,1,0,0,0,0,8.1,3,30,0,2,2,2,0,2,0,0,0,0,0,0,0,1,1,0,0,2.42,6- 7-1963,
VS,PHI,N,1,0,0,0,0,0.1,5,6,0,3,3,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2.92,6-12-1963,
VS,PIT,N,0,0,0,0,0,2.1,1,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2.80,6-16-1963,1
VS,PIT,N,0,0,0,1,1,1,1,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2.75,6-16-1963,2
VS,NY,N,0,0,0,0,0,2.2,2,10,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,2.78,6-19-1963,
VS,LA,N,0,0,0,1,1,0.2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.75,6-22-1963,
VS,SF,N,0,0,0,1,0,1.1,2,6,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,2.83,6-25-1963,
VS,SF,N,0,0,0,0,0,0.2,1,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2.80,6-26-1963,
AT,HOU,N,0,0,0,1,1,2,0,7,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,2.71,6-29-1963,
AT,HOU,N,0,0,0,1,0,1.2,2,8,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,2.78,7- 1-1963,
AT,SF,N,0,0,0,0,0,2.1,4,11,0,1,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,2.82,7- 5-1963,
VS,MIL,N,0,0,0,1,1,2,0,6,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,2.74,7-11-1963,1
VS,CHI,N,1,0,0,0,0,5,8,23,2,5,5,1,0,3,0,0,0,0,0,1,0,0,0,0,1,3.16,7-14-1963,2
VS,HOU,N,0,0,0,1,0,6.2,4,27,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,1,0,2.90,7-19-1963,
AT,MIL,N,0,0,0,1,1,3.2,1,12,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,2.77,7-23-1963,
AT,CHI,N,0,0,0,0,0,0.1,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2.76,7-27-1963,
AT,CHI,N,0,0,0,0,0,4,5,17,2,4,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3.05,7-28-1963,2
VS,CIN,N,0,0,0,0,0,0.1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.03,8- 1-1963,
VS,PHI,N,0,0,0,0,0,0.2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.01,8- 2-1963,
VS,PHI,N,0,0,0,1,0,2,2,9,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.04,8- 4-1963,1
AT,NY,N,0,0,0,0,0,2.2,3,12,0,1,1,1,0,4,0,0,0,0,0,1,0,0,0,1,0,3.05,8- 6-1963,
AT,MIL,N,0,0,0,0,0,2,2,10,0,1,1,2,2,4,0,0,0,0,0,1,1,0,0,1,0,3.08,8-10-1963,
VS,HOU,N,0,0,0,0,0,2,1,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3.02,8-15-1963,
VS,SF,N,0,0,0,0,0,0.2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.00,8-19-1963,
AT,LA,N,0,0,0,1,0,0.2,2,4,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.07,8-21-1963,
AT,HOU,N,1,0,0,0,0,7,3,26,0,1,1,1,1,4,2,0,0,1,0,1,0,1,2,0,1,2.95,8-24-1963,
AT,SF,N,0,0,0,0,0,0.1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.94,8-26-1963,
AT,PHI,N,0,0,0,1,1,1.1,0,5,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2.91,8-30-1963,
VS,PIT,N,1,1,0,0,0,9,11,39,1,2,2,1,0,5,0,0,0,0,0,2,2,0,0,1,0,2.84,9- 2-1963,2
AT,PIT,N,1,0,0,0,0,5,8,23,0,2,2,1,0,3,0,0,0,0,0,2,0,0,0,0,1,2.87,9- 6-1963,2
AT,PIT,N,0,0,0,1,1,0.2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85,9- 8-1963,
VS,CHI,N,0,0,0,1,1,3.1,1,12,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2.78,9-11-1963,
VS,MIL,N,0,0,0,1,1,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.76,9-14-1963,
VS,LA,N,0,0,0,1,0,0.2,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2.74,9-16-1963,
VS,LA,N,0,0,0,0,0,1.1,1,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.78,9-18-1963,
AT,CIN,N,0,0,0,0,0,0.2,2,4,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2.91,9-22-1963,
AT,CHI,N,0,0,0,1,0,0.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.89,9-24-1963,
VS,CIN,N,0,0,0,1,0,0.2,1,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2.88,9-27-1963,
VS,CIN,N,0,0,0,0,0,2,1,9,0,0,0,2,1,1,1,0,0,0,0,1,0,0,0,0,0,2.84,9-29-1963,
AT,LA,N,0,0,0,1,0,1,1,5,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18.00,4-14-1964,
AT,SF,N,0,0,0,1,0,0.1,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,13.50,4-17-1964,
AT,HOU,N,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.71,4-20-1964,
VS,LA,N,0,0,0,0,0,0,0,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,15.43,4-23-1964,
VS,HOU,N,0,0,0,0,0,2,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.31,4-24-1964,
