at_vs,Opponent,League,GS,CG,SHO,GF,SV,IP,H,BFP,HR,R,ER,BB,IB,SO,SH,SF,WP,HBP,BK,2B,3B,GDP,ROE,W,L,ERA,Date,dblhead_num
AT,PIT,N,0,0,0,1,0,3,0,10,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0.00,9-11-1966,
VS,CIN,N,0,0,0,1,1,1,1,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.00,9-13-1966,
AT,CHI,N,1,0,0,0,0,5,5,22,0,3,3,1,0,3,1,0,0,0,0,3,0,0,1,0,0,3.00,9-17-1966,
AT,PHI,N,0,0,0,1,0,2.2,2,16,0,1,1,4,3,4,0,0,0,2,0,0,0,0,0,0,1,3.09,9-23-1966,
AT,PHI,N,0,0,0,0,0,0.1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.00,9-25-1966,
VS,CHI,N,1,1,1,0,0,9,3,31,0,0,0,1,0,8,1,0,0,0,0,2,0,0,1,1,0,1.71,9-30-1966,
VS,LA,N,0,0,0,1,1,1,2,5,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,9.00,4-14-1967,
AT,LA,N,0,0,0,0,0,3,1,12,0,1,1,2,0,5,0,0,0,0,0,0,0,0,0,0,0,4.50,4-23-1967,
AT,LA,N,0,0,0,0,0,2,0,8,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,3.00,4-24-1967,
AT,HOU,N,0,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.57,4-26-1967,
AT,HOU,N,0,0,0,1,0,0.2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.35,4-27-1967,
VS,PIT,N,0,0,0,0,0,2,4,10,2,3,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4.66,5- 1-1967,
AT,CHI,N,1,0,0,0,0,6.2,5,30,0,3,3,4,0,8,0,0,1,0,0,2,0,0,1,0,0,4.41,5- 5-1967,
AT,PIT,N,1,0,0,0,0,7,4,26,1,2,2,3,0,6,0,0,0,0,0,0,1,0,0,0,1,3.86,5-10-1967,
VS,NY,N,0,0,0,1,0,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3.70,5-14-1967,
VS,PHI,N,0,0,0,1,0,1,0,4,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,3.55,5-17-1967,
AT,NY,N,0,0,0,1,1,1,0,3,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,3.42,5-19-1967,
AT,NY,N,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.76,5-20-1967,
AT,ATL,N,1,1,1,0,0,9,2,30,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,1,0,2.80,5-25-1967,
AT,CIN,N,1,1,0,0,0,8,3,27,0,2,2,1,1,13,0,0,0,0,0,1,1,0,0,0,1,2.70,5-30-1967,
VS,CHI,N,1,1,0,0,0,9,3,35,0,3,2,4,0,7,1,1,0,0,0,0,0,0,1,1,0,2.58,6- 4-1967,
VS,LA,N,1,0,0,0,0,8,7,30,0,2,2,1,0,4,0,0,0,0,0,2,0,1,0,1,0,2.54,6- 9-1967,
AT,PIT,N,1,0,0,0,0,8.2,12,39,3,4,4,1,0,7,0,0,1,0,0,0,1,0,0,1,0,2.74,6-13-1967,
AT,SF,N,1,1,0,0,0,9,4,32,0,1,1,1,0,8,0,1,0,0,1,2,0,0,0,1,0,2.54,6-18-1967,
VS,PHI,N,1,1,0,0,0,9,4,35,2,2,2,3,2,8,1,0,1,1,0,0,0,0,0,1,0,2.48,6-23-1967,
VS,SF,N,1,0,0,0,0,3.1,9,19,1,6,6,0,0,2,0,1,0,1,0,2,0,0,0,0,1,2.99,6-28-1967,
AT,NY,N,1,0,0,0,0,6.2,10,30,1,3,3,1,0,1,0,0,0,0,0,1,0,1,0,0,0,3.06,7- 2-1967,1
VS,CIN,N,1,0,0,0,0,6,5,24,1,4,3,1,1,7,0,0,0,0,0,1,2,0,1,0,0,3.15,7- 6-1967,
VS,PIT,N,1,0,0,0,0,7.1,6,27,1,3,3,1,0,3,0,0,0,0,0,0,1,1,1,0,0,3.18,7-12-1967,
VS,NY,N,1,0,0,0,0,8.2,10,37,1,4,4,2,0,5,0,0,0,0,0,3,0,0,1,1,0,3.25,7-17-1967,
VS,ATL,N,1,0,0,0,0,8.1,7,37,2,4,4,4,0,5,0,0,0,1,0,1,0,0,0,0,0,3.32,7-22-1967,
AT,ATL,N,1,1,0,0,0,9,6,35,0,1,1,2,0,6,0,1,0,0,1,1,0,0,0,1,0,3.17,7-28-1967,
AT,CHI,N,1,1,0,0,0,9,7,35,1,2,2,1,0,7,0,0,0,0,0,0,0,0,0,1,0,3.10,8- 2-1967,1
VS,LA,N,1,0,0,0,0,4.2,5,20,1,5,3,1,1,2,2,0,0,0,0,2,0,0,1,0,1,3.18,8- 8-1967,
VS,SF,N,1,0,0,0,0,7.2,7,29,0,1,1,0,0,2,0,0,0,0,0,0,2,0,0,1,0,3.08,8-13-1967,
AT,HOU,N,1,1,0,0,0,9,8,36,3,4,4,2,0,3,0,0,0,0,0,3,0,1,0,1,0,3.13,8-19-1967,
AT,SF,N,1,1,1,0,0,9,4,30,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,1,0,2.97,8-24-1967,
VS,NY,N,1,0,0,0,0,8,4,30,1,2,2,1,0,5,1,0,2,0,0,0,0,0,1,0,1,2.94,8-29-1967,
VS,HOU,N,1,1,0,0,0,9,4,32,0,1,0,2,0,3,0,0,0,0,0,1,0,2,1,1,0,2.80,9- 3-1967,
AT,PIT,N,1,0,0,0,0,7,7,30,0,3,3,3,0,6,0,0,1,0,0,2,0,0,1,0,0,2.84,9- 8-1967,
VS,PHI,N,1,0,0,0,0,4.2,5,21,1,3,3,1,0,3,1,0,0,1,0,2,0,0,0,0,1,2.91,9-13-1967,
AT,PHI,N,1,1,1,0,0,9,5,34,0,0,0,1,0,7,0,0,0,0,0,0,0,0,1,1,0,2.78,9-19-1967,
AT,ATL,N,1,1,0,0,0,9,3,30,0,1,0,0,0,6,0,0,0,0,0,1,0,0,0,1,0,2.67,9-30-1967,
AT,CHI,N,1,0,0,0,0,1.2,5,12,1,6,6,2,0,0,0,0,0,0,0,2,0,0,0,0,1,32.40,4-14-1968,
AT,ATL,N,0,0,0,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.25,4-15-1968,
VS,CIN,N,0,0,0,0,0,2,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.57,4-23-1968,
AT,SF,N,1,0,0,0,0,2.1,2,12,1,4,4,3,0,1,0,0,0,0,0,1,0,0,0,0,0,12.86,5- 4-1968,
VS,HOU,N,0,0,0,0,0,2,1,7,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,10.00,5-11-1968,
VS,LA,N,0,0,0,1,0,2,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8.18,5-21-1968,
VS,LA,N,0,0,0,1,0,3,2,12,0,1,1,1,1,4,1,0,0,0,0,1,0,0,0,0,1,7.07,5-23-1968,
VS,PHI,N,0,0,0,1,0,3,3,14,0,3,3,2,0,4,0,0,1,0,0,0,0,0,0,0,0,7.41,5-26-1968,
AT,NY,N,1,0,0,0,0,7.1,6,27,1,2,2,0,0,7,1,1,0,0,0,1,0,0,0,1,0,5.92,6- 2-1968,2
AT,CIN,N,1,0,0,0,0,1,1,5,0,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,6.39,6- 7-1968,
AT,CHI,N,0,0,0,1,0,2,3,9,1,1,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,6.26,6-30-1968,
AT,LA,N,0,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.04,7- 4-1968,
VS,SF,N,0,0,0,0,0,1,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.83,7-18-1968,
VS,PHI,N,0,0,0,1,1,4,3,15,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,5.13,7-23-1968,
AT,PIT,N,0,0,0,0,0,2,1,6,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,4.84,7-28-1968,
VS,CHI,N,0,0,0,0,0,2,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4.58,8- 2-1968,
VS,CIN,N,0,0,0,1,1,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.35,8- 7-1968,
AT,ATL,N,0,0,0,0,0,2,1,8,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,4.14,8-11-1968,
AT,PHI,N,0,0,0,0,0,5.1,2,19,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,1,0,3.66,8-21-1968,
VS,NY,N,0,0,0,0,0,2,1,7,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,3.51,8-27-1968,
AT,NY,N,1,0,0,0,0,6.1,4,27,0,1,1,5,1,3,0,0,0,0,0,1,1,0,0,0,0,3.27,9- 1-1968,
VS,SF,N,0,0,0,0,0,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.16,9- 7-1968,
VS,LA,N,0,0,0,0,0,3.2,3,15,2,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3.41,9- 9-1968,
AT,SF,N,0,0,0,0,0,1,2,5,1,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3.65,9-19-1968,
VS,HOU,N,0,0,0,0,0,2,1,8,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,3.53,9-28-1968,
