at_vs,Opponent,League,GS,CG,SHO,GF,SV,IP,H,BFP,HR,R,ER,BB,IB,SO,SH,SF,WP,HBP,BK,2B,3B,GDP,ROE,W,L,ERA,Date,dblhead_num
AT,CHI,A,1,0,0,0,0,5,5,19,1,2,2,2,0,7,0,0,0,0,0,0,0,2,0,0,1,3.60,6-30-2019,
VS,NY,A,0,0,0,0,0,2.2,4,11,0,1,1,0,0,2,0,0,0,0,0,2,0,1,0,1,0,3.52,7-22-2019,
AT,CHI,A,0,0,0,1,0,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.79,7-26-2019,
VS,KC,A,0,0,0,0,0,1.2,3,7,0,1,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,3.18,8- 2-2019,
VS,CHI,A,0,0,0,1,0,2,2,9,0,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,3.38,8-19-2019,
VS,DET,A,0,0,0,1,0,1,3,6,0,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4.40,8-25-2019,
AT,BOS,A,0,0,0,0,0,3.1,2,14,0,3,3,2,0,4,0,0,1,0,0,1,0,0,0,1,0,5.09,9- 3-2019,
VS,CLE,A,0,0,0,0,0,1,1,4,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,5.30,9- 6-2019,
AT,CLE,A,1,0,0,0,0,3.2,7,21,2,5,5,4,0,6,0,0,1,0,0,2,0,1,0,0,0,6.45,9-14-2019,2
VS,KC,A,0,0,0,0,0,4,6,18,0,2,2,1,0,4,0,1,0,0,0,1,0,1,0,1,0,6.15,9-19-2019,
AT,KC,A,0,0,0,0,0,1,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.93,9-28-2019,
AT,KC,A,0,0,0,0,0,0.1,2,3,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,6.18,9-29-2019,
AT,CHI,A,0,0,0,0,0,2.2,1,10,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0.00,7-26-2020,
VS,CLE,A,0,0,0,1,0,2,2,7,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.00,7-30-2020,
VS,PIT,N,1,0,0,0,0,4,6,20,1,3,3,4,0,3,0,0,0,0,0,1,0,1,0,0,0,3.12,8- 3-2020,
AT,KC,A,0,0,0,0,0,0,3,3,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.23,8- 8-2020,
AT,MIL,N,0,0,0,1,0,2,2,8,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,5.06,8-12-2020,
VS,MIL,N,0,0,0,0,0,4,6,20,2,4,4,3,0,3,0,0,0,0,0,1,0,0,0,0,0,6.14,8-19-2020,
AT,DET,A,0,0,0,1,0,1.2,4,9,0,2,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,6.06,8-29-2020,1
AT,ANA,A,1,0,0,0,0,4,3,15,0,2,2,1,0,2,0,0,0,0,0,1,0,1,0,0,0,4.50,4-16-2021,
AT,OAK,A,0,0,0,1,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.60,4-20-2021,1
VS,TEX,A,1,0,0,0,0,5,5,21,0,3,3,1,0,2,0,0,1,0,0,0,0,0,0,0,1,4.50,5- 5-2021,
AT,ANA,A,1,0,0,0,0,4,5,19,1,4,1,2,0,0,0,0,0,0,0,2,0,1,1,0,1,3.86,5-20-2021,1
VS,CLE,A,1,0,0,0,0,1.1,1,8,1,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,4.70,8-18-2021,
