at_vs,Opponent,League,GS,CG,SHO,GF,SV,IP,H,BFP,HR,R,ER,BB,IB,SO,SH,SF,WP,HBP,BK,2B,3B,GDP,ROE,W,L,ERA,Date,dblhead_num
AT,ATL,N,1,0,0,0,0,1.2,5,12,0,4,4,2,0,1,1,0,0,0,0,1,0,0,0,0,1,21.60,9-25-1976,
AT,LA,N,1,0,0,0,0,2.2,6,15,0,4,4,1,1,3,0,0,1,0,1,1,0,0,0,0,1,16.62,10- 1-1976,
AT,MON,N,1,0,0,0,0,4.1,9,21,1,5,5,1,0,0,0,0,0,0,0,2,1,2,0,0,0,10.38,5-21-1977,
VS,ATL,N,1,0,0,0,0,5,8,24,0,2,2,2,0,3,0,0,0,0,0,2,0,0,0,0,0,6.75,5-25-1977,
AT,SF,N,1,0,0,0,0,5,4,20,2,2,2,1,1,2,1,0,0,0,0,1,0,0,0,0,0,5.65,5-30-1977,1
AT,SF,N,0,0,0,0,0,0.1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.52,5-30-1977,2
AT,LA,N,1,0,0,0,0,1.2,5,10,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.06,6- 4-1977,
AT,STL,N,0,0,0,0,0,4.2,8,22,0,2,1,1,0,2,0,0,0,0,0,2,0,0,0,1,0,5.14,6- 7-1977,
AT,PIT,N,1,0,0,0,0,2,5,12,0,4,4,1,0,2,0,0,0,0,0,1,0,0,0,0,0,6.26,6-12-1977,2
VS,CHI,N,1,0,0,0,0,5.1,7,23,0,2,2,1,0,3,0,0,1,0,0,0,1,1,0,0,1,5.72,6-15-1977,
VS,STL,N,1,0,0,0,0,8.1,4,32,0,2,2,5,0,5,0,0,0,0,0,0,0,3,1,1,0,4.91,6-19-1977,
AT,ATL,N,1,0,0,0,0,3.1,4,16,1,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,4.95,6-24-1977,
AT,HOU,N,1,0,0,0,0,5.2,7,29,1,5,5,5,1,2,0,1,0,0,0,2,0,0,0,0,1,5.32,6-28-1977,
