at_vs,Opponent,League,GS,CG,SHO,GF,SV,IP,H,BFP,HR,R,ER,BB,IB,SO,SH,SF,WP,HBP,BK,2B,3B,GDP,ROE,W,L,ERA,Date,dblhead_num
AT,HOU,N,0,0,0,0,0,2,2,10,0,1,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,4.50,4-29-1974,
AT,HOU,N,0,0,0,0,0,2,3,9,0,2,2,1,0,0,0,0,1,0,0,1,0,1,0,0,0,6.75,5- 1-1974,
VS,CIN,N,0,0,0,0,0,1,1,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5.40,5- 4-1974,
VS,NY,N,0,0,0,0,0,1.2,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.05,5-10-1974,
VS,NY,N,0,0,0,0,0,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.86,5-11-1974,
AT,STL,N,0,0,0,0,0,3.2,3,18,0,1,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,3.38,5-17-1974,
AT,NY,N,0,0,0,1,0,2,4,10,0,2,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,4.26,5-21-1974,
VS,LA,N,0,0,0,0,0,2,0,6,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,3.68,6- 1-1974,
AT,SD,N,0,0,0,1,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.45,6- 5-1974,
VS,HOU,N,0,0,0,0,0,4.1,1,15,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,2.70,6-14-1974,
VS,SD,N,1,0,0,0,0,8,2,27,0,1,0,1,0,4,1,0,0,0,0,0,0,0,0,0,1,1.93,6-19-1974,
VS,NY,N,1,0,0,0,0,8,7,29,0,2,1,2,0,3,0,1,0,0,0,0,1,3,0,0,0,1.75,6-24-1974,
AT,MON,N,1,0,0,0,0,0,3,4,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.75,6-28-1974,1
AT,MON,N,0,0,0,0,0,2.1,8,20,0,8,7,4,1,2,0,1,0,1,0,3,0,0,1,0,0,4.23,6-28-1974,2
AT,STL,N,1,0,0,0,0,5,6,19,1,2,2,1,0,0,0,0,0,0,0,2,0,1,0,1,0,4.15,7- 2-1974,
VS,ATL,N,1,0,0,0,0,2,4,12,0,2,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,4.17,7- 6-1974,
VS,CIN,N,0,0,0,0,0,0.2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.11,7- 9-1974,
VS,CIN,N,0,0,0,0,0,3.2,0,11,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3.81,7-11-1974,
AT,HOU,N,0,0,0,0,0,1.1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.71,7-12-1974,
AT,ATL,N,0,0,0,0,0,1.1,2,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.78,7-15-1974,
AT,CIN,N,0,0,0,0,0,0,1,2,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,3.96,7-19-1974,
VS,PHI,N,0,0,0,1,0,2,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.81,7-25-1974,
VS,STL,N,0,0,0,0,0,4.2,9,22,2,4,4,1,0,2,0,1,0,0,0,1,0,0,0,0,0,4.12,7-29-1974,
AT,PHI,N,1,0,0,0,0,2,5,14,1,6,4,1,0,0,0,0,0,0,0,2,0,0,2,0,1,4.57,8- 6-1974,
VS,SF,N,0,0,0,0,0,3,1,11,1,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,4.50,8- 9-1974,
VS,HOU,N,0,0,0,1,1,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.48,8-14-1974,
VS,HOU,N,0,0,0,0,0,1,1,5,0,0,0,2,1,1,0,0,0,0,0,1,0,0,0,1,0,4.41,8-15-1974,
VS,SD,N,0,0,0,1,1,1.2,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4.30,8-16-1974,
