at_vs,Opponent,League,GS,CG,SHO,GF,SV,IP,H,BFP,HR,R,ER,BB,IB,SO,SH,SF,WP,HBP,BK,2B,3B,GDP,ROE,W,L,ERA,Date,dblhead_num
AT,FLA,N,0,0,0,0,0,2,3,9,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.50,9-10-1995,
AT,COL,N,0,0,0,1,0,2,7,12,0,4,4,0,0,1,0,0,0,0,0,1,0,1,0,0,0,11.25,9-12-1995,
VS,SD,N,1,0,0,0,0,5,4,22,2,5,5,3,0,3,0,0,0,0,0,0,0,0,0,0,1,9.00,5- 8-1996,1
VS,PHI,N,0,0,0,0,0,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.44,7-25-1996,
VS,PHI,N,0,0,0,0,0,0.2,2,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7.50,7-27-1996,
VS,PHI,N,0,0,0,0,0,0.1,2,4,1,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,9.95,7-28-1996,
AT,NY,N,1,0,0,0,0,2.1,7,15,2,3,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,9.35,7-30-1996,1
AT,CLE,A,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,9- 9-1996,
AT,CLE,A,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,9-11-1996,
AT,KC,A,0,0,0,0,0,0.2,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.00,9-14-1996,
VS,OAK,A,0,0,0,0,0,0.1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.00,9-17-1996,
VS,SEA,A,0,0,0,1,0,0.2,2,5,1,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,10.12,9-25-1996,
AT,CLE,A,0,0,0,0,0,2.1,3,12,0,2,2,3,0,2,0,1,0,0,0,1,0,1,0,0,0,7.71,4-11-1997,
AT,NY,A,0,0,0,0,0,1.1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.91,4-15-1997,
AT,KC,A,0,0,0,1,0,2,1,7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,4-19-1997,
AT,BOS,A,0,0,0,0,0,2,5,12,0,4,4,2,1,1,0,1,0,0,0,3,0,1,0,0,0,8.22,4-30-1997,
AT,CHI,A,0,0,0,1,0,4.1,1,13,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,5.25,5- 3-1997,2
AT,BAL,A,0,0,0,1,0,1,0,4,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,4.85,5- 6-1997,
VS,CHI,A,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.85,5-13-1997,
VS,DET,A,0,0,0,1,0,2,1,7,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4.20,7-17-1997,
VS,TOR,A,0,0,0,0,0,0.1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.11,7-19-1997,
AT,BOS,A,0,0,0,0,0,3,4,16,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,3.44,7-25-1997,2
AT,CLE,A,0,0,0,0,0,2.2,2,10,0,1,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,3.43,7-28-1997,2
VS,CHI,A,0,0,0,0,0,2.1,4,13,1,3,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,4.24,7-31-1997,
VS,MIL,A,0,0,0,0,0,2,4,11,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,3.91,8- 4-1997,
VS,BAL,A,0,0,0,0,0,1,1,5,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,3.76,8- 8-1997,
VS,BAL,A,0,0,0,0,0,1.2,0,6,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.86,8-10-1997,
AT,CHI,A,0,0,0,0,0,1,2,5,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4.03,8-12-1997,
