at_vs,Opponent,League,GS,CG,SHO,GF,SV,IP,H,BFP,HR,R,ER,BB,IB,SO,SH,SF,WP,HBP,BK,2B,3B,GDP,ROE,W,L,ERA,Date,dblhead_num
VS,BOS,A,1,0,0,0,0,5,7,26,0,2,2,4,0,2,0,1,0,1,0,2,0,0,0,1,0,3.60,8-18-1995,
VS,BAL,A,1,0,0,0,0,3.1,6,18,1,4,4,2,0,1,0,0,0,0,0,2,1,0,0,0,1,6.48,8-23-1995,
AT,BOS,A,1,0,0,0,0,6,9,29,1,2,2,2,0,4,0,0,0,0,0,4,0,0,0,1,0,5.02,8-31-1995,
AT,NY,A,1,0,0,0,0,5.2,8,26,1,3,3,1,0,4,0,1,0,0,0,2,1,0,0,1,0,4.95,9- 5-1995,
VS,KC,A,1,0,0,0,0,5,5,22,0,3,3,2,0,2,0,0,0,1,0,3,0,0,0,0,0,5.04,9-10-1995,
AT,CHI,A,1,0,0,0,0,6.2,5,26,1,2,2,3,0,4,0,1,0,0,0,1,0,1,0,0,1,4.55,9-17-1995,
AT,TEX,A,0,0,0,0,0,5,3,17,2,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4.42,9-30-1995,
VS,CHI,A,1,0,0,0,0,4.1,7,21,1,4,4,2,0,3,0,0,0,0,0,3,1,0,0,0,1,8.31,4- 3-1996,
AT,DET,A,1,0,0,0,0,3.1,3,17,2,6,6,4,0,1,0,0,0,0,0,1,0,0,0,0,0,11.74,4- 9-1996,
AT,TOR,A,1,0,0,0,0,7,3,26,0,1,1,2,0,4,1,0,0,0,0,1,0,0,0,1,0,6.75,4-14-1996,
VS,TOR,A,1,0,0,0,0,7,6,28,2,4,4,1,0,0,1,0,0,2,0,2,0,1,0,0,1,6.23,4-19-1996,
AT,CHI,A,1,0,0,0,0,5.1,7,24,0,4,4,1,0,1,1,0,0,0,0,3,0,0,0,0,1,6.33,4-25-1996,
VS,CLE,A,1,0,0,0,0,5,9,26,1,6,6,3,0,0,0,0,0,0,0,4,0,0,0,0,1,7.03,5- 2-1996,
