at_vs,Opponent,League,GS,CG,SHO,GF,SV,IP,H,BFP,HR,R,ER,BB,IB,SO,SH,SF,WP,HBP,BK,2B,3B,GDP,ROE,W,L,ERA,Date,dblhead_num
AT,ATL,N,1,0,0,0,0,5,4,24,0,2,2,5,0,2,0,1,1,0,0,0,1,0,0,0,1,3.60,9- 4-2008,
AT,FLA,N,1,0,0,0,0,5,2,21,1,2,1,3,0,9,0,0,0,0,0,0,0,0,2,0,1,2.70,9-12-2008,
VS,NY,N,1,0,0,0,0,3,5,16,3,6,6,2,0,4,0,0,0,0,0,0,1,0,0,0,1,6.23,9-17-2008,
VS,FLA,N,1,0,0,0,0,5.1,5,22,1,3,3,2,0,5,0,0,0,0,0,0,0,1,0,1,0,5.89,9-23-2008,
AT,PHI,N,0,0,0,0,0,2.1,2,9,0,1,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,5.66,9-28-2008,
AT,ATL,N,1,0,0,0,0,3,5,14,1,3,3,1,0,1,1,0,0,0,0,2,0,1,0,0,0,9.00,4-10-2009,
VS,PHI,N,1,0,0,0,0,6.1,5,26,0,2,2,2,0,1,2,1,0,0,0,1,0,0,0,1,0,4.82,4-16-2009,
VS,ATL,N,1,0,0,0,0,6,6,26,0,3,2,4,1,2,0,0,0,0,0,2,0,1,0,1,0,4.11,4-21-2009,
AT,PHI,N,1,0,0,0,0,5,8,26,1,7,7,4,0,3,0,0,0,0,0,2,0,1,0,0,0,6.20,4-27-2009,
VS,STL,N,1,1,0,0,0,9,5,31,1,1,1,0,0,6,0,0,0,0,0,0,0,0,0,1,0,4.60,5- 2-2009,
AT,ARI,N,1,0,0,0,0,5.1,9,27,0,3,3,2,0,6,0,0,0,0,0,2,1,0,0,1,0,4.67,5- 8-2009,
AT,SF,N,1,0,0,0,0,7,2,28,0,1,1,4,0,2,0,1,1,1,0,0,0,0,0,1,0,4.10,5-13-2009,
VS,PIT,N,1,0,0,0,0,6,5,25,1,5,5,2,0,2,0,0,2,0,0,2,0,0,0,0,0,4.53,5-19-2009,
VS,BAL,A,1,0,0,0,0,6,7,29,1,5,5,2,1,2,0,0,0,1,0,2,1,0,1,0,0,4.86,5-24-2009,
AT,PHI,N,1,0,0,0,0,4,7,21,2,7,7,2,0,1,1,0,0,0,0,2,0,0,0,0,1,5.62,5-30-2009,
VS,NY,N,1,0,0,0,0,5,3,20,0,1,1,4,0,1,0,0,0,0,0,3,0,1,0,0,0,5.31,6- 5-2009,
VS,CIN,N,1,0,0,0,0,7,3,27,1,2,2,2,1,1,1,0,0,1,0,2,0,1,1,0,0,5.04,6-10-2009,
AT,NY,A,1,0,0,0,0,6,4,28,0,2,1,5,0,1,0,1,0,0,0,0,0,0,1,0,0,4.76,6-16-2009,
VS,TOR,A,1,0,0,0,0,5,8,25,1,6,6,2,0,1,0,0,0,1,0,1,0,0,0,0,1,5.13,6-21-2009,
AT,BAL,A,1,0,0,0,0,5,6,24,2,4,4,3,0,4,0,0,0,0,0,0,0,0,0,0,1,5.25,6-27-2009,
VS,OAK,A,0,0,0,0,0,1,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.00,9-11-2013,
VS,OAK,A,0,0,0,0,0,1,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00,9-12-2013,
VS,TB,A,0,0,0,0,0,1.2,1,8,0,1,1,2,0,2,0,0,0,0,0,1,0,0,0,0,0,2.45,9-14-2013,
AT,OAK,A,0,0,0,1,0,1.2,1,7,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,5.06,9-19-2013,
AT,OAK,A,0,0,0,0,0,2,2,8,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.14,9-22-2013,
VS,CLE,A,0,0,0,0,0,2.1,2,9,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.59,9-27-2013,
