at_vs,Opponent,League,GS,CG,SHO,GF,SV,IP,H,BFP,HR,R,ER,BB,IB,SO,SH,SF,WP,HBP,BK,2B,3B,GDP,ROE,W,L,ERA,Date,dblhead_num
AT,SF,N,1,0,0,0,0,5,3,20,1,1,1,1,0,5,0,0,0,1,0,1,0,0,0,1,0,1.80,6-27-2019,
AT,LA,N,0,0,0,0,0,2.1,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.23,7- 2-2019,
VS,COL,N,1,0,0,0,0,6,0,19,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,1,0,0.68,7- 7-2019,
AT,TEX,A,1,0,0,0,0,5.1,3,19,1,1,1,1,0,4,0,0,0,0,0,0,0,0,0,1,0,0.96,7-16-2019,
VS,MIL,N,1,0,0,0,0,4,3,18,1,4,4,3,0,5,0,0,0,0,0,1,0,0,0,0,0,2.38,7-21-2019,
AT,MIA,N,1,0,0,0,0,6,8,25,1,2,2,1,0,2,0,0,0,0,0,2,0,1,0,1,0,2.51,7-27-2019,
VS,WAS,N,1,0,0,0,0,6,3,25,0,2,2,3,1,9,0,0,0,1,0,2,0,0,0,0,1,2.60,8- 2-2019,
AT,LA,N,1,0,0,0,0,3.1,5,19,1,4,4,3,1,2,1,0,1,0,0,1,0,0,1,0,1,3.32,8-10-2019,
VS,SF,N,1,0,0,0,0,5,8,24,1,5,5,2,1,2,0,0,0,0,0,2,0,0,0,0,1,3.98,8-15-2019,
VS,COL,N,1,0,0,0,0,6,7,25,1,3,3,1,0,4,0,0,0,0,0,2,0,1,0,1,0,4.04,8-20-2019,
AT,SF,N,1,0,0,0,0,5.1,4,24,0,2,1,2,0,4,0,0,0,0,0,0,0,0,2,1,0,3.81,8-26-2019,
VS,LA,N,1,0,0,0,0,4.1,5,17,2,2,2,0,0,5,0,0,1,0,0,2,0,1,0,0,0,3.84,9- 1-2019,
AT,CIN,N,1,0,0,0,0,8,2,26,0,0,0,1,0,12,0,0,0,0,0,0,0,0,0,1,0,3.38,9- 7-2019,
AT,NY,N,1,0,0,0,0,2.2,5,16,2,6,1,2,0,3,0,0,0,0,0,0,0,0,1,0,1,3.38,9-12-2019,
VS,MIA,N,1,0,0,0,0,5,5,23,0,2,1,4,1,4,1,0,0,0,0,1,0,1,0,0,0,3.27,9-17-2019,
VS,STL,N,1,0,0,0,0,5,7,26,3,6,6,2,0,5,0,0,0,1,0,2,0,0,1,0,1,3.74,9-23-2019,
VS,SD,N,0,0,0,0,0,4,4,16,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,3.56,9-29-2019,
AT,SD,N,0,0,0,0,0,2,0,8,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0.00,7-26-2020,
VS,LA,N,0,0,0,0,0,1.1,1,6,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2.70,7-30-2020,
VS,LA,N,0,0,0,0,0,0.2,1,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2.25,7-31-2020,
VS,HOU,A,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.80,8- 6-2020,
AT,SD,N,0,0,0,0,0,2,3,9,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.57,8- 7-2020,
AT,COL,N,0,0,0,0,0,2,2,8,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.00,8-10-2020,
AT,COL,N,0,0,0,0,0,0.2,2,4,0,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4.66,8-11-2020,
VS,SD,N,1,0,0,0,0,4.1,4,18,1,1,1,1,0,5,0,0,0,0,0,1,0,0,0,0,0,3.86,8-15-2020,
AT,OAK,A,1,0,0,0,0,4,4,17,2,3,3,1,0,4,0,0,0,0,0,1,0,0,0,0,1,4.50,8-20-2020,
VS,COL,N,1,0,0,0,0,5,5,22,1,3,3,1,0,5,0,0,0,1,0,2,1,0,0,0,0,4.70,8-25-2020,
AT,LA,N,1,0,0,0,0,5,6,27,0,4,2,5,0,4,0,2,0,0,0,2,0,1,2,0,1,4.50,9- 1-2020,
AT,SF,N,1,0,0,0,0,5.1,7,21,2,3,3,0,0,3,0,0,0,0,0,2,0,2,0,0,1,4.59,9- 6-2020,
VS,SEA,A,0,0,0,0,0,5.1,2,19,1,2,2,2,0,1,0,0,1,0,0,0,0,1,0,1,0,4.42,9-11-2020,
AT,ANA,A,1,0,0,0,0,2.2,8,17,1,6,6,1,0,2,0,3,0,0,0,2,0,0,0,0,1,5.44,9-17-2020,
VS,TEX,A,1,0,0,0,0,5,6,22,0,3,3,1,0,5,0,0,0,0,0,2,1,0,0,0,0,5.44,9-23-2020,
AT,SD,N,0,0,0,0,0,1.1,2,6,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,6.75,4- 1-2021,
AT,SD,N,0,0,0,0,0,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.40,4- 4-2021,
AT,COL,N,0,0,0,0,0,0.2,1,4,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,7.71,4- 6-2021,
VS,CIN,N,0,0,0,1,0,1,1,5,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,5.40,4- 9-2021,
AT,WAS,N,0,0,0,0,0,0.2,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4.50,4-15-2021,
AT,WAS,N,0,0,0,1,0,1.1,1,5,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5.06,4-16-2021,
AT,CIN,N,0,0,0,0,0,0.2,0,4,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,4.50,4-20-2021,
AT,CIN,N,0,0,0,1,0,0.2,1,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4.05,4-22-2021,
AT,ATL,N,0,0,0,1,0,1,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3.52,4-23-2021,
VS,SD,N,0,0,0,0,0,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.12,4-28-2021,
VS,COL,N,0,0,0,0,0,1.2,1,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2.61,4-30-2021,
